arm,conv,turn,tier,t_send,prompt,uncached,ttft,latency,queue,l3_read,prefill,decode,how,qdepth
hbm_host,10,37,cold,6820.126,41001,33193,223.0446,253.1052,192.377,0.0,30.6676,30.0606,estimated,47
hbm_host,113,36,cold,6709.137,40381,32573,235.0721,364.1316,204.4045,0.0,30.6676,129.0595,estimated,51
hbm_host,53,34,cold,6590.836,36843,29035,246.7035,482.4701,216.0359,0.0,30.6676,235.7666,estimated,57
hbm_host,82,36,cold,6840.683,30137,22329,215.7186,244.9787,185.051,0.0,30.6676,29.2601,estimated,47
hbm_host,74,38,cold,6828.955,34256,26448,221.963,260.1966,191.2954,0.0,30.6676,38.2336,estimated,47
hbm_host,2,37,cold,6849.37,41654,33846,217.9184,239.7819,187.2508,0.0,30.6676,21.8635,estimated,46
hbm_host,19,33,cold,6544.694,38101,30293,248.7655,550.9668,218.0979,0.0,30.6676,302.2013,estimated,59
hbm_host,48,35,cold,6880.387,37571,29763,200.2331,221.1168,169.5655,0.0,30.6676,20.8837,estimated,44
hbm_host,62,36,cold,6764.318,30718,22910,238.1553,344.8577,207.4877,0.0,30.6676,106.7024,estimated,50
hbm_host,83,39,cold,6890.643,33083,25275,202.2353,223.2785,171.5677,0.0,30.6676,21.0432,estimated,45
hbm_host,100,38,cold,6718.913,34901,27093,243.5815,395.2334,212.9139,0.0,30.6676,151.6519,estimated,52
hbm_host,123,36,cold,6895.05,32556,24748,200.4993,226.8497,169.8317,0.0,30.6676,26.3504,estimated,45
hbm_host,7,22,cold,6911.757,24407,16599,196.1781,213.801,165.5105,0.0,30.6676,17.6229,estimated,44
hbm_host,80,39,cold,6908.745,39913,32105,197.618,219.8312,166.9504,0.0,30.6676,22.2132,estimated,43
hbm_host,68,37,cold,6924.407,38358,30550,189.2913,207.9021,158.6237,0.0,30.6676,18.6108,estimated,42
hbm_host,73,37,cold,6811.019,34938,27130,222.1097,326.1151,191.4421,0.0,30.6676,104.0054,estimated,47
hbm_host,31,29,cold,6924.736,49632,41824,197.0873,217.7529,166.4197,0.0,30.6676,20.6656,estimated,42
hbm_host,26,30,cold,6940.035,37347,29539,196.5536,207.0949,165.886,0.0,30.6676,10.5413,estimated,43
hbm_host,106,33,cold,6694.169,40572,34748,239.9621,457.8719,209.2945,0.0,30.6676,217.9098,estimated,53
hbm_host,21,39,cold,6942.113,36305,28497,199.0616,215.9717,168.394,0.0,30.6676,16.9101,estimated,43
hbm_host,110,35,cold,6714.973,34782,26974,244.1965,450.0073,213.5289,0.0,30.6676,205.8108,estimated,53
hbm_host,33,34,cold,6848.657,41356,33548,212.8051,320.8618,182.1375,0.0,30.6676,108.0567,estimated,46
hbm_host,71,33,cold,6733.141,47967,40159,248.9136,440.9376,218.246,0.0,30.6676,192.024,estimated,50
hbm_host,8,36,cold,6962.614,41014,33206,194.5988,215.6376,163.9312,0.0,30.6676,21.0388,estimated,43
hbm_host,27,36,cold,6946.273,34833,27025,199.9078,240.7616,169.2402,0.0,30.6676,40.8538,estimated,44
hbm_host,59,37,cold,6895.73,41737,33929,205.357,296.4279,174.6894,0.0,30.6676,91.0709,estimated,44
hbm_host,88,34,cold,6982.061,38288,30480,191.9798,217.6417,161.3122,0.0,30.6676,25.6619,estimated,43
hbm_host,115,37,cold,6996.152,52245,44437,190.6081,208.4682,159.9405,0.0,30.6676,17.8601,estimated,41
hbm_host,24,26,cold,6777.903,27273,19465,227.0522,432.0854,196.3846,0.0,30.6676,205.0332,estimated,47
hbm_host,39,35,cold,7011.273,36390,28582,192.4736,203.9477,161.806,0.0,30.6676,11.4741,estimated,41
hbm_host,77,33,cold,6752.717,38047,30239,242.1777,466.6851,211.5101,0.0,30.6676,224.5074,estimated,50
hbm_host,25,37,cold,6997.828,48458,40650,201.7612,221.6492,171.0936,0.0,30.6676,19.888,estimated,41
hbm_host,124,38,cold,6787.771,32801,24993,231.0804,442.7918,200.4128,0.0,30.6676,211.7114,estimated,46
hbm_host,111,37,cold,6818.282,35081,27273,219.9973,412.3514,189.3297,0.0,30.6676,192.3541,estimated,47
hbm_host,22,27,cold,7022.119,35150,27342,196.9041,218.3188,166.2365,0.0,30.6676,21.4147,estimated,41
hbm_host,50,37,cold,7047.652,35140,27332,182.2324,198.1719,151.5648,0.0,30.6676,15.9395,estimated,37
hbm_host,114,39,cold,6863.935,31711,23903,212.3156,385.6845,181.648,0.0,30.6676,173.3689,estimated,46
hbm_host,3,35,cold,7022.884,33336,25528,200.2882,227.6227,169.6206,0.0,30.6676,27.3345,estimated,41
hbm_host,30,30,cold,7054.23,31310,23502,179.2787,196.3504,148.6111,0.0,30.6676,17.0717,estimated,36
hbm_host,37,29,cold,7046.508,34200,26392,179.9969,214.5767,149.3293,0.0,30.6676,34.5798,estimated,37
hbm_host,94,39,cold,6586.627,28378,20570,240.3333,674.8286,209.6657,0.0,30.6676,434.4953,estimated,55
hbm_host,54,22,cold,6835.599,31176,23368,217.8358,426.8549,187.1682,0.0,30.6676,209.0191,estimated,47
hbm_host,38,39,cold,6996.646,33575,25767,193.8511,265.8807,163.1835,0.0,30.6676,72.0296,estimated,41
hbm_host,58,28,cold,6970.025,36516,28708,198.9996,299.0546,168.332,0.0,30.6676,100.055,estimated,44
hbm_host,113,37,cold,7080.708,41741,33933,180.3044,188.4457,149.6368,0.0,30.6676,8.1413,estimated,34
