arm,conv,turn,tier,t_send,prompt,uncached,ttft,latency,queue,l3_read,prefill,decode,how,qdepth
three_tier_to,16,26,cold,4432.598,26756,18948,237.9338,456.6328,207.2662,0.0,30.6676,218.699,estimated,72
three_tier_to,42,15,cold,4310.06,23827,16019,245.5591,586.8215,214.8915,0.0,30.6676,341.2624,estimated,72
three_tier_to,8,30,cold,4619.56,35038,27230,255.9016,280.3903,225.234,0.0,30.6676,24.4887,estimated,72
three_tier_to,68,29,cold,4623.815,35361,27553,255.6228,279.9423,224.9552,0.0,30.6676,24.3195,estimated,72
three_tier_to,54,18,cold,4473.64,26114,18306,247.9114,430.1963,217.2438,0.0,30.6676,182.2849,estimated,73
three_tier_to,90,31,cold,4610.088,32233,24425,259.0305,293.7491,228.3629,0.0,30.6676,34.7186,estimated,72
three_tier_to,107,26,cold,4630.3,40678,32870,256.4332,282.4086,225.7656,0.0,30.6676,25.9754,estimated,73
three_tier_to,89,30,cold,4612.991,24257,16449,259.2681,299.718,228.6005,0.0,30.6676,40.4499,estimated,72
three_tier_to,114,32,cold,4606.708,28187,20379,259.0709,314.743,228.4033,0.0,30.6676,55.6721,estimated,71
three_tier_to,115,30,cold,4634.559,48911,41103,262.2074,287.2482,231.5398,0.0,30.6676,25.0408,estimated,72
three_tier_to,59,30,cold,4561.332,38157,30349,249.9831,366.4608,219.3155,0.0,30.6676,116.4777,estimated,72
