arm,conv,turn,tier,t_send,prompt,uncached,ttft,latency,queue,l3_read,prefill,decode,how,qdepth
hbm_lru,31,23,cold,5413.674,43991,36183,237.8731,320.5399,231.3208,0.0,6.5523,82.6668,time_stats,70
hbm_lru,67,33,cold,5376.731,33817,26009,241.4282,365.6916,231.7741,0.0,9.6541,124.2634,time_stats,71
hbm_lru,63,32,cold,5487.609,28114,20306,236.6501,259.1342,232.8729,0.0,3.7772,22.4841,time_stats,73
hbm_lru,9,26,cold,5311.644,27804,19996,242.13,439.5647,234.1348,0.0,7.9952,197.4347,time_stats,70
hbm_lru,105,31,cold,5473.983,32509,24701,243.0181,280.5968,235.355,0.0,7.6631,37.5787,time_stats,72
hbm_lru,71,27,cold,5501.394,40460,32652,240.7055,256.4409,229.398,0.0,11.3075,15.7354,time_stats,74
hbm_lru,45,28,cold,5501.863,36732,28924,244.7189,260.3305,236.6057,0.0,8.1132,15.6116,time_stats,74
hbm_lru,60,32,cold,5366.638,32926,25118,241.4932,400.2057,231.2154,0.0,10.2778,158.7125,time_stats,70
hbm_lru,3,28,cold,5439.902,28413,20605,248.5819,332.1156,236.0956,0.0,12.4863,83.5337,time_stats,72
hbm_lru,103,32,cold,5490.743,28000,20192,243.3051,283.5716,231.2284,0.0,12.0767,40.2665,time_stats,72
hbm_lru,94,32,cold,5431.721,24449,16641,243.7416,342.8694,236.8995,0.0,6.8421,99.1278,time_stats,72
hbm_lru,110,30,cold,5490.504,31139,23331,240.5909,292.3133,236.8322,0.0,3.7587,51.7224,time_stats,72
hbm_lru,10,30,cold,5512.55,36253,28445,249.3226,270.3198,236.6337,0.0,12.6889,20.9972,time_stats,74
hbm_lru,33,28,cold,5519.136,37216,29408,247.3338,271.2873,238.0264,0.0,9.3074,23.9535,time_stats,74
hbm_lru,18,34,cold,5528.199,38910,31102,251.0171,266.4807,238.2655,0.0,12.7516,15.4636,time_stats,75
hbm_lru,114,32,cold,5521.405,28187,20379,250.014,279.4538,239.9208,0.0,10.0932,29.4398,time_stats,74
hbm_lru,32,30,cold,5521.198,28000,20192,248.1435,281.697,239.3759,0.0,8.7676,33.5535,time_stats,74
hbm_lru,4,29,cold,5490.128,29319,21511,237.1677,316.5747,234.4623,0.0,2.7054,79.407,time_stats,73
hbm_lru,0,31,cold,5428.808,25457,17649,241.1751,380.19,237.5918,0.0,3.5833,139.0149,time_stats,72
hbm_lru,73,32,cold,5311.565,30231,22423,239.7302,497.548,236.5961,0.0,3.1341,257.8178,time_stats,70
hbm_lru,127,32,cold,5474.369,31792,23984,245.8268,334.7827,238.231,0.0,7.5958,88.9559,time_stats,72
hbm_lru,68,28,cold,5534.615,35235,27427,259.5996,274.5755,244.2301,0.0,15.3695,14.9759,time_stats,74
hbm_lru,38,32,cold,5521.759,26365,18557,252.3389,298.0667,236.2663,0.0,16.0726,45.7278,time_stats,74
hbm_lru,115,29,cold,5531.369,48772,40964,258.9383,293.504,240.2619,0.0,18.6764,34.5657,time_stats,74
hbm_lru,89,30,cold,5543.153,24257,16449,259.4271,287.1631,251.7854,0.0,7.6417,27.736,time_stats,74
hbm_lru,106,27,cold,5555.81,35454,29630,257.3106,276.914,245.3775,0.0,11.9331,19.6034,time_stats,74
hbm_lru,35,34,cold,5555.804,25834,18026,252.8794,281.7092,243.7386,0.0,9.1408,28.8298,time_stats,74
hbm_lru,120,35,cold,5536.466,30534,22726,264.0789,301.0833,247.201,0.0,16.8779,37.0044,time_stats,74
hbm_lru,76,34,cold,5569.338,27644,19836,250.2524,272.1678,244.8474,0.0,5.405,21.9154,time_stats,73
hbm_lru,61,33,cold,5553.391,33912,26104,252.9586,292.5169,246.0145,0.0,6.9441,39.5583,time_stats,74
hbm_lru,56,31,cold,5343.319,38996,31188,241.6922,505.5241,234.4281,0.0,7.2641,263.8319,time_stats,68
