arm,conv,turn,tier,t_send,prompt,uncached,ttft,latency,queue,l3_read,prefill,decode,how,qdepth
hbm_host,5,1,device,58.699,9921,193,0.0737,0.6181,0.0,0.0,0.0737,0.5444,estimated,0
hbm_host,29,1,device,61.73,10944,320,0.0802,0.6315,0.0,0.0,0.0802,0.5513,estimated,0
hbm_host,6,1,device,63.353,10138,218,0.0746,0.6436,0.0,0.0,0.0746,0.569,estimated,0
hbm_host,15,1,device,64.08,10269,221,0.074,0.6934,0.0,0.0,0.074,0.6194,estimated,0
hbm_host,59,1,device,64.238,10791,423,0.0841,0.6474,0.0,0.0,0.0841,0.5633,estimated,0
hbm_host,46,1,device,65.313,10274,354,0.0774,0.6832,0.0,0.0,0.0774,0.6058,estimated,0
hbm_host,39,1,device,66.452,11006,318,0.0864,0.6521,0.0,0.0,0.0864,0.5657,estimated,0
hbm_host,31,1,device,66.398,10662,358,0.0791,0.7244,0.0,0.0,0.0791,0.6453,estimated,0
hbm_host,119,1,device,68.014,10887,199,0.0772,0.7263,0.0,0.0,0.0772,0.6491,estimated,0
hbm_host,88,1,device,68.429,14919,135,0.1071,0.8718,0.0,0.0,0.1071,0.7647,estimated,0
hbm_host,47,2,device,70.566,8697,377,0.0704,0.6891,0.0,0.0,0.0704,0.6187,estimated,0
hbm_host,51,2,device,70.61,8807,359,0.0804,0.7075,0.0,0.0,0.0804,0.6271,estimated,0
hbm_host,9,2,device,71.0,8935,231,0.0744,1.1304,0.0,0.0,0.0744,1.056,estimated,0
hbm_host,120,1,device,71.288,10094,494,0.0876,1.2236,0.0,0.0,0.0876,1.136,estimated,0
hbm_host,85,1,device,71.555,10414,430,0.1473,1.1594,0.0,0.0,0.1473,1.0121,estimated,0
hbm_host,23,2,device,71.468,8720,336,0.0735,1.2469,0.0,0.0,0.0735,1.1734,estimated,0
hbm_host,113,1,device,71.544,10467,419,0.1588,1.2107,0.0,0.0,0.1588,1.0519,estimated,0
hbm_host,111,1,device,71.683,11780,452,0.1276,1.1396,0.0,0.0,0.1276,1.012,estimated,0
hbm_host,91,1,device,71.471,10232,440,0.131,1.3787,0.0,0.0,0.131,1.2477,estimated,0
hbm_host,32,2,device,71.847,10368,320,0.0874,1.0416,0.0,0.0,0.0874,0.9542,estimated,0
hbm_host,80,1,device,71.863,11470,398,0.1702,1.0382,0.0,0.0,0.1702,0.868,estimated,0
hbm_host,61,2,device,71.883,10167,439,0.1505,1.9931,0.0,0.0,0.1505,1.8426,estimated,0
hbm_host,95,1,device,71.663,10776,408,0.0921,2.2734,0.0,0.0,0.0921,2.1813,estimated,0
hbm_host,16,2,device,72.478,10057,265,0.0954,1.5187,0.0,0.0,0.0954,1.4233,estimated,0
hbm_host,0,2,device,72.73,8621,237,0.0799,1.5443,0.0,0.0,0.0799,1.4644,estimated,0
hbm_host,108,1,device,72.856,10900,468,0.0976,1.5591,0.0,0.0,0.0976,1.4615,estimated,0
hbm_host,115,1,device,73.269,10375,455,0.145,1.4377,0.0,0.0,0.145,1.2927,estimated,0
hbm_host,101,1,device,73.191,11438,430,0.1601,1.545,0.0,0.0,0.1601,1.3849,estimated,0
hbm_host,33,2,device,73.236,8910,334,0.1154,1.5007,0.0,0.0,0.1154,1.3853,estimated,0
hbm_host,116,1,device,73.458,10203,475,0.1248,1.6846,0.0,0.0,0.1248,1.5598,estimated,0
hbm_host,81,1,device,72.925,10395,411,0.1102,2.2183,0.0,0.0,0.1102,2.1081,estimated,0
hbm_host,54,2,device,73.428,8772,388,0.0898,1.9153,0.0,0.0,0.0898,1.8255,estimated,0
hbm_host,119,2,device,73.011,13293,2349,0.2439,2.4906,0.0,0.0,0.2439,2.2467,estimated,0
hbm_host,87,2,device,73.949,8760,440,0.0921,2.0787,0.0,0.0,0.0921,1.9866,estimated,0
hbm_host,11,2,device,73.976,8826,250,0.1085,2.2712,0.0,0.0,0.1085,2.1627,estimated,0
hbm_host,44,2,device,74.336,8898,322,0.1245,2.017,0.0,0.0,0.1245,1.8925,estimated,0
hbm_host,27,2,device,74.322,8974,334,0.0778,3.0219,0.0,0.0,0.0778,2.9441,estimated,0
hbm_host,53,2,device,74.53,9100,396,0.1126,3.737,0.0,0.0,0.1126,3.6244,estimated,0
hbm_host,71,2,device,74.794,10521,409,0.184,3.5826,0.0,0.0,0.184,3.3986,estimated,0
hbm_host,21,2,device,74.862,11546,346,0.2028,3.5141,0.0,0.0,0.2028,3.3113,estimated,0
hbm_host,72,2,device,74.508,8772,388,0.0898,3.9439,0.0,0.0,0.0898,3.8541,estimated,0
hbm_host,99,2,device,74.934,8790,406,0.173,3.6746,0.0,0.0,0.173,3.5016,estimated,0
hbm_host,94,2,device,74.779,8707,387,0.079,3.9288,0.0,0.0,0.079,3.8498,estimated,0
hbm_host,48,2,device,74.78,8832,320,0.1207,4.0193,0.0,0.0,0.1207,3.8986,estimated,0
hbm_host,12,2,device,74.717,8646,262,0.1401,4.1397,0.0,0.0,0.1401,3.9996,estimated,0
hbm_host,76,1,device,74.811,10946,386,0.2539,4.131,0.0,0.0,0.2539,3.8771,estimated,0
hbm_host,96,2,device,75.188,8754,434,0.1404,3.9161,0.0,0.0,0.1404,3.7757,estimated,0
hbm_host,28,2,device,75.313,9048,344,0.1198,3.9458,0.0,0.0,0.1198,3.826,estimated,0
hbm_host,25,2,device,75.144,9116,348,0.0924,4.1145,0.0,0.0,0.0924,4.0221,estimated,0
hbm_host,19,2,device,75.559,8808,360,0.1526,3.7002,0.0,0.0,0.1526,3.5476,estimated,0
hbm_host,55,2,device,75.278,8814,430,0.1083,3.9812,0.0,0.0,0.1083,3.8729,estimated,0
hbm_host,60,2,device,75.517,10721,417,0.0994,3.8051,0.0,0.0,0.0994,3.7057,estimated,0
hbm_host,1,2,device,75.161,8890,250,0.133,4.3333,0.0,0.0,0.133,4.2003,estimated,0
hbm_host,22,2,device,74.242,10367,319,0.1119,5.8902,0.0,0.0,0.1119,5.7783,estimated,0
hbm_host,57,2,device,75.776,9027,387,0.0976,4.3558,0.0,0.0,0.0976,4.2582,estimated,0
hbm_host,42,2,device,76.034,10290,370,0.1065,4.3158,0.0,0.0,0.1065,4.2093,estimated,0
hbm_host,13,2,device,76.496,9410,258,0.1458,4.0097,0.0,0.0,0.1458,3.8639,estimated,0
hbm_host,56,2,device,76.618,13435,443,0.1819,3.8882,0.0,0.0,0.1819,3.7063,estimated,0
hbm_host,8,2,device,75.814,10187,203,0.1502,4.6917,0.0,0.0,0.1502,4.5415,estimated,0
hbm_host,79,2,device,76.395,9050,410,0.1559,4.1455,0.0,0.0,0.1559,3.9896,estimated,0
hbm_host,41,2,device,74.781,9092,324,0.1966,5.924,0.0,0.0,0.1966,5.7274,estimated,0
hbm_host,35,2,device,77.158,9377,353,0.1604,3.5474,0.0,0.0,0.1604,3.387,estimated,0
hbm_host,66,1,device,76.5,10973,413,0.1421,4.2935,0.0,0.0,0.1421,4.1514,estimated,0
hbm_host,14,2,device,76.693,8966,262,0.1577,4.1003,0.0,0.0,0.1577,3.9426,estimated,0
hbm_host,49,2,device,76.833,9442,354,0.1072,3.9609,0.0,0.0,0.1072,3.8537,estimated,0
hbm_host,18,2,device,77.049,9107,339,0.1474,4.023,0.0,0.0,0.1474,3.8756,estimated,0
hbm_host,103,1,device,76.327,10665,425,0.0979,4.7453,0.0,0.0,0.0979,4.6474,estimated,0
hbm_host,45,2,device,77.701,11534,334,0.1521,3.371,0.0,0.0,0.1521,3.2189,estimated,0
hbm_host,107,2,device,78.026,12372,468,0.2092,3.1134,0.0,0.0,0.2092,2.9042,estimated,0
hbm_host,69,2,device,77.515,9024,384,0.1654,3.6246,0.0,0.0,0.1654,3.4592,estimated,0
hbm_host,50,2,device,75.546,10383,399,0.119,5.7087,0.0,0.0,0.119,5.5897,estimated,0
hbm_host,10,2,device,76.515,10753,193,0.1698,4.74,0.0,0.0,0.1698,4.5702,estimated,0
hbm_host,4,2,device,73.774,9101,205,0.0854,7.5114,0.0,0.0,0.0854,7.426,estimated,0
hbm_host,17,2,device,76.892,9370,346,0.1847,4.4276,0.0,0.0,0.1847,4.2429,estimated,0
hbm_host,74,2,device,76.559,11832,440,0.1804,4.7605,0.0,0.0,0.1804,4.5801,estimated,0
hbm_host,68,2,device,77.516,8827,443,0.1638,3.8035,0.0,0.0,0.1638,3.6397,estimated,0
hbm_host,30,2,device,77.227,8856,344,0.1959,4.1231,0.0,0.0,0.1959,3.9272,estimated,0
hbm_host,98,2,device,77.737,9257,425,0.1682,3.6138,0.0,0.0,0.1682,3.4456,estimated,0
hbm_host,109,2,device,75.83,8747,427,0.1347,5.5508,0.0,0.0,0.1347,5.4161,estimated,0
hbm_host,67,2,device,77.356,9061,421,0.2078,4.0855,0.0,0.0,0.2078,3.8777,estimated,0
hbm_host,52,2,device,77.385,11520,384,0.1784,4.0876,0.0,0.0,0.1784,3.9092,estimated,0
hbm_host,43,2,device,78.572,9657,377,0.1714,2.902,0.0,0.0,0.1714,2.7306,estimated,0
hbm_host,117,2,device,77.23,10502,198,0.1933,4.2732,0.0,0.0,0.1933,4.0799,estimated,0
hbm_host,81,2,device,76.908,10496,64,0.2107,4.6226,0.0,0.0,0.2107,4.4119,estimated,0
hbm_host,104,2,device,78.156,9009,433,0.187,3.3748,0.0,0.0,0.187,3.1878,estimated,0
hbm_host,126,2,device,78.028,8583,199,0.2068,3.5031,0.0,0.0,0.2068,3.2963,estimated,0
hbm_host,36,2,device,77.914,11549,349,0.1521,3.6441,0.0,0.0,0.1521,3.492,estimated,0
hbm_host,75,2,device,77.52,10322,402,0.2398,4.0634,0.0,0.0,0.2398,3.8236,estimated,0
hbm_host,123,2,device,78.473,10370,450,0.1175,3.111,0.0,0.0,0.1175,2.9935,estimated,1
hbm_host,83,2,device,78.541,12282,442,0.1224,3.144,0.0,0.0,0.1224,3.0216,estimated,0
hbm_host,124,2,device,78.013,10769,529,0.2219,3.6961,0.0,0.0,0.2219,3.4742,estimated,0
hbm_host,110,2,device,78.618,10258,466,0.2059,3.1169,0.0,0.0,0.2059,2.911,estimated,0
hbm_host,24,2,device,76.905,10782,350,0.1713,4.8302,0.0,0.0,0.1713,4.6589,estimated,0
hbm_host,121,2,device,79.14,8863,479,0.4698,2.6445,0.0627,0.0,0.4071,2.1747,estimated,3
hbm_host,64,2,device,76.965,10564,388,0.231,4.8682,0.0,0.0,0.231,4.6372,estimated,0
hbm_host,40,2,device,77.493,10504,328,0.1128,4.3642,0.0,0.0,0.1128,4.2514,estimated,0
hbm_host,97,2,device,79.118,10405,165,0.4307,2.8371,0.0236,0.0,0.4071,2.4064,estimated,3
hbm_host,92,2,device,78.672,9064,424,0.3115,3.4258,0.0,0.0,0.3115,3.1143,estimated,1
hbm_host,82,2,device,79.029,9265,433,0.427,3.0692,0.0199,0.0,0.4071,2.6422,estimated,3
hbm_host,86,2,device,78.827,8903,391,0.6293,3.3403,0.2222,0.0,0.4071,2.711,estimated,2
hbm_host,90,2,device,78.279,9065,425,0.216,3.8885,0.0,0.0,0.216,3.6725,estimated,0
hbm_host,7,2,device,77.635,8891,187,0.164,4.5543,0.0,0.0,0.164,4.3903,estimated,0
hbm_host,20,2,device,76.872,11000,376,0.2045,5.39,0.0,0.0,0.2045,5.1855,estimated,0
hbm_host,119,3,device,79.107,13548,236,0.3492,3.1549,0.0,0.0,0.3492,2.8057,estimated,3
hbm_host,70,2,device,78.773,9396,436,0.4434,3.5569,0.0363,0.0,0.4071,3.1135,estimated,2
hbm_host,65,2,device,78.132,10684,444,0.2117,4.2228,0.0,0.0,0.2117,4.0111,estimated,0
hbm_host,62,2,device,78.669,11161,409,0.2383,3.6861,0.0,0.0,0.2383,3.4478,estimated,1
hbm_host,2,2,device,76.366,10931,243,0.1855,6.0275,0.0,0.0,0.1855,5.842,estimated,0
hbm_host,78,2,device,79.754,11039,415,1.1201,2.6395,0.713,0.0,0.4071,1.5194,estimated,8
hbm_host,100,2,device,79.382,9137,433,1.2901,3.0435,0.883,0.0,0.4071,1.7534,estimated,6
hbm_host,127,2,device,80.001,9383,487,1.0337,2.4412,0.6266,0.0,0.4071,1.4075,estimated,9
hbm_host,58,2,device,77.56,9041,401,0.1994,4.9158,0.0,0.0,0.1994,4.7164,estimated,0
hbm_host,112,2,device,80.211,8915,467,0.8238,2.2663,0.4167,0.0,0.4071,1.4425,estimated,9
hbm_host,3,2,device,79.355,8844,204,1.3174,3.1378,0.9103,0.0,0.4071,1.8204,estimated,6
hbm_host,118,2,device,80.11,12825,473,0.9244,2.3985,0.5173,0.0,0.4071,1.4741,estimated,9
hbm_host,125,2,device,79.198,10876,508,1.0775,3.3582,0.6704,0.0,0.4071,2.2807,estimated,3
hbm_host,102,2,device,78.921,10649,409,0.5354,3.8037,0.1283,0.0,0.4071,3.2683,estimated,4
hbm_host,114,2,device,79.347,9540,452,1.3249,3.3936,0.9178,0.0,0.4071,2.0687,estimated,6
hbm_host,34,2,device,77.156,10240,320,0.1619,5.5847,0.0,0.0,0.1619,5.4228,estimated,0
hbm_host,38,2,device,77.093,8780,332,0.185,5.7641,0.0,0.0,0.185,5.5791,estimated,0
hbm_host,105,2,device,80.704,11717,453,0.5182,2.1959,0.1111,0.0,0.4071,1.6777,estimated,6
hbm_host,106,2,device,79.53,10630,454,1.3441,3.3981,0.937,0.0,0.4071,2.054,estimated,5
hbm_host,73,2,device,78.241,9303,407,0.1777,4.7015,0.0,0.0,0.1777,4.5238,estimated,0
hbm_host,122,2,device,79.217,10664,488,1.0584,3.8339,0.6513,0.0,0.4071,2.7755,estimated,6
hbm_host,63,2,device,79.468,12030,382,1.2902,3.7453,0.8831,0.0,0.4071,2.4551,estimated,5
hbm_host,84,2,device,77.956,10668,428,0.161,5.2693,0.0,0.0,0.161,5.1083,estimated,0
hbm_host,77,2,device,77.881,10591,415,0.1304,5.5599,0.0,0.0,0.1304,5.4295,estimated,0
hbm_host,89,3,device,80.818,9218,386,0.4043,3.123,0.0,0.0,0.4043,2.7187,estimated,5
hbm_host,37,2,device,78.763,10543,367,0.3033,5.2036,0.0,0.0,0.3033,4.9003,estimated,2
hbm_host,26,2,device,77.236,9717,373,0.1874,6.7543,0.0,0.0,0.1874,6.5669,estimated,0
hbm_host,93,2,device,79.225,10425,441,1.2406,5.0743,0.8335,0.0,0.4071,3.8337,estimated,6
hbm_host,78,3,device,83.641,11123,51,0.1048,0.7686,0.0,0.0,0.1048,0.6638,estimated,0
hbm_host,24,3,device,83.598,10886,70,0.0886,0.9342,0.0,0.0,0.0886,0.8456,estimated,0
hbm_host,119,4,device,86.638,19113,5545,0.609,8.7304,0.2019,0.0,0.4071,8.1214,estimated,0
hbm_host,119,5,device,98.017,19947,299,0.1244,1.7517,0.0,0.0,0.1244,1.6273,estimated,0
hbm_host,119,6,device,101.891,20399,367,0.1243,1.9146,0.0,0.0,0.1243,1.7903,estimated,0
hbm_host,5,2,device,107.279,11155,1171,0.1363,0.8996,0.0,0.0,0.1363,0.7633,estimated,0
hbm_host,29,2,device,110.175,12503,1559,0.1868,0.8684,0.0,0.0,0.1868,0.6816,estimated,0
hbm_host,6,2,device,112.018,11374,1198,0.1393,1.4264,0.0,0.0,0.1393,1.2871,estimated,0
hbm_host,29,3,device,112.94,12604,60,0.1529,1.2514,0.0,0.0,0.1529,1.0985,estimated,0
hbm_host,46,2,device,113.94,12203,1899,0.1906,1.7638,0.0,0.0,0.1906,1.5732,estimated,0
hbm_host,15,2,device,113.045,11493,1189,0.1732,2.6839,0.0,0.0,0.1732,2.5107,estimated,0
hbm_host,59,2,device,112.829,12747,1931,0.2025,3.2481,0.0,0.0,0.2025,3.0456,estimated,0
hbm_host,31,2,device,114.856,12220,1532,0.1596,1.3822,0.0,0.0,0.1596,1.2226,estimated,0
hbm_host,39,2,device,114.894,12594,1586,0.2925,1.6637,0.0,0.0,0.2925,1.3712,estimated,0
hbm_host,15,3,device,117.727,11693,45,0.0756,0.7428,0.0,0.0,0.0756,0.6672,estimated,0
hbm_host,39,3,device,118.49,12742,70,0.0814,3.8699,0.0,0.0,0.0814,3.7885,estimated,0
hbm_host,88,2,device,119.163,15251,275,0.1185,5.1453,0.0,0.0,0.1185,5.0268,estimated,0
hbm_host,46,3,device,119.667,12904,616,0.1555,5.1597,0.0,0.0,0.1555,5.0042,estimated,0
