conv,turn,t0,ttft,lat,tier,prompt,cached,uncached,host,storage,gap,rid
9,0,0.004,1.7654604720009957,6.9741,device,8603,7808,795,0,0,0.0,cmp_hbm_host-c9-t0
47,0,0.019,4.3704579940094845,6.9807,device,8233,7808,425,0,0,0.0,cmp_hbm_host-c47-t0
5,0,0.003,1.7649373390013352,7.5762,device,9678,7808,1870,0,0,0.0,cmp_hbm_host-c5-t0
51,0,0.02,4.82267079599842,7.5835,device,8305,7808,497,0,0,0.0,cmp_hbm_host-c51-t0
61,0,0.023,5.553957588010235,7.8412,device,9606,7808,1798,0,0,0.0,cmp_hbm_host-c61-t0
23,0,0.012,2.127901889005443,8.3056,device,8197,7808,389,0,0,0.0,cmp_hbm_host-c23-t0
0,0,0.001,1.7654974660108564,8.5494,cold,8219,0,8219,0,0,0.0,cmp_hbm_host-c0-t0
11,0,0.005,1.7651990550075425,8.819,device,8379,7808,571,0,0,0.0,cmp_hbm_host-c11-t0
16,0,0.006,1.7651257539982907,8.8529,device,9634,7808,1826,0,0,0.0,cmp_hbm_host-c16-t0
21,0,0.011,2.1287622259987984,8.8793,device,10990,7808,3182,0,0,0.0,cmp_hbm_host-c21-t0
44,0,0.018,3.9164510760019766,9.0443,device,8337,7808,529,0,0,0.0,cmp_hbm_host-c44-t0
32,0,0.015,3.027572074002819,9.4657,device,9843,7808,2035,0,0,0.0,cmp_hbm_host-c32-t0
48,0,0.019,4.370153554002172,9.4963,device,8287,7808,479,0,0,0.0,cmp_hbm_host-c48-t0
4,0,0.003,1.7651570390007691,9.5429,device,8690,7808,882,0,0,0.0,cmp_hbm_host-c4-t0
60,0,0.023,5.316459740992286,9.5469,device,10094,7808,2286,0,0,0.0,cmp_hbm_host-c60-t0
55,0,0.021,4.821658015003777,10.1252,device,8189,7808,381,0,0,0.0,cmp_hbm_host-c55-t0
1,0,0.002,1.7664104889990995,10.179,device,8453,7808,645,0,0,0.0,cmp_hbm_host-c1-t0
54,0,0.021,4.821956528990995,10.1816,device,8170,7808,362,0,0,0.0,cmp_hbm_host-c54-t0
18,0,0.007,1.7644923820043914,10.6773,device,8531,7808,723,0,0,0.0,cmp_hbm_host-c18-t0
12,0,0.005,1.7649050540057942,10.7458,device,8185,7808,377,0,0,0.0,cmp_hbm_host-c12-t0
22,0,0.012,2.128390236000996,10.836,device,9823,7808,2015,0,0,0.0,cmp_hbm_host-c22-t0
19,0,0.007,1.7640175790002104,11.103,device,8237,7808,429,0,0,0.0,cmp_hbm_host-c19-t0
8,0,0.004,1.7659198900073534,11.1068,device,9746,7808,1938,0,0,0.0,cmp_hbm_host-c8-t0
33,0,0.015,3.027246779995039,11.2667,device,8398,7808,590,0,0,0.0,cmp_hbm_host-c33-t0
50,0,0.02,4.369397807997302,11.4566,device,9785,7808,1977,0,0,0.0,cmp_hbm_host-c50-t0
29,0,0.014,2.5893656839907635,11.5364,device,10525,7808,2717,0,0,0.0,cmp_hbm_host-c29-t0
56,0,0.021,5.317611851001857,11.552,device,12783,7808,4975,0,0,0.0,cmp_hbm_host-c56-t0
53,0,0.021,4.822234528997797,11.5531,device,8469,7808,661,0,0,0.0,cmp_hbm_host-c53-t0
27,0,0.013,2.5898553139995784,12.0488,device,8431,7808,623,0,0,0.0,cmp_hbm_host-c27-t0
10,0,0.005,1.765506337993429,12.0579,device,10305,7808,2497,0,0,0.0,cmp_hbm_host-c10-t0
57,0,0.022,5.3172478239866905,12.4507,device,8394,7808,586,0,0,0.0,cmp_hbm_host-c57-t0
42,0,0.017,3.9168048840074334,12.4554,device,9719,7808,1911,0,0,0.0,cmp_hbm_host-c42-t0
28,0,0.013,2.5893517399963457,12.731,device,8467,7808,659,0,0,0.0,cmp_hbm_host-c28-t0
34,0,0.015,3.0267984539968893,12.7298,device,9646,7808,1838,0,0,0.0,cmp_hbm_host-c34-t0
15,0,0.006,1.765482949995203,12.7813,device,9940,7808,2132,0,0,0.0,cmp_hbm_host-c15-t0
41,0,0.017,3.9172851529874606,12.7714,device,8528,7808,720,0,0,0.0,cmp_hbm_host-c41-t0
13,0,0.005,1.7661775460001081,13.0025,device,8903,7808,1095,0,0,0.0,cmp_hbm_host-c13-t0
35,0,0.015,3.4708202150068246,13.2151,device,8776,7808,968,0,0,0.0,cmp_hbm_host-c35-t0
30,0,0.014,3.028241338004591,13.2169,device,8246,7808,438,0,0,0.0,cmp_hbm_host-c30-t0
49,0,0.019,4.369858888996532,13.2582,device,8840,7808,1032,0,0,0.0,cmp_hbm_host-c49-t0
6,0,0.003,1.766528471998754,13.3039,device,9834,7808,2026,0,0,0.0,cmp_hbm_host-c6-t0
25,0,0.012,2.590488468995318,13.2951,device,8563,7808,755,0,0,0.0,cmp_hbm_host-c25-t0
7,0,0.004,1.7662590330000967,13.3041,device,8406,7808,598,0,0,0.0,cmp_hbm_host-c7-t0
3,0,0.002,1.7656385479931487,13.6369,device,8296,7808,488,0,0,0.0,cmp_hbm_host-c3-t0
59,0,0.022,5.31648799899267,13.6179,device,10294,7808,2486,0,0,0.0,cmp_hbm_host-c59-t0
46,0,0.019,4.370753713999875,14.2144,device,9838,7808,2030,0,0,0.0,cmp_hbm_host-c46-t0
45,0,0.018,4.371098834002623,14.2152,device,10915,7808,3107,0,0,0.0,cmp_hbm_host-c45-t0
52,0,0.02,4.822627439003554,14.2135,device,10887,7808,3079,0,0,0.0,cmp_hbm_host-c52-t0
17,0,0.007,1.764796398987528,14.6292,device,8775,7808,967,0,0,0.0,cmp_hbm_host-c17-t0
39,0,0.017,3.917985519001377,14.6196,device,10569,7808,2761,0,0,0.0,cmp_hbm_host-c39-t0
26,0,0.013,2.5901765000016894,15.1791,device,9104,7808,1296,0,0,0.0,cmp_hbm_host-c26-t0
40,0,0.017,3.917648697999539,15.1756,device,9876,7808,2068,0,0,0.0,cmp_hbm_host-c40-t0
20,0,0.007,2.1324927340028808,15.1852,device,10417,7808,2609,0,0,0.0,cmp_hbm_host-c20-t0
2,0,0.002,1.7660243340069428,15.5656,device,10466,7808,2658,0,0,0.0,cmp_hbm_host-c2-t0
38,0,0.016,3.4698307960061356,15.6189,device,8180,7808,372,0,0,0.0,cmp_hbm_host-c38-t0
14,0,0.006,1.7657796849962324,16.1735,device,8477,7808,669,0,0,0.0,cmp_hbm_host-c14-t0
72,0,0.026,9.12438948599447,16.5283,device,8241,7808,433,0,0,0.0,cmp_hbm_host-c72-t0
58,0,0.022,5.31694989000971,16.5658,device,8345,7808,537,0,0,0.0,cmp_hbm_host-c58-t0
37,0,0.016,3.470229113008827,16.6049,device,9869,7808,2061,0,0,0.0,cmp_hbm_host-c37-t0
31,0,0.014,3.0279076949955197,16.754,device,10205,7808,2397,0,0,0.0,cmp_hbm_host-c31-t0
65,0,0.024,7.456741076006438,17.3846,device,10032,7808,2224,0,0,0.0,cmp_hbm_host-c65-t0
87,0,0.031,11.483924161992036,17.4133,device,8235,7808,427,0,0,0.0,cmp_hbm_host-c87-t0
64,0,0.024,7.456781070010038,17.4528,device,9906,7808,2098,0,0,0.0,cmp_hbm_host-c64-t0
68,0,0.025,7.94167518800532,17.8614,device,8188,7808,380,0,0,0.0,cmp_hbm_host-c68-t0
67,0,0.025,7.8024500319879735,17.9296,device,8434,7808,626,0,0,0.0,cmp_hbm_host-c67-t0
24,0,0.012,2.590815201008809,18.0419,device,10174,7808,2366,0,0,0.0,cmp_hbm_host-c24-t0
94,0,0.033,12.675033887993777,18.0222,device,8182,7808,374,0,0,0.0,cmp_hbm_host-c94-t0
71,0,0.026,9.001744250999764,18.1732,device,9974,7808,2166,0,0,0.0,cmp_hbm_host-c71-t0
99,0,0.034,13.061607678988366,18.2017,device,8268,7808,460,0,0,0.0,cmp_hbm_host-c99-t0
88,0,0.031,11.99372194899479,18.2053,device,14752,7808,6944,0,0,0.0,cmp_hbm_host-c88-t0
69,0,0.025,8.417292336001992,18.2556,device,8400,7808,592,0,0,0.0,cmp_hbm_host-c69-t0
96,0,0.033,12.939930895998259,18.3065,device,8227,7808,419,0,0,0.0,cmp_hbm_host-c96-t0
74,0,0.027,9.378330583000206,18.8109,device,11234,7808,3426,0,0,0.0,cmp_hbm_host-c74-t0
119,0,0.039,16.37497165799141,19.0847,device,10679,7808,2871,0,0,0.0,cmp_hbm_host-c119-t0
109,0,0.037,14.92858469800558,19.2684,device,8179,7808,371,0,0,0.0,cmp_hbm_host-c109-t0
79,0,0.028,10.24274207999406,19.451,device,8394,7808,586,0,0,0.0,cmp_hbm_host-c79-t0
107,0,0.036,14.564277262994437,19.5105,device,11751,7808,3943,0,0,0.0,cmp_hbm_host-c107-t0
36,0,0.016,3.4703550730046118,19.6772,device,10857,7808,3049,0,0,0.0,cmp_hbm_host-c36-t0
86,0,0.03,11.412108481003088,19.6638,device,8268,7808,460,0,0,0.0,cmp_hbm_host-c86-t0
75,0,0.027,9.632234470002004,19.8458,device,9737,7808,1929,0,0,0.0,cmp_hbm_host-c75-t0
62,0,0.023,5.553561695996905,19.8855,device,10428,7808,2620,0,0,0.0,cmp_hbm_host-c62-t0
73,0,0.026,9.124035194996395,19.9126,device,8645,7808,837,0,0,0.0,cmp_hbm_host-c73-t0
70,0,0.025,8.654276146000484,20.0563,device,8721,7808,913,0,0,0.0,cmp_hbm_host-c70-t0
97,0,0.034,12.939592502007145,20.1151,device,9980,7808,2172,0,0,0.0,cmp_hbm_host-c97-t0
