kind,t0,t1,tokens,ms,key
h2s,51.13359761238098,51.146597385406494,64,4.0,54
s2h,51.25259757041931,,,,cmp_three_tier_to-c4-t6
d2h,51.39359760284424,51.39559745788574,576,1.2,
h2s,51.39559745788574,51.43559741973877,576,27.0,56
d2h,52.50859761238098,52.50959753990173,128,0.4,
h2s,52.50959753990173,52.521597385406494,128,7.0,57
s2h,53.045597553253174,,,,cmp_three_tier_to-c4-t7
d2h,53.12659740447998,53.12759757041931,192,0.5,
h2s,53.12759757041931,53.1405975818634,192,10.0,58
s2h,53.6315975189209,,,,cmp_three_tier_to-c6-t0
d2h,53.8575975894928,53.872597455978394,3264,6.1,
h2s,53.872597455978394,54.028597593307495,3264,147.0,60
d2h,54.694597482681274,54.695597410202026,64,0.2,
h2s,54.695597410202026,54.70959758758545,64,4.0,61
d2h,55.325597524642944,55.338597536087036,576,1.2,
h2s,55.338597536087036,55.367597579956055,576,25.0,62
s2h,55.46459746360779,,,,cmp_three_tier_to-c3-t5
d2h,55.622597455978394,55.623597383499146,576,1.2,
h2s,55.623597383499146,55.66259741783142,576,28.0,64
d2h,55.88859748840332,55.88959741592407,128,0.3,
h2s,55.88959741592407,55.902597427368164,128,7.0,65
s2h,56.123597383499146,,,,cmp_three_tier_to-c6-t1
d2h,56.19059753417969,56.19159746170044,192,0.5,
h2s,56.19159746170044,56.20459747314453,192,9.0,66
d2h,57.0615975856781,57.06259751319885,64,0.2,
h2s,57.06259751319885,57.076597452163696,64,4.0,67
s2h,57.09059739112854,,,,cmp_three_tier_to-c6-t2
d2h,57.248597383499146,57.26359748840332,1408,2.7,
h2s,57.26359748840332,57.33659744262695,1408,67.0,69
d2h,58.17559742927551,58.176597595214844,64,0.2,
h2s,58.176597595214844,58.189597606658936,64,4.0,70
s2h,58.23159742355347,,,,cmp_three_tier_to-c6-t3
d2h,58.3595974445343,58.37459754943848,704,1.4,
h2s,58.373597383499146,58.41759753227234,704,33.0,72
d2h,59.65759754180908,59.658597469329834,64,0.2,
h2s,59.658597469329834,59.671597480773926,64,4.0,73
s2h,60.53659749031067,,,,cmp_three_tier_to-c6-t4
d2h,60.932597398757935,60.94759750366211,3200,6.0,
