kind,t0,t1,tokens,ms,key
s2h,6410.467076539993,,,,cmp_three_tier_wc-c208-t2
evict_host,6410.511076450348,6410.511076450348,576,,
d2h,6410.512076616287,6410.55207657814,704,1.5,
evict_device,6410.514076471329,6410.514076471329,1152,,
h2s,6410.5510766506195,6410.712076663971,704,36.0,21140
evict_host,6410.706076622009,6410.706076622009,1152,,
d2h,6410.70707654953,6410.712076663971,1152,2.3,
s2h,6410.710076570511,,,,cmp_three_tier_wc-c190-t34
h2s,6410.711076498032,6410.790076494217,1152,49.0,21142
evict_device,6410.791076660156,6410.791076660156,1280,,
evict_host,6410.920076608658,6410.920076608658,320,,
d2h,6410.921076536179,6410.924076557159,384,0.9,
h2s,6410.923076629639,6410.961076498032,384,16.0,21143
evict_host,6412.596076488495,6412.596076488495,832,,
d2h,6412.597076654434,6412.599076509476,384,0.9,
h2s,6412.598076581955,6412.637076616287,384,17.0,21144
d2h,6412.6790766716,6412.682076454163,256,0.7,
s2h,6412.681076526642,,,,cmp_three_tier_wc-c193-t32
h2s,6412.682076454163,6412.720076560974,256,12.0,21145
d2h,6412.839076519012,6412.843076467514,64,0.3,
s2h,6412.842076539993,,,,cmp_three_tier_wc-c112-t31
h2s,6412.843076467514,6412.878076553345,64,5.0,21147
evict_device,6412.921076536179,6412.921076536179,256,,
evict_host,6413.0510766506195,6413.0510766506195,896,,
d2h,6413.05207657814,6413.0540766716,320,0.8,
h2s,6413.0540766716,6413.096076488495,320,17.0,21148
d2h,6413.095076560974,6413.096076488495,64,0.2,
h2s,6413.096076488495,6413.140076637268,64,4.0,21149
s2h,6413.140076637268,,,,cmp_three_tier_wc-c201-t4
evict_device,6413.225076675415,6413.225076675415,896,,
evict_host,6413.306076526642,6413.306076526642,1024,,
d2h,6413.307076454163,6413.309076547623,768,1.6,
h2s,6413.308076620102,6413.39407658577,768,43.0,21151
evict_device,6414.449076652527,6414.449076652527,128,,
evict_device,6414.974076509476,6414.974076509476,448,,
s2h,6415.105076551437,,,,cmp_three_tier_wc-c192-t21
evict_device,6415.1070766448975,6415.1070766448975,19008,,
load_back_init,6415.108076572418,6415.108076572418,20160,,cmp_three_tier_wc-c192-t21
h2d,6415.109076499939,6415.260076522827,20160,62.2,
evict_device,6415.110076665878,6415.110076665878,320,,
evict_device,6415.148076534271,6415.148076534271,768,,
d2h,6415.257076501846,6415.260076522827,128,0.4,
h2s,6415.259076595306,6415.299076557159,128,7.0,21152
d2h,6415.51907658577,6415.521076440811,64,0.2,
h2s,6415.521076440811,6415.5620765686035,64,4.0,21153
evict_device,6415.650076627731,6415.650076627731,128,,
evict_device,6415.738076448441,6415.738076448441,1088,,
s2h,6415.827076673508,,,,cmp_three_tier_wc-c201-t5
d2h,6415.922076463699,6415.924076557159,192,0.5,
h2s,6415.924076557159,6415.967076539993,192,12.0,21154
d2h,6415.9660766124725,6415.967076539993,128,0.4,
h2s,6415.967076539993,6416.010076522827,128,7.0,21155
s2h,6417.543076515198,,,,cmp_three_tier_wc-c208-t3
evict_device,6417.589076519012,6417.589076519012,8256,,
evict_host,6418.277076482773,6418.277076482773,5376,,
d2h,6418.278076648712,6418.322076559067,5632,10.6,
