kind,t0,t1,tokens,ms,key
d2h,0.3890817165374756,0.4190816879272461,8192,24.9,
d2h,0.39008188247680664,0.4190816879272461,1920,3.9,
d2h,1.8280818462371826,1.8290817737579346,128,0.4,
d2h,2.0700817108154297,2.0720818042755127,64,0.2,
d2h,3.6990816593170166,3.7000818252563477,128,0.4,
d2h,19.013081789016724,19.025081872940063,6208,11.5,
d2h,21.258081674575806,21.259081840515137,192,0.5,
d2h,33.19708180427551,33.20908164978027,6144,11.4,
d2h,34.53308176994324,34.53408169746399,64,0.2,
d2h,34.64308166503906,34.644081830978394,192,0.5,
d2h,35.41708183288574,35.418081760406494,64,0.2,
d2h,36.5300817489624,36.54208183288574,1472,2.8,
d2h,37.413081884384155,37.41408181190491,64,0.2,
d2h,37.51008176803589,37.51208186149597,64,0.2,
d2h,38.51108169555664,38.52208185195923,3328,6.2,
d2h,39.00008177757263,39.001081705093384,64,0.2,
d2h,39.68508172035217,39.686081647872925,128,0.4,
d2h,39.79008173942566,39.79108166694641,192,0.5,
d2h,40.32208180427551,40.323081731796265,64,0.2,
d2h,40.48308181762695,40.49308180809021,1408,2.7,
d2h,41.46508169174194,41.47608184814453,2816,5.3,
d2h,42.09908175468445,42.1000816822052,128,0.4,
d2h,42.36208176612854,42.36308169364929,64,0.2,
d2h,42.854081869125366,42.85508179664612,128,0.4,
d2h,43.69908165931702,43.70008182525635,128,0.4,
d2h,43.806081771850586,43.80708169937134,192,0.5,
d2h,43.82808184623718,43.829081773757935,64,0.2,
d2h,44.64908170700073,44.66408181190491,5632,10.4,
d2h,45.133081674575806,45.14808177947998,4288,8.0,
d2h,45.90008187294006,45.901081800460815,64,0.2,
d2h,46.0760817527771,46.09308171272278,1472,2.8,
d2h,47.020081758499146,47.0210816860199,128,0.4,
d2h,47.33408164978027,47.336081743240356,64,0.2,
d2h,47.55308175086975,47.5540816783905,64,0.2,
d2h,47.764081716537476,47.781081676483154,1024,2.0,
d2h,48.638081789016724,48.6550817489624,3008,5.6,
d2h,49.00308179855347,49.00408172607422,128,0.4,
d2h,49.17608165740967,49.177081823349,64,0.2,
d2h,49.388081789016724,49.4050817489624,1280,2.5,
d2h,50.145081758499146,50.1460816860199,128,0.4,
d2h,50.853081703186035,50.854081869125366,128,0.4,
d2h,51.08908176422119,51.09008169174194,64,0.2,
d2h,51.3500816822052,51.35208177566528,576,1.2,
d2h,52.46508169174194,52.466081857681274,128,0.4,
d2h,53.08308172225952,53.08408164978027,192,0.5,
d2h,53.853081703186035,53.86808180809021,3264,6.1,
d2h,54.64108180999756,54.64208173751831,64,0.2,
d2h,55.29708170890808,55.31008172035217,576,1.2,
d2h,55.585081815719604,55.58708167076111,576,1.2,
d2h,55.8810818195343,55.882081747055054,128,0.4,
d2h,56.19608187675476,56.198081731796265,192,0.5,
d2h,57.06008172035217,57.061081647872925,64,0.2,
d2h,57.2470817565918,57.26108169555664,1408,2.7,
d2h,58.17608165740967,58.177081823349,64,0.2,
d2h,58.348081827163696,58.34908175468445,704,1.4,
d2h,59.64308166503906,59.644081830978394,64,0.2,
d2h,60.901081800460815,60.91508173942566,3200,6.0,
d2h,65.61608171463013,65.61708188056946,320,0.7,
d2h,65.81508183479309,65.8170816898346,128,0.4,
d2h,66.53308176994324,66.53408169746399,192,0.5,
