conv,turn,t0,ttft,lat,tier,prompt,cached,uncached,host,storage,gap,rid
0,0,0.001,0.41686193899840873,1.8308,cold,10126,0,10126,0,0,0.0,cmp_hbm_host-c0-t0
0,1,2.0,0.0740385459994286,1.7023,device,10317,10240,77,0,0,0.167,cmp_hbm_host-c0-t1
1,0,18.61,0.40674234200014325,2.6507,device,14018,7808,6210,0,0,0.0,cmp_hbm_host-c1-t0
2,0,32.802,0.3992612370002462,1.7339,device,13956,7808,6148,0,0,0.0,cmp_hbm_host-c2-t0
2,1,34.553,0.0930332179996185,0.8671,device,14263,14016,247,0,0,0.017,cmp_hbm_host-c2-t1
2,2,36.331,0.2028068079998775,1.0846,device,15770,14272,1498,0,0,0.909,cmp_hbm_host-c2-t2
2,3,37.416,0.09744085100101074,1.5873,device,15877,15808,69,0,0,0.0,cmp_hbm_host-c2-t3
3,0,38.26,0.2547437239991268,1.4282,device,11183,7808,3375,0,0,0.0,cmp_hbm_host-c3-t0
3,1,39.712,0.08099710399983451,0.6123,device,11479,11264,215,0,0,0.023,cmp_hbm_host-c3-t1
3,2,40.326,0.16126481100036472,1.7757,device,12972,11520,1452,0,0,0.0,cmp_hbm_host-c3-t2
4,0,41.257,0.21219056500012812,1.1082,device,10626,7808,2818,0,0,0.0,cmp_hbm_host-c4-t0
4,1,42.367,0.07189445000039996,1.3351,device,10744,10688,56,0,0,0.001,cmp_hbm_host-c4-t1
3,3,42.758,0.09937313400041603,1.0733,device,13191,13056,135,0,0,0.655,cmp_hbm_host-c3-t3
4,2,43.713,0.09562598699994851,2.1898,device,11045,10816,229,0,0,0.011,cmp_hbm_host-c4-t2
2,4,43.885,0.7673606000007567,3.1377,device,21598,15936,5662,0,0,4.882,cmp_hbm_host-c2-t4
4,3,45.904,0.17525292500067735,1.6515,device,12546,11072,1474,0,0,0.001,cmp_hbm_host-c4-t3
1,1,46.191,0.11737488100152405,2.815,device,14250,14208,42,0,0,24.929,cmp_hbm_host-c1-t1
4,4,47.564,0.20310129300014523,1.6151,device,13664,12608,1056,0,0,0.007,cmp_hbm_host-c4-t4
2,5,47.192,0.14581929899941315,2.9559,device,21777,21696,81,0,0,0.168,cmp_hbm_host-c2-t5
5,0,48.416,0.22476846700010356,2.4405,device,10859,7808,3051,0,0,0.0,cmp_hbm_host-c5-t0
4,5,49.181,0.21074850799959677,1.9117,device,14983,13696,1287,0,0,0.001,cmp_hbm_host-c4-t5
4,6,51.182,0.17149994600003993,1.2851,device,15670,15040,630,0,0,0.089,cmp_hbm_host-c4-t6
4,7,52.97,0.11638853099975677,1.6744,device,15954,15744,210,0,0,0.502,cmp_hbm_host-c4-t7
3,4,44.388,0.7487048549992323,10.9119,device,17575,13248,4327,0,0,0.556,cmp_hbm_host-c3-t4
6,0,53.608,0.2479120520001743,2.276,device,11102,7808,3294,0,0,0.0,cmp_hbm_host-c6-t0
6,1,56.096,0.10355933899882075,0.9665,device,11424,11200,224,0,0,0.211,cmp_hbm_host-c6-t1
6,2,57.066,0.1847406860015326,1.1133,device,12923,11456,1467,0,0,0.002,cmp_hbm_host-c6-t2
6,3,58.2,0.1507499019990064,1.4452,device,13652,12928,724,0,0,0.02,cmp_hbm_host-c6-t3
6,4,60.49,0.41456208800082095,5.1297,device,16935,13696,3239,0,0,0.843,cmp_hbm_host-c6-t4
6,5,65.684,0.13469672199971683,1.3006,device,17400,17216,184,0,0,0.064,cmp_hbm_host-c6-t5
1,2,66.421,0.11506480900061433,1.2288,device,14573,14336,237,0,0,17.414,cmp_hbm_host-c1-t2
6,6,66.986,0.12961281400021107,1.1798,device,17568,17472,96,0,0,0.0,cmp_hbm_host-c6-t6
1,3,67.698,0.22518740600025922,1.6059,device,16015,14592,1423,0,0,0.049,cmp_hbm_host-c1-t3
6,7,68.167,0.130576674000622,1.7575,device,17704,17600,104,0,0,0.001,cmp_hbm_host-c6-t7
7,0,68.925,0.29932720999931917,1.1175,device,11947,7808,4139,0,0,0.0,cmp_hbm_host-c7-t0
6,8,70.009,0.12435009200089553,1.359,device,17895,17728,167,0,0,0.083,cmp_hbm_host-c6-t8
1,4,70.189,0.1762392529999488,1.3447,device,17030,16064,966,0,0,0.884,cmp_hbm_host-c1-t4
8,0,72.54,0.10064359299940406,1.6863,device,8398,7808,590,0,0,0.0,cmp_hbm_host-c8-t0
5,1,73.914,0.10434613699908368,1.1898,device,11170,10944,226,0,0,23.057,cmp_hbm_host-c5-t1
1,5,73.153,0.2614413709998189,1.9843,device,18168,17088,1080,0,0,1.619,cmp_hbm_host-c1-t5
8,1,74.308,0.0887277579986403,1.622,device,8513,8448,65,0,0,0.081,cmp_hbm_host-c8-t1
6,9,71.37,0.13161025299996254,5.5906,device,18045,17920,125,0,0,0.0,cmp_hbm_host-c6-t9
5,2,75.113,0.16972660499959602,2.065,device,12673,11200,1473,0,0,0.008,cmp_hbm_host-c5-t2
8,2,75.938,0.08896255000036035,1.6247,device,8762,8512,250,0,0,0.006,cmp_hbm_host-c8-t2
5,3,77.265,0.0990851839997049,1.4777,device,12792,12736,56,0,0,0.086,cmp_hbm_host-c5-t3
8,3,77.565,0.08915713200076425,1.9163,device,8916,8832,84,0,0,0.001,cmp_hbm_host-c8-t3
1,6,75.158,0.4903079190007702,4.3233,device,20595,18240,2355,0,0,0.019,cmp_hbm_host-c1-t6
5,4,78.747,0.19601970199983043,1.8009,device,14321,12864,1457,0,0,0.004,cmp_hbm_host-c5-t4
8,4,79.515,0.09140249099982611,1.199,device,9077,8960,117,0,0,0.033,cmp_hbm_host-c8-t4
9,0,79.015,0.18285644500065246,2.6908,device,9912,7808,2104,0,0,0.0,cmp_hbm_host-c9-t0
3,5,55.404,0.18490208699950017,31.5089,device,18710,18112,598,0,0,0.104,cmp_hbm_host-c3-t5
3,6,86.94,0.12886701499883202,1.3422,device,20711,20544,167,0,0,0.026,cmp_hbm_host-c3-t6
10,0,87.772,0.12086821000048076,1.035,device,8734,7808,926,0,0,0.0,cmp_hbm_host-c10-t0
10,1,88.861,0.09501103699949454,0.9969,device,8984,8768,216,0,0,0.054,cmp_hbm_host-c10-t1
3,7,88.397,0.13658521199977258,7.298,device,20856,20736,120,0,0,0.115,cmp_hbm_host-c3-t7
8,5,93.484,0.09134028300104546,2.2581,device,9288,9088,200,0,0,12.77,cmp_hbm_host-c8-t5
8,6,95.744,0.14962577000005695,1.2121,device,9710,9408,302,0,0,0.002,cmp_hbm_host-c8-t6
8,7,101.945,0.5474774469985277,1.8808,device,16372,9728,6644,0,0,4.987,cmp_hbm_host-c8-t7
3,8,95.706,0.12449243999981263,8.798,device,21469,21312,157,0,0,0.01,cmp_hbm_host-c3-t8
1,7,98.602,0.2954594889997679,10.3323,device,22188,20736,1452,0,0,19.121,cmp_hbm_host-c1-t7
1,8,108.94,0.13979207600095833,1.4566,device,23098,22720,378,0,0,0.005,cmp_hbm_host-c1-t8
5,5,112.786,0.12265472599938221,1.5671,device,14804,14400,404,0,0,32.238,cmp_hbm_host-c5-t5
11,0,111.644,0.32339708099971176,2.7084,device,9948,7808,2140,0,0,0.0,cmp_hbm_host-c11-t0
11,1,114.445,0.10483724100049585,1.2967,device,10259,10048,211,0,0,0.091,cmp_hbm_host-c11-t1
7,1,115.395,0.11202454700105591,3.0312,device,12031,11968,63,0,0,45.352,cmp_hbm_host-c7-t1
11,2,116.56,0.1691071249988454,2.4226,device,11762,10304,1458,0,0,0.818,cmp_hbm_host-c11-t2
7,2,118.436,0.10456173099919397,1.5374,device,12328,12096,232,0,0,0.009,cmp_hbm_host-c7-t2
12,0,118.671,0.18940653599929647,1.401,device,10073,7808,2265,0,0,0.0,cmp_hbm_host-c12-t0
11,3,119.065,0.11084547499922337,1.9162,device,11908,11776,132,0,0,0.082,cmp_hbm_host-c11-t3
6,10,111.633,0.19614899899897864,10.0169,device,18835,18304,531,0,0,34.671,cmp_hbm_host-c6-t10
6,11,121.701,0.21056017599948973,1.3766,device,20188,19264,924,0,0,0.051,cmp_hbm_host-c6-t11
11,4,120.981,0.11264184399988153,2.4744,device,12369,11968,401,0,0,0.0,cmp_hbm_host-c11-t4
1,9,110.4,0.13923657600025763,13.1127,device,23579,23168,411,0,0,0.002,cmp_hbm_host-c1-t9
3,9,110.975,0.234892338001373,13.4441,device,22551,21952,599,0,0,6.469,cmp_hbm_host-c3-t9
13,0,121.982,0.13793616099974315,2.4368,device,9065,7808,1257,0,0,0.0,cmp_hbm_host-c13-t0
1,10,123.516,0.20643356499931542,2.0896,device,24523,24128,395,0,0,0.002,cmp_hbm_host-c1-t10
11,5,123.458,0.1491249089995108,2.5763,device,12980,12416,564,0,0,0.001,cmp_hbm_host-c11-t5
7,3,123.723,0.20232970800134353,2.4399,device,13832,12352,1480,0,0,3.749,cmp_hbm_host-c7-t3
13,1,124.961,0.08747185799984436,2.8743,device,9196,9152,44,0,0,0.541,cmp_hbm_host-c13-t1
11,6,126.137,0.11738214199976937,1.9482,device,13168,13056,112,0,0,0.103,cmp_hbm_host-c11-t6
1,11,126.678,0.1755828980003571,2.0761,device,24641,24576,65,0,0,1.073,cmp_hbm_host-c1-t11
7,4,126.766,0.16792577100022754,2.3852,device,14106,13888,218,0,0,0.603,cmp_hbm_host-c7-t4
13,2,127.875,0.10692328000004636,2.3984,device,9507,9280,227,0,0,0.039,cmp_hbm_host-c13-t2
5,6,117.23,0.7840823269998509,13.7158,device,20730,14848,5882,0,0,2.876,cmp_hbm_host-c5-t6
6,12,128.499,0.15312528100002964,3.2143,device,20552,20224,328,0,0,5.42,cmp_hbm_host-c6-t12
7,5,129.194,0.6980904800002463,2.6856,device,19847,14208,5639,0,0,0.042,cmp_hbm_host-c7-t5
5,7,130.974,0.22340873500070302,2.3061,device,21886,21248,638,0,0,0.028,cmp_hbm_host-c5-t7
12,1,131.818,0.10515353700066044,1.5855,device,10165,10112,53,0,0,11.745,cmp_hbm_host-c12-t1
5,8,133.351,0.15702096299901314,1.3437,device,22086,21952,134,0,0,0.07,cmp_hbm_host-c5-t8
7,6,134.2,0.13639147299909382,1.6602,device,20040,19904,136,0,0,2.321,cmp_hbm_host-c7-t6
12,2,136.301,0.1101067769996007,1.206,device,10432,10240,192,0,0,2.897,cmp_hbm_host-c12-t2
14,0,136.081,0.1500443599998107,2.1977,device,8231,7808,423,0,0,0.0,cmp_hbm_host-c14-t0
14,1,138.307,0.08128979800130764,2.2354,device,8372,8320,52,0,0,0.027,cmp_hbm_host-c14-t1
11,7,141.759,0.10306221499922685,2.0434,device,13320,13248,72,0,0,13.673,cmp_hbm_host-c11-t7
3,10,125.562,0.23695867300011741,22.1486,device,23753,23104,649,0,0,1.141,cmp_hbm_host-c3-t10
4,8,147.544,0.12932422399899224,2.0978,device,16078,16000,78,0,0,92.899,cmp_hbm_host-c4-t8
16,0,148.598,0.09759429299992917,1.1256,device,8188,7808,380,0,0,0.0,cmp_hbm_host-c16-t0
7,7,135.872,0.299522186998729,14.6778,device,21173,20096,1077,0,0,0.011,cmp_hbm_host-c7-t7
15,0,145.714,0.25109354199958034,4.918,device,11061,7808,3253,0,0,0.0,cmp_hbm_host-c15-t0
16,1,149.727,0.3010026009997091,1.4486,device,8268,8192,76,0,0,0.002,cmp_hbm_host-c16-t1
8,8,149.493,0.12772949999998673,1.9636,device,16517,16448,69,0,0,45.666,cmp_hbm_host-c8-t8
7,8,151.191,0.16909665899947868,1.8882,device,21971,21824,147,0,0,0.64,cmp_hbm_host-c7-t8
15,1,152.743,0.10612402100014151,1.5616,device,11299,11264,35,0,0,2.11,cmp_hbm_host-c15-t1
7,9,153.123,0.2435149939992698,2.0127,device,23015,22016,999,0,0,0.044,cmp_hbm_host-c7-t9
8,9,151.465,0.13624517399875913,3.7506,device,16659,16576,83,0,0,0.007,cmp_hbm_host-c8-t9
15,2,154.78,0.10424538100050995,1.8947,device,11549,11328,221,0,0,0.475,cmp_hbm_host-c15-t2
14,2,155.173,0.16514575600012904,1.5639,device,8674,8448,226,0,0,14.63,cmp_hbm_host-c14-t2
7,10,155.158,0.180740533000062,2.0547,device,23253,23040,213,0,0,0.021,cmp_hbm_host-c7-t10
8,10,155.235,0.25202669800091826,2.0575,device,17429,16768,661,0,0,0.02,cmp_hbm_host-c8-t10
14,3,156.738,0.15534207800010336,1.8578,device,9874,8704,1170,0,0,0.0,cmp_hbm_host-c14-t3
3,11,147.737,0.24607073600054719,12.8496,device,25462,24768,694,0,0,0.026,cmp_hbm_host-c3-t11
1,12,158.968,0.17094577599891636,2.2172,device,25057,24704,353,0,0,30.213,cmp_hbm_host-c1-t12
14,4,159.043,0.19129054299992276,3.0434,device,10566,9920,646,0,0,0.447,cmp_hbm_host-c14-t4
7,11,160.028,0.15525147100015602,2.5092,device,23546,23296,250,0,0,2.816,cmp_hbm_host-c7-t11
1,13,161.19,0.17850909300068452,2.0422,device,25506,25088,418,0,0,0.004,cmp_hbm_host-c1-t13
14,5,162.097,0.13759582900092937,2.6475,device,11518,10624,894,0,0,0.01,cmp_hbm_host-c14-t5
4,9,149.673,0.31748553599936713,15.4226,device,17751,16128,1623,0,0,0.03,cmp_hbm_host-c4-t9
8,11,160.852,0.30974710100053926,5.0749,device,18042,17472,570,0,0,3.558,cmp_hbm_host-c8-t11
1,14,163.236,0.5493647960011003,3.2531,device,27683,25536,2147,0,0,0.003,cmp_hbm_host-c1-t14
14,6,165.648,0.10388645900093252,1.6143,device,11695,11584,111,0,0,0.903,cmp_hbm_host-c14-t6
8,12,165.976,0.16452524599844764,1.4876,device,18447,18176,271,0,0,0.049,cmp_hbm_host-c8-t12
12,3,165.863,0.17968535399995744,1.7235,device,11595,10432,1163,0,0,28.355,cmp_hbm_host-c12-t3
7,12,162.544,0.25780305199987197,5.6364,device,24553,23616,937,0,0,0.006,cmp_hbm_host-c7-t12
14,7,167.308,0.1122606730004918,1.4178,device,12084,11712,372,0,0,0.045,cmp_hbm_host-c14-t7
12,4,167.605,0.09400171900051646,2.1291,device,11762,11648,114,0,0,0.018,cmp_hbm_host-c12-t4
1,15,168.669,0.18484750799871108,3.2353,device,28009,27776,233,0,0,2.179,cmp_hbm_host-c1-t15
8,13,170.119,0.21485050000046613,3.6931,device,19373,18496,877,0,0,2.653,cmp_hbm_host-c8-t13
14,8,168.729,0.5140404559988383,5.1291,device,15954,12096,3858,0,0,0.003,cmp_hbm_host-c14-t8
11,8,171.546,0.11576314999911119,3.3801,device,13500,13376,124,0,0,27.743,cmp_hbm_host-c11-t8
17,0,172.65,0.4310855259991513,4.129,device,13820,7808,6012,0,0,0.0,cmp_hbm_host-c17-t0
1,16,171.904,0.2934113970004546,5.0807,device,28977,28032,945,0,0,0.0,cmp_hbm_host-c1-t16
7,13,169.13,0.31805011600044963,8.2359,device,25370,24704,666,0,0,0.949,cmp_hbm_host-c7-t13
8,14,174.138,0.5795508840001276,3.3657,device,19880,19456,424,0,0,0.325,cmp_hbm_host-c8-t14
11,9,176.415,0.22612258099979954,2.6185,device,14937,13568,1369,0,0,1.489,cmp_hbm_host-c11-t9
4,10,167.983,0.1309347219994379,11.2335,device,18419,18368,51,0,0,2.887,cmp_hbm_host-c4-t10
12,5,170.187,0.7786213490016962,9.952,device,18270,11776,6494,0,0,0.453,cmp_hbm_host-c12-t5
15,3,177.455,0.39679720900130633,3.4336,device,12763,11584,1179,0,0,20.78,cmp_hbm_host-c15-t3
8,15,178.387,0.15916616100003012,3.1173,device,20189,19968,221,0,0,0.881,cmp_hbm_host-c8-t15
4,11,179.938,0.15605133600001864,1.9514,device,18830,18752,78,0,0,0.72,cmp_hbm_host-c4-t11
12,6,180.142,0.14044986900080403,1.7934,device,18687,18560,127,0,0,0.002,cmp_hbm_host-c12-t6
15,4,180.932,0.12966981599856808,3.0188,device,13270,12864,406,0,0,0.042,cmp_hbm_host-c15-t4
4,12,182.636,0.15309972099930746,2.2076,device,18986,18880,106,0,0,0.746,cmp_hbm_host-c4-t12
15,5,183.995,0.17537198399986664,2.0056,device,14044,13376,668,0,0,0.043,cmp_hbm_host-c15-t5
10,2,184.497,0.16042037099941808,1.5496,device,10481,9024,1457,0,0,94.637,cmp_hbm_host-c10-t2
8,16,181.508,0.14368302899856644,5.9089,device,20442,20288,154,0,0,0.004,cmp_hbm_host-c8-t16
10,3,186.309,0.1374112840003363,1.8817,device,11355,10496,859,0,0,0.262,cmp_hbm_host-c10-t3
14,9,173.902,0.710939167000106,17.0601,device,21176,16064,5112,0,0,0.043,cmp_hbm_host-c14-t9
11,10,180.241,0.22895205699933285,16.8381,device,16092,14976,1116,0,0,1.207,cmp_hbm_host-c11-t10
6,13,196.07,0.14841646000058972,1.7528,device,20940,20672,268,0,0,64.357,cmp_hbm_host-c6-t13
1,17,177.012,0.19369843100139406,21.652,device,29336,29120,216,0,0,0.027,cmp_hbm_host-c1-t17
17,1,195.427,0.12846058200011612,3.971,device,13977,13888,89,0,0,18.646,cmp_hbm_host-c17-t1
8,17,191.472,0.1670071319986164,8.213,device,20997,20672,325,0,0,4.053,cmp_hbm_host-c8-t17
10,4,188.193,0.5097913470017374,11.8913,device,16597,11392,5205,0,0,0.001,cmp_hbm_host-c10-t4
15,6,197.17,0.13234201399973244,3.2438,device,14204,14080,124,0,0,11.169,cmp_hbm_host-c15-t6
6,14,197.842,0.1561256320001121,2.8566,device,21072,20992,80,0,0,0.018,cmp_hbm_host-c6-t14
17,2,199.443,0.12925412600088748,1.5607,device,14318,14080,238,0,0,0.044,cmp_hbm_host-c17-t2
3,12,160.741,0.26766957200015895,41.36,device,26622,25984,638,0,0,0.154,cmp_hbm_host-c3-t12
6,15,200.718,0.15373663900027168,1.4919,device,21417,21184,233,0,0,0.019,cmp_hbm_host-c6-t15
11,11,197.081,0.1385658159997547,6.2556,device,16898,16704,194,0,0,0.0,cmp_hbm_host-c11-t11
15,7,200.433,0.1319593709995388,3.2952,device,14682,14272,410,0,0,0.017,cmp_hbm_host-c15-t7
7,14,177.438,0.41439022600025055,29.5069,device,26641,25600,1041,0,0,0.071,cmp_hbm_host-c7-t14
7,15,207.005,0.3841591279997374,2.0716,device,29212,27776,1436,0,0,0.06,cmp_hbm_host-c7-t15
6,16,206.325,0.16889870900013193,3.232,device,21543,21440,103,0,0,4.115,cmp_hbm_host-c6-t16
7,16,209.097,0.2048064919999888,1.5984,device,29381,29248,133,0,0,0.02,cmp_hbm_host-c7-t16
7,17,210.697,0.19769551399986085,1.5868,device,29522,29440,82,0,0,0.0,cmp_hbm_host-c7-t17
11,12,203.972,0.31558899899937387,9.6654,device,17236,17088,148,0,0,0.634,cmp_hbm_host-c11-t12
8,18,201.082,0.15793101999952341,13.9794,device,21397,21312,85,0,0,1.397,cmp_hbm_host-c8-t18
6,17,213.696,0.1675488850014517,1.9493,device,21884,21632,252,0,0,4.137,cmp_hbm_host-c6-t17
11,13,213.95,0.1484900720006408,2.0594,device,17822,17600,222,0,0,0.312,cmp_hbm_host-c11-t13
18,0,213.271,0.22520981100024073,3.3688,device,10466,7808,2658,0,0,0.0,cmp_hbm_host-c18-t0
0,2,216.611,0.10327718099870253,1.7211,device,10682,10432,250,0,0,212.908,cmp_hbm_host-c0-t2
6,18,215.648,0.15042965400061803,3.1848,device,22026,21952,74,0,0,0.002,cmp_hbm_host-c6-t18
18,1,216.73,0.09955729700050142,3.1735,device,10624,10560,64,0,0,0.09,cmp_hbm_host-c18-t1
7,18,212.289,0.199195649000103,8.2552,device,29834,29568,266,0,0,0.005,cmp_hbm_host-c7-t18
18,2,219.905,0.11915176499860536,2.9739,device,10931,10688,243,0,0,0.001,cmp_hbm_host-c18-t2
0,3,218.578,0.18389586699959182,4.7105,device,12089,10688,1401,0,0,0.245,cmp_hbm_host-c0-t3
1,18,203.885,0.31181388900040474,19.6434,device,30673,30144,529,0,0,5.218,cmp_hbm_host-c1-t18
7,19,221.573,0.41749383800015494,2.462,device,31547,30080,1467,0,0,1.029,cmp_hbm_host-c7-t19
1,19,223.543,0.22665115199924912,2.0157,device,31484,31360,124,0,0,0.015,cmp_hbm_host-c1-t19
0,4,223.502,0.12730130399904738,2.6892,device,12325,12224,101,0,0,0.213,cmp_hbm_host-c0-t4
8,19,217.314,0.23780588900081057,9.8608,device,22588,21888,700,0,0,2.252,cmp_hbm_host-c8-t19
18,3,223.018,0.17420230399875436,4.6672,device,12173,11008,1165,0,0,0.138,cmp_hbm_host-c18-t3
1,20,225.565,0.31748979699841584,2.9432,device,32506,31552,954,0,0,0.006,cmp_hbm_host-c1-t20
3,13,202.126,0.18835782499991183,26.7903,device,28169,28096,73,0,0,0.024,cmp_hbm_host-c3-t13
6,19,220.051,0.1596351339994726,9.0292,device,22406,22080,326,0,0,1.216,cmp_hbm_host-c6-t19
8,20,227.277,0.1602723830001196,3.1827,device,23102,22912,190,0,0,0.102,cmp_hbm_host-c8-t20
15,8,225.791,0.177376481000465,5.1547,device,14935,14784,151,0,0,22.061,cmp_hbm_host-c15-t8
14,10,229.045,0.3222651489995769,2.0869,device,21909,21760,149,0,0,38.083,cmp_hbm_host-c14-t10
0,5,226.693,0.15664004700010992,4.4395,device,12970,12416,554,0,0,0.501,cmp_hbm_host-c0-t5
8,21,230.462,0.16064905100029137,3.7213,device,23481,23168,313,0,0,0.002,cmp_hbm_host-c8-t21
19,0,229.891,0.09924797399980889,4.859,device,8296,7808,488,0,0,0.0,cmp_hbm_host-c19-t0
0,6,231.23,0.14066415299930668,3.6912,device,13199,13120,79,0,0,0.097,cmp_hbm_host-c0-t6
0,7,235.09,0.1064904109989584,1.8564,device,13307,13248,59,0,0,0.168,cmp_hbm_host-c0-t7
15,9,231.333,2.0168873530001292,5.7255,device,28913,15104,13809,0,0,0.386,cmp_hbm_host-c15-t9
0,8,237.211,0.289047316999131,1.8464,device,14086,13376,710,0,0,0.263,cmp_hbm_host-c0-t8
19,1,234.79,0.08640293099961127,5.0477,device,8447,8384,63,0,0,0.038,cmp_hbm_host-c19-t1
12,7,239.766,0.14979323199986538,1.9491,device,18936,18688,248,0,0,57.83,cmp_hbm_host-c12-t7
15,10,237.078,0.2966344529995695,4.8041,device,29593,29056,537,0,0,0.017,cmp_hbm_host-c15-t10
12,8,241.716,0.14263585499975306,2.3049,device,19434,19008,426,0,0,0.0,cmp_hbm_host-c12-t8
15,11,241.954,0.19198828899970977,2.4053,device,30115,29760,355,0,0,0.072,cmp_hbm_host-c15-t11
3,14,228.967,0.29488013700029114,15.5096,device,30014,29120,894,0,0,0.05,cmp_hbm_host-c3-t14
14,11,243.233,0.15057894600067812,2.2411,device,22070,21952,118,0,0,12.1,cmp_hbm_host-c14-t11
12,9,244.041,0.15036731500003953,2.1638,device,19551,19456,95,0,0,0.018,cmp_hbm_host-c12-t9
10,5,243.346,0.1291819280013442,3.0588,device,17142,17024,118,0,0,43.261,cmp_hbm_host-c10-t5
14,12,245.743,0.15303713399953267,2.4126,device,22598,22144,454,0,0,0.268,cmp_hbm_host-c14-t12
14,13,249.612,0.1659666539999307,2.0334,device,22781,22656,125,0,0,1.455,cmp_hbm_host-c14-t13
6,20,246.507,0.16916443099944445,5.5385,device,23221,22720,501,0,0,17.427,cmp_hbm_host-c6-t20
20,0,253.137,0.13037572000030195,2.2571,device,8690,7808,882,0,0,0.0,cmp_hbm_host-c20-t0
2,6,250.736,0.24795705699943937,5.1474,device,22660,21888,772,0,0,200.586,cmp_hbm_host-c2-t6
2,7,255.931,0.15111486999921908,2.2565,device,22950,22848,102,0,0,0.046,cmp_hbm_host-c2-t7
8,22,242.581,0.17084375900049054,16.1581,device,23880,23488,392,0,0,8.397,cmp_hbm_host-c8-t22
0,9,257.267,0.12383401500119362,2.073,device,14284,14144,140,0,0,18.209,cmp_hbm_host-c0-t9
21,0,256.85,0.16630729700045777,3.2146,device,9834,7808,2026,0,0,0.0,cmp_hbm_host-c21-t0
21,1,260.072,0.11079438900014793,1.726,device,10138,9920,218,0,0,0.007,cmp_hbm_host-c21-t1
0,10,260.623,0.12982163000015134,2.1846,device,14481,14336,145,0,0,1.282,cmp_hbm_host-c0-t10
2,8,258.271,0.1752833049995388,6.2714,device,23381,22976,405,0,0,0.083,cmp_hbm_host-c2-t8
21,2,263.433,0.17422469000121055,2.5442,device,11374,10176,1198,0,0,1.634,cmp_hbm_host-c21-t2
6,21,252.14,0.26061741700141283,15.0095,device,24157,23424,733,0,0,0.093,cmp_hbm_host-c6-t21
3,15,244.528,0.30203241299932415,22.7389,device,31152,30528,624,0,0,0.051,cmp_hbm_host-c3-t15
19,2,266.487,0.09555756000008842,1.4905,device,8844,8640,204,0,0,26.649,cmp_hbm_host-c19-t2
21,3,265.98,0.12260666200018022,2.9553,device,11776,11456,320,0,0,0.001,cmp_hbm_host-c21-t3
2,9,264.544,0.18105324099997233,5.2619,device,23724,23616,108,0,0,0.001,cmp_hbm_host-c2-t9
8,23,258.744,0.18626523899911263,11.8691,device,24792,24512,280,0,0,0.005,cmp_hbm_host-c8-t23
19,3,267.985,0.14755051499923866,3.7138,device,10039,8896,1143,0,0,0.006,cmp_hbm_host-c19-t3
21,4,269.174,0.10383326999908604,2.5661,device,12309,11840,469,0,0,0.238,cmp_hbm_host-c21-t4
2,10,269.807,0.1666804679989582,2.2832,device,24011,23936,75,0,0,0.0,cmp_hbm_host-c2-t10
22,0,269.938,0.17236964699986856,2.651,device,9746,7808,1938,0,0,0.0,cmp_hbm_host-c22-t0
