conv,turn,t0,ttft,lat,tier,prompt,cached,uncached,host,storage,gap,rid
0,0,0.001,0.39250035399891203,1.8049,cold,10126,0,10126,0,0,0.0,cmp_hbm_lru-c0-t0
0,1,1.974,0.07408215900068171,1.6982,device,10317,10240,77,0,0,0.167,cmp_hbm_lru-c0-t1
1,0,18.608,0.4071631560000242,2.6465,device,14018,7808,6210,0,0,0.0,cmp_hbm_lru-c1-t0
2,0,32.806,0.40058640600182116,1.7326,device,13956,7808,6148,0,0,0.0,cmp_hbm_lru-c2-t0
2,1,34.556,0.09369323099963367,0.866,device,14263,14016,247,0,0,0.017,cmp_hbm_lru-c2-t1
2,2,36.333,0.20111177399667213,1.0807,device,15770,14272,1498,0,0,0.909,cmp_hbm_lru-c2-t2
2,3,37.414,0.0990250280010514,1.5842,device,15877,15808,69,0,0,0.0,cmp_hbm_lru-c2-t3
3,0,38.264,0.2454851350048557,1.4168,device,11183,7808,3375,0,0,0.0,cmp_hbm_lru-c3-t0
3,1,39.705,0.08082891300000483,0.6116,device,11479,11264,215,0,0,0.023,cmp_hbm_lru-c3-t1
3,2,40.318,0.16234710699791322,1.7718,device,12972,11520,1452,0,0,0.0,cmp_hbm_lru-c3-t2
4,0,41.263,0.20703557699744124,1.0987,device,10626,7808,2818,0,0,0.0,cmp_hbm_lru-c4-t0
4,1,42.364,0.07205751900619362,1.3293,device,10744,10688,56,0,0,0.001,cmp_hbm_lru-c4-t1
3,3,42.747,0.09596885199425742,1.0633,device,13191,13056,135,0,0,0.655,cmp_hbm_lru-c3-t3
4,2,43.704,0.0943719350034371,2.1776,device,11045,10816,229,0,0,0.011,cmp_hbm_lru-c4-t2
2,4,43.881,0.7675325849995716,3.1357,device,21598,15936,5662,0,0,4.882,cmp_hbm_lru-c2-t4
4,3,45.883,0.1730316289977054,1.6523,device,12546,11072,1474,0,0,0.001,cmp_hbm_lru-c4-t3
1,1,46.186,0.11764606100041419,2.8126,device,14250,14208,42,0,0,24.929,cmp_hbm_lru-c1-t1
4,4,47.544,0.20300529300584458,1.6099,device,13664,12608,1056,0,0,0.007,cmp_hbm_lru-c4-t4
2,5,47.185,0.14768399499735096,2.9522,device,21777,21696,81,0,0,0.168,cmp_hbm_lru-c2-t5
5,0,48.424,0.22839570500218542,2.4349,device,10859,7808,3051,0,0,0.0,cmp_hbm_lru-c5-t0
4,5,49.155,0.208157110006141,1.9122,device,14983,13696,1287,0,0,0.001,cmp_hbm_lru-c4-t5
4,6,51.156,0.17215572999703,1.2858,device,15670,15040,630,0,0,0.089,cmp_hbm_lru-c4-t6
4,7,52.945,0.11560976200416917,1.6677,device,15954,15744,210,0,0,0.502,cmp_hbm_lru-c4-t7
3,4,44.367,0.7669313899968984,10.9162,device,17575,13248,4327,0,0,0.556,cmp_hbm_lru-c3-t4
6,0,53.616,0.2382846900000004,2.2607,device,11102,7808,3294,0,0,0.0,cmp_hbm_lru-c6-t0
6,1,56.088,0.10418491700693266,0.9673,device,11424,11200,224,0,0,0.211,cmp_hbm_lru-c6-t1
6,2,57.059,0.18355502100166632,1.112,device,12923,11456,1467,0,0,0.002,cmp_hbm_lru-c6-t2
6,3,58.192,0.14980628700141096,1.4444,device,13652,12928,724,0,0,0.02,cmp_hbm_lru-c6-t3
6,4,60.481,0.42665769499581074,5.1404,device,16935,13696,3239,0,0,0.843,cmp_hbm_lru-c6-t4
6,5,65.686,0.12119364299724111,1.2868,device,17400,17216,184,0,0,0.064,cmp_hbm_lru-c6-t5
1,2,66.414,0.11101548000442563,1.2242,device,14573,14336,237,0,0,17.414,cmp_hbm_lru-c1-t2
6,6,66.974,0.12931168000068283,1.1778,device,17568,17472,96,0,0,0.0,cmp_hbm_lru-c6-t6
1,3,67.687,0.2233721369993873,1.602,device,16015,14592,1423,0,0,0.049,cmp_hbm_lru-c1-t3
6,7,68.153,0.1310163800008013,1.7555,device,17704,17600,104,0,0,0.001,cmp_hbm_lru-c6-t7
7,0,68.932,0.2923208889988018,1.0979,device,11947,7808,4139,0,0,0.0,cmp_hbm_lru-c7-t0
6,8,69.994,0.1246622069957084,1.3586,device,17895,17728,167,0,0,0.083,cmp_hbm_lru-c6-t8
1,4,70.174,0.17616920699947514,1.3442,device,17030,16064,966,0,0,0.884,cmp_hbm_lru-c1-t4
8,0,72.547,0.10787987399817212,1.6936,device,8398,7808,590,0,0,0.0,cmp_hbm_lru-c8-t0
5,1,73.917,0.09956378400238464,1.1843,device,11170,10944,226,0,0,23.057,cmp_hbm_lru-c5-t1
1,5,73.138,0.2581185050003114,1.9982,device,18168,17088,1080,0,0,1.619,cmp_hbm_lru-c1-t5
8,1,74.322,0.08906059199944139,1.6212,device,8513,8448,65,0,0,0.081,cmp_hbm_lru-c8-t1
6,9,71.354,0.13241137400473235,5.5836,device,18045,17920,125,0,0,0.0,cmp_hbm_lru-c6-t9
5,2,75.111,0.1833758549983031,2.0757,device,12673,11200,1473,0,0,0.008,cmp_hbm_lru-c5-t2
8,2,75.95,0.0889808770007221,1.6216,device,8762,8512,250,0,0,0.006,cmp_hbm_lru-c8-t2
5,3,77.274,0.11634596699877875,1.4983,device,12792,12736,56,0,0,0.086,cmp_hbm_lru-c5-t3
1,6,75.156,0.5043539449980017,4.3354,device,20595,18240,2355,0,0,0.019,cmp_hbm_lru-c1-t6
8,3,77.574,0.08909750500606606,1.9171,device,8916,8832,84,0,0,0.001,cmp_hbm_lru-c8-t3
5,4,78.776,0.21113926600082777,1.8141,device,14321,12864,1457,0,0,0.004,cmp_hbm_lru-c5-t4
8,4,79.525,0.09199388999695657,1.1985,device,9077,8960,117,0,0,0.033,cmp_hbm_lru-c8-t4
9,0,79.021,0.18832237199967494,2.6926,device,9912,7808,2104,0,0,0.0,cmp_hbm_lru-c9-t0
3,5,55.387,0.19429344700620277,31.5044,device,18710,18112,598,0,0,0.104,cmp_hbm_lru-c3-t5
3,6,86.919,0.12775230999977794,1.3362,device,20711,20544,167,0,0,0.026,cmp_hbm_lru-c3-t6
10,0,87.777,0.11946303500008071,1.0316,device,8734,7808,926,0,0,0.0,cmp_hbm_lru-c10-t0
10,1,88.864,0.09422342099423986,0.9932,device,8984,8768,216,0,0,0.054,cmp_hbm_lru-c10-t1
3,7,88.37,0.13535244800004875,7.2754,device,20856,20736,120,0,0,0.115,cmp_hbm_lru-c3-t7
8,5,93.495,0.09753022200311534,2.2189,device,9288,9088,200,0,0,12.77,cmp_hbm_lru-c8-t5
8,6,95.716,0.1437339600015548,1.2038,device,9710,9408,302,0,0,0.002,cmp_hbm_lru-c8-t6
8,7,101.908,0.5618502369979979,1.893,device,16372,9728,6644,0,0,4.987,cmp_hbm_lru-c8-t7
3,8,95.656,0.1405200919980416,8.7911,device,21469,21312,157,0,0,0.01,cmp_hbm_lru-c3-t8
1,7,98.613,0.30330478600080824,10.3268,device,22188,20736,1452,0,0,19.121,cmp_hbm_lru-c1-t7
1,8,108.945,0.14041064399498282,1.4568,device,23098,22720,378,0,0,0.005,cmp_hbm_lru-c1-t8
11,0,111.65,0.3203770840045763,2.7039,device,9948,7808,2140,0,0,0.0,cmp_hbm_lru-c11-t0
5,5,112.829,0.12047844799963059,1.563,device,14804,14400,404,0,0,32.238,cmp_hbm_lru-c5-t5
11,1,114.446,0.10613768600160256,1.2953,device,10259,10048,211,0,0,0.091,cmp_hbm_lru-c11-t1
7,1,115.383,0.10611143900314346,3.0195,device,12031,11968,63,0,0,45.352,cmp_hbm_lru-c7-t1
11,2,116.56,0.16748973799985833,2.4148,device,11762,10304,1458,0,0,0.818,cmp_hbm_lru-c11-t2
7,2,118.413,0.10480698999890592,1.5304,device,12328,12096,232,0,0,0.009,cmp_hbm_lru-c7-t2
12,0,118.676,0.19797901199490298,1.4051,device,10073,7808,2265,0,0,0.0,cmp_hbm_lru-c12-t0
11,3,119.057,0.11084425500303041,1.9077,device,11908,11776,132,0,0,0.082,cmp_hbm_lru-c11-t3
6,10,111.61,0.20207674000266707,10.002,device,18835,18304,531,0,0,34.671,cmp_hbm_lru-c6-t10
6,11,121.663,0.2285975829945528,1.3878,device,20188,19264,924,0,0,0.051,cmp_hbm_lru-c6-t11
11,4,120.965,0.11316225300106453,2.4658,device,12369,11968,401,0,0,0.0,cmp_hbm_lru-c11-t4
1,9,110.405,0.14578101999359205,13.1968,device,23579,23168,411,0,0,0.002,cmp_hbm_lru-c1-t9
3,9,110.918,0.23835422399861272,13.4065,device,22551,21952,599,0,0,6.469,cmp_hbm_lru-c3-t9
13,0,121.987,0.13200927399884677,2.4157,device,9065,7808,1257,0,0,0.0,cmp_hbm_lru-c13-t0
1,10,123.605,0.16827645000012126,2.1967,device,24523,24128,395,0,0,0.002,cmp_hbm_lru-c1-t10
11,5,123.433,0.1493460950005101,2.5656,device,12980,12416,564,0,0,0.001,cmp_hbm_lru-c11-t5
7,3,123.692,0.24307038000551984,2.4709,device,13832,12352,1480,0,0,3.749,cmp_hbm_lru-c7-t3
13,1,124.945,0.08700611499807565,2.8555,device,9196,9152,44,0,0,0.541,cmp_hbm_lru-c13-t1
11,6,126.102,0.11770324200188043,1.929,device,13168,13056,112,0,0,0.103,cmp_hbm_lru-c11-t6
1,11,126.875,0.1743026629992528,2.0121,device,24641,24576,65,0,0,1.073,cmp_hbm_lru-c1-t11
7,4,126.767,0.15636473699851194,2.4181,device,14106,13888,218,0,0,0.603,cmp_hbm_lru-c7-t4
13,2,127.84,0.10943528100324329,2.4001,device,9507,9280,227,0,0,0.039,cmp_hbm_lru-c13-t2
5,6,117.269,0.7797537950027618,13.6599,device,20730,14848,5882,0,0,2.876,cmp_hbm_lru-c5-t6
6,12,128.471,0.15231804699578788,3.209,device,20552,20224,328,0,0,5.42,cmp_hbm_lru-c6-t12
7,5,129.227,0.695673051995982,2.7198,device,19847,14208,5639,0,0,0.042,cmp_hbm_lru-c7-t5
5,7,130.957,0.2234254430004512,2.3007,device,21886,21248,638,0,0,0.028,cmp_hbm_lru-c5-t7
12,1,131.827,0.10130591699999059,1.5711,device,10165,10112,53,0,0,11.745,cmp_hbm_lru-c12-t1
5,8,133.329,0.15654972400079714,1.3329,device,22086,21952,134,0,0,0.07,cmp_hbm_lru-c5-t8
7,6,134.269,0.1493590839963872,1.663,device,20040,19904,136,0,0,2.321,cmp_hbm_lru-c7-t6
12,2,136.297,0.10908100400411058,1.2037,device,10432,10240,192,0,0,2.897,cmp_hbm_lru-c12-t2
14,0,136.086,0.23428703299578046,2.2611,device,8231,7808,423,0,0,0.0,cmp_hbm_lru-c14-t0
14,1,138.375,0.08198447000177111,2.2328,device,8372,8320,52,0,0,0.027,cmp_hbm_lru-c14-t1
11,7,141.704,0.11162696599785704,2.0497,device,13320,13248,72,0,0,13.673,cmp_hbm_lru-c11-t7
3,10,125.467,0.2538033919990994,22.0773,device,23753,23104,649,0,0,1.141,cmp_hbm_lru-c3-t10
4,8,147.512,0.11806656499538803,2.0101,device,16078,16000,78,0,0,92.899,cmp_hbm_lru-c4-t8
16,0,148.605,0.08880316400609445,1.3491,device,8188,7808,380,0,0,0.0,cmp_hbm_lru-c16-t0
7,7,135.943,0.2985527679993538,14.6493,device,21173,20096,1077,0,0,0.011,cmp_hbm_lru-c7-t7
15,0,145.72,0.2471691889950307,4.8922,device,11061,7808,3253,0,0,0.0,cmp_hbm_lru-c15-t0
16,1,149.958,0.09754406399588333,1.2351,device,8268,8192,76,0,0,0.002,cmp_hbm_lru-c16-t1
8,8,149.468,0.14018835199385649,1.9662,device,16517,16448,69,0,0,45.666,cmp_hbm_lru-c8-t8
7,8,151.234,0.16234266500396188,1.8851,device,21971,21824,147,0,0,0.64,cmp_hbm_lru-c7-t8
15,1,152.723,0.1042706320004072,1.5483,device,11299,11264,35,0,0,2.11,cmp_hbm_lru-c15-t1
7,9,153.163,0.2421246459998656,1.9968,device,23015,22016,999,0,0,0.044,cmp_hbm_lru-c7-t9
8,9,151.443,0.13624551400425844,3.7375,device,16659,16576,83,0,0,0.007,cmp_hbm_lru-c8-t9
15,2,154.747,0.12225010799738811,1.9488,device,11549,11328,221,0,0,0.475,cmp_hbm_lru-c15-t2
14,2,155.239,0.28484108699922217,1.5598,device,8674,8448,226,0,0,14.63,cmp_hbm_lru-c14-t2
7,10,155.182,0.16880592199595412,2.0871,device,23253,23040,213,0,0,0.021,cmp_hbm_lru-c7-t10
8,10,155.201,0.2795449010009179,2.1274,device,17429,16768,661,0,0,0.02,cmp_hbm_lru-c8-t10
14,3,156.8,0.15506598999490961,1.8484,device,9874,8704,1170,0,0,0.0,cmp_hbm_lru-c14-t3
3,11,147.571,0.2604026189947035,12.823,device,25462,24768,694,0,0,0.026,cmp_hbm_lru-c3-t11
1,12,159.102,0.2401638409937732,2.2126,device,25057,24704,353,0,0,30.213,cmp_hbm_lru-c1-t12
14,4,159.096,0.12576910800271435,3.0764,device,10566,9920,646,0,0,0.447,cmp_hbm_lru-c14-t4
7,11,160.085,0.16432681599690113,2.5148,device,23546,23296,250,0,0,2.816,cmp_hbm_lru-c7-t11
1,13,161.319,0.18042305300332373,2.0384,device,25506,25088,418,0,0,0.004,cmp_hbm_lru-c1-t13
14,5,162.183,0.13813134399970295,2.6355,device,11518,10624,894,0,0,0.01,cmp_hbm_lru-c14-t5
4,9,149.554,0.3188860369991744,15.3958,device,17751,16128,1623,0,0,0.03,cmp_hbm_lru-c4-t9
8,11,160.887,0.2104463920040871,4.8897,device,18042,17472,570,0,0,3.558,cmp_hbm_lru-c8-t11
1,14,163.361,0.546819057999528,3.221,device,27683,25536,2147,0,0,0.003,cmp_hbm_lru-c1-t14
14,6,165.723,0.16368354199948953,1.5933,device,11695,11584,111,0,0,0.903,cmp_hbm_lru-c14-t6
8,12,165.825,0.13972577300592093,1.5128,device,18447,18176,271,0,0,0.049,cmp_hbm_lru-c8-t12
12,3,165.856,0.2252840209985152,1.6793,device,11595,10432,1163,0,0,28.355,cmp_hbm_lru-c12-t3
7,12,162.606,0.2569016420020489,5.5909,device,24553,23616,937,0,0,0.006,cmp_hbm_lru-c7-t12
14,7,167.361,0.11401468200347153,1.4502,device,12084,11712,372,0,0,0.045,cmp_hbm_lru-c14-t7
12,4,167.554,0.11348971899860771,2.143,device,11762,11648,114,0,0,0.018,cmp_hbm_lru-c12-t4
1,15,168.762,0.1878887369966833,3.2291,device,28009,27776,233,0,0,2.179,cmp_hbm_lru-c1-t15
8,13,169.993,0.21137198400538182,3.6804,device,19373,18496,877,0,0,2.653,cmp_hbm_lru-c8-t13
14,8,168.815,0.5236859739961801,5.133,device,15954,12096,3858,0,0,0.003,cmp_hbm_lru-c14-t8
11,8,171.498,0.12001807499473216,3.3767,device,13500,13376,124,0,0,27.743,cmp_hbm_lru-c11-t8
17,0,172.658,0.44351019299938343,4.1372,device,13820,7808,6012,0,0,0.0,cmp_hbm_lru-c17-t0
1,16,171.992,0.29194326599827036,5.076,device,28977,28032,945,0,0,0.0,cmp_hbm_lru-c1-t16
7,13,169.147,0.39638721300434554,8.303,device,25370,24704,666,0,0,0.949,cmp_hbm_lru-c7-t13
8,14,173.999,0.8066745130054187,3.6939,device,19880,19456,424,0,0,0.325,cmp_hbm_lru-c8-t14
11,9,176.364,0.22171905400318792,2.6994,device,14937,13568,1369,0,0,1.489,cmp_hbm_lru-c11-t9
4,10,167.838,0.14500540500011994,11.295,device,18419,18368,51,0,0,2.887,cmp_hbm_lru-c4-t10
12,5,170.15,0.6896126589999767,9.925,device,18270,11776,6494,0,0,0.453,cmp_hbm_lru-c12-t5
15,3,177.476,0.19318591599585488,3.5139,device,12763,11584,1179,0,0,20.78,cmp_hbm_lru-c15-t3
8,15,178.575,0.16183272099442547,3.1256,device,20189,19968,221,0,0,0.881,cmp_hbm_lru-c8-t15
4,11,179.853,0.15425993299868423,1.8933,device,18830,18752,78,0,0,0.72,cmp_hbm_lru-c4-t11
12,6,180.078,0.1400351070042234,1.7136,device,18687,18560,127,0,0,0.002,cmp_hbm_lru-c12-t6
15,4,181.032,0.12979608600289794,3.0105,device,13270,12864,406,0,0,0.042,cmp_hbm_lru-c15-t4
4,12,182.493,0.1636329030006891,2.2099,device,18986,18880,106,0,0,0.746,cmp_hbm_lru-c4-t12
10,2,184.495,0.16062883600534406,1.54,device,10481,9024,1457,0,0,94.637,cmp_hbm_lru-c10-t2
15,5,184.086,0.17205959199782228,1.9943,device,14044,13376,668,0,0,0.043,cmp_hbm_lru-c15-t5
8,16,181.705,0.1679908330042963,5.9062,device,20442,20288,154,0,0,0.004,cmp_hbm_lru-c8-t16
10,3,186.297,0.1591412279958604,1.9099,device,11355,10496,859,0,0,0.262,cmp_hbm_lru-c10-t3
14,9,173.992,0.7085892699979013,17.1408,device,21176,16064,5112,0,0,0.043,cmp_hbm_lru-c14-t9
11,10,180.272,0.2516159639999387,16.906,device,16092,14976,1116,0,0,1.207,cmp_hbm_lru-c11-t10
6,13,196.038,0.16724467800668208,1.766,device,20940,20672,268,0,0,64.357,cmp_hbm_lru-c6-t13
1,17,177.096,0.19350126999779604,21.7859,device,29336,29120,216,0,0,0.027,cmp_hbm_lru-c1-t17
17,1,195.443,0.14053072800015798,3.9975,device,13977,13888,89,0,0,18.646,cmp_hbm_lru-c17-t1
8,17,191.664,0.1749900040013017,8.2663,device,20997,20672,325,0,0,4.053,cmp_hbm_lru-c8-t17
10,4,188.209,0.5084569899991038,11.9673,device,16597,11392,5205,0,0,0.001,cmp_hbm_lru-c10-t4
15,6,197.25,0.15102527900307905,3.2819,device,14204,14080,124,0,0,11.169,cmp_hbm_lru-c15-t6
6,14,197.823,0.155361721997906,2.8852,device,21072,20992,80,0,0,0.018,cmp_hbm_lru-c6-t14
17,2,199.486,0.13007559599645901,1.5742,device,14318,14080,238,0,0,0.044,cmp_hbm_lru-c17-t2
3,12,160.549,0.26561488800507504,41.4377,device,26622,25984,638,0,0,0.154,cmp_hbm_lru-c3-t12
6,15,200.728,0.1555412969973986,1.6072,device,21417,21184,233,0,0,0.019,cmp_hbm_lru-c6-t15
11,11,197.179,0.13953193300403655,6.2889,device,16898,16704,194,0,0,0.0,cmp_hbm_lru-c11-t11
15,7,200.551,0.133822889001749,3.3069,device,14682,14272,410,0,0,0.017,cmp_hbm_lru-c15-t7
7,14,177.521,0.4512194829949294,29.6292,device,26641,25600,1041,0,0,0.071,cmp_hbm_lru-c7-t14
7,15,207.211,0.4067395110032521,2.1115,device,29212,27776,1436,0,0,0.06,cmp_hbm_lru-c7-t15
6,16,206.45,0.17417741999815917,3.2637,device,21543,21440,103,0,0,4.115,cmp_hbm_lru-c6-t16
7,16,209.343,0.2057565950017306,1.598,device,29381,29248,133,0,0,0.02,cmp_hbm_lru-c7-t16
7,17,210.942,0.19617240599473007,1.588,device,29522,29440,82,0,0,0.0,cmp_hbm_lru-c7-t17
11,12,204.102,0.3977714759967057,9.7958,device,17236,17088,148,0,0,0.634,cmp_hbm_lru-c11-t12
8,18,201.328,0.16621128399856389,14.0418,device,21397,21312,85,0,0,1.397,cmp_hbm_lru-c8-t18
6,17,213.852,0.1686035040038405,1.969,device,21884,21632,252,0,0,4.137,cmp_hbm_lru-c6-t17
11,13,214.211,0.14122538000083296,2.0713,device,17822,17600,222,0,0,0.312,cmp_hbm_lru-c11-t13
18,0,213.279,0.22566914900380652,3.4535,device,10466,7808,2658,0,0,0.0,cmp_hbm_lru-c18-t0
0,2,216.581,0.10330269700352801,1.729,device,10682,10432,250,0,0,212.908,cmp_hbm_lru-c0-t2
6,18,215.824,0.15119521899760002,3.1992,device,22026,21952,74,0,0,0.002,cmp_hbm_lru-c6-t18
18,1,216.823,0.0958718059991952,3.1924,device,10624,10560,64,0,0,0.09,cmp_hbm_lru-c18-t1
7,18,212.535,0.19748290999996243,8.3081,device,29834,29568,266,0,0,0.005,cmp_hbm_lru-c7-t18
18,2,220.016,0.11892510500183562,2.9861,device,10931,10688,243,0,0,0.001,cmp_hbm_lru-c18-t2
0,3,218.556,0.1804640059999656,4.614,device,12089,10688,1401,0,0,0.245,cmp_hbm_lru-c0-t3
1,18,204.101,0.3083594140043715,19.7806,device,30673,30144,529,0,0,5.218,cmp_hbm_lru-c1-t18
7,19,221.873,0.430629960996157,2.4841,device,31547,30080,1467,0,0,1.029,cmp_hbm_lru-c7-t19
0,4,223.384,0.10591307700087782,2.393,device,12325,12224,101,0,0,0.213,cmp_hbm_lru-c0-t4
1,19,223.896,0.2206623359961668,2.0243,device,31484,31360,124,0,0,0.015,cmp_hbm_lru-c1-t19
