conv,turn,t0,ttft,lat,tier,prompt,cached,uncached,host,storage,gap,rid
11,2,116.58,0.18932594199941377,2.4395,device,11762,10304,1458,0,0,0.818,cmp_three_tier_to-c11-t2
7,2,118.455,0.12402591299905907,1.5532,device,12328,12096,232,0,0,0.009,cmp_three_tier_to-c7-t2
12,0,118.667,0.21243035099905683,1.4211,device,10073,7808,2265,0,0,0.0,cmp_three_tier_to-c12-t0
11,3,119.102,0.11126762300045812,1.9119,device,11908,11776,132,0,0,0.082,cmp_three_tier_to-c11-t3
6,10,111.655,0.356628378998721,10.0243,device,18835,18304,531,0,0,34.671,cmp_three_tier_to-c6-t10
6,11,121.73,0.24599309200129937,1.4106,device,20188,19264,924,0,0,0.051,cmp_three_tier_to-c6-t11
11,4,121.014,0.13041261499893153,2.483,device,12369,11968,401,0,0,0.0,cmp_three_tier_to-c11-t4
1,9,110.479,0.13775532400177326,13.2074,device,23579,23168,411,0,0,0.002,cmp_three_tier_to-c1-t9
13,0,121.979,0.1654088609975588,2.4481,device,9065,7808,1257,0,0,0.0,cmp_three_tier_to-c13-t0
3,9,111.025,0.24633268199977465,13.4424,device,22551,21952,599,0,0,6.469,cmp_three_tier_to-c3-t9
1,10,123.69,0.18580900599772576,2.2265,device,24523,24128,395,0,0,0.002,cmp_three_tier_to-c1-t10
11,5,123.499,0.16674614600196946,2.5963,device,12980,12416,564,0,0,0.001,cmp_three_tier_to-c11-t5
7,3,123.758,0.30002735500238487,2.5981,device,13832,12352,1480,0,0,3.749,cmp_three_tier_to-c7-t3
13,1,124.969,0.0912166950001847,2.8736,device,9196,9152,44,0,0,0.541,cmp_three_tier_to-c13-t1
11,6,126.199,0.11809081400133437,1.9349,device,13168,13056,112,0,0,0.103,cmp_three_tier_to-c11-t6
1,11,126.99,0.2002953269984573,2.0463,device,24641,24576,65,0,0,1.073,cmp_three_tier_to-c1-t11
7,4,126.959,0.11669147499924293,2.4322,device,14106,13888,218,0,0,0.603,cmp_three_tier_to-c7-t4
13,2,127.882,0.10788825300187455,2.4081,device,9507,9280,227,0,0,0.039,cmp_three_tier_to-c13-t2
5,6,117.307,0.8030600019992562,13.7109,device,20730,14848,5882,0,0,2.876,cmp_three_tier_to-c5-t6
6,12,128.562,0.18940165899766725,3.315,device,20552,20224,328,0,0,5.42,cmp_three_tier_to-c6-t12
7,5,129.434,0.7167298690001189,2.8013,device,19847,14208,5639,0,0,0.042,cmp_three_tier_to-c7-t5
12,1,131.834,0.1033634039995377,1.5831,device,10165,10112,53,0,0,11.745,cmp_three_tier_to-c12-t1
5,7,131.047,0.3326878210027644,2.4069,device,21884,20800,1084,0,0,0.028,cmp_three_tier_to-c5-t7
5,8,133.525,0.14788231400234508,1.3206,device,22084,21952,132,0,0,0.07,cmp_three_tier_to-c5-t8
7,6,134.556,0.13952260299993213,1.697,device,20040,19904,136,0,0,2.321,cmp_three_tier_to-c7-t6
12,2,136.316,0.2997620759997517,1.3966,device,10432,10240,192,0,0,2.897,cmp_three_tier_to-c12-t2
14,0,136.078,0.11745904299823451,2.3893,device,8231,7808,423,0,0,0.0,cmp_three_tier_to-c14-t0
14,1,138.495,0.08154211600049166,2.2295,device,8372,8320,52,0,0,0.027,cmp_three_tier_to-c14-t1
11,7,141.807,0.1088292989988986,2.047,device,13320,13248,72,0,0,13.673,cmp_three_tier_to-c11-t7
3,10,125.608,0.26755395700092777,22.2135,device,23753,23104,649,0,0,1.141,cmp_three_tier_to-c3-t10
4,8,147.597,0.1299687239988998,2.0287,device,16078,16000,78,0,0,92.899,cmp_three_tier_to-c4-t8
16,0,148.597,0.11184819900154253,1.0913,device,8188,7808,380,0,0,0.0,cmp_three_tier_to-c16-t0
15,0,145.711,0.2709592370010796,4.9211,device,11061,7808,3253,0,0,0.0,cmp_three_tier_to-c15-t0
7,7,136.264,0.30367735999971046,14.6543,device,21173,20096,1077,0,0,0.011,cmp_three_tier_to-c7-t7
16,1,149.691,0.09651858100187383,1.498,device,8268,8192,76,0,0,0.002,cmp_three_tier_to-c16-t1
8,8,149.589,0.14013005499873543,1.8937,device,16517,16448,69,0,0,45.666,cmp_three_tier_to-c8-t8
7,8,151.559,0.17049854699871503,1.8419,device,21971,21824,147,0,0,0.64,cmp_three_tier_to-c7-t8
15,1,152.743,0.09815454000272439,1.5429,device,11299,11264,35,0,0,2.11,cmp_three_tier_to-c15-t1
8,9,151.491,0.13278744600029313,3.8301,device,16659,16576,83,0,0,0.007,cmp_three_tier_to-c8-t9
7,9,153.446,0.2615689790000033,2.1868,device,23015,22016,999,0,0,0.044,cmp_three_tier_to-c7-t9
15,2,154.762,0.10224320099951001,1.9348,device,11549,11328,221,0,0,0.475,cmp_three_tier_to-c15-t2
14,2,155.356,0.10666278200005763,1.6086,device,8674,8448,226,0,0,14.63,cmp_three_tier_to-c14-t2
8,10,155.342,0.24930585200127098,2.1518,device,17429,16768,661,0,0,0.02,cmp_three_tier_to-c8-t10
7,10,155.654,0.17509170500125038,1.9187,device,23253,23040,213,0,0,0.021,cmp_three_tier_to-c7-t10
14,3,156.966,0.17382216299665743,1.8693,device,9874,8704,1170,0,0,0.0,cmp_three_tier_to-c14-t3
3,11,147.849,0.28125428600105806,12.8941,device,25462,24768,694,0,0,0.026,cmp_three_tier_to-c3-t11
1,12,159.25,0.18173176900018007,2.2176,device,25057,24704,353,0,0,30.213,cmp_three_tier_to-c1-t12
14,4,159.284,0.22463080499801436,3.0617,device,10566,9920,646,0,0,0.447,cmp_three_tier_to-c14-t4
7,11,160.389,0.16705563999857986,2.5134,device,23546,23296,250,0,0,2.816,cmp_three_tier_to-c7-t11
1,13,161.473,0.20080449800298084,2.0571,device,25506,25088,418,0,0,0.004,cmp_three_tier_to-c1-t13
14,5,162.356,0.15957050200086087,2.6602,device,11518,10624,894,0,0,0.01,cmp_three_tier_to-c14-t5
4,9,149.657,0.37699218000125256,15.4251,device,17751,16128,1623,0,0,0.03,cmp_three_tier_to-c4-t9
8,11,161.052,0.30684109900175827,5.038,device,18042,17472,570,0,0,3.558,cmp_three_tier_to-c8-t11
1,14,163.533,0.5699770850005734,3.2441,device,27683,25536,2147,0,0,0.003,cmp_three_tier_to-c1-t14
14,6,165.92,0.10014772499926039,1.5932,device,11695,11584,111,0,0,0.903,cmp_three_tier_to-c14-t6
8,12,166.141,0.24457225000151084,1.4934,device,18447,18176,271,0,0,0.049,cmp_three_tier_to-c8-t12
12,3,166.068,0.1960804439986532,1.7238,device,11595,10432,1163,0,0,28.355,cmp_three_tier_to-c12-t3
7,12,162.908,0.27987735500209965,5.616,device,24553,23616,937,0,0,0.006,cmp_three_tier_to-c7-t12
14,7,167.558,0.13335887100038235,1.4521,device,12084,11712,372,0,0,0.045,cmp_three_tier_to-c14-t7
12,4,167.811,0.11291561799953342,2.1645,device,11762,11648,114,0,0,0.018,cmp_three_tier_to-c12-t4
1,15,168.957,0.18102048999935505,3.2326,device,28009,27776,233,0,0,2.179,cmp_three_tier_to-c1-t15
8,13,170.287,0.24606443900120212,3.7261,device,19373,18496,877,0,0,2.653,cmp_three_tier_to-c8-t13
14,8,169.013,0.5348906270010048,5.1606,device,15954,12096,3858,0,0,0.003,cmp_three_tier_to-c14-t8
11,8,171.597,0.1325195999997959,2.6688,device,13500,13376,124,0,0,27.743,cmp_three_tier_to-c11-t8
17,0,172.649,0.4697845230002713,4.1446,device,13820,7808,6012,0,0,0.0,cmp_three_tier_to-c17-t0
1,16,172.19,0.3165394659990852,5.0795,device,28977,28032,945,0,0,0.0,cmp_three_tier_to-c1-t16
7,13,169.474,0.3009720610025397,8.3329,device,25370,24704,666,0,0,0.949,cmp_three_tier_to-c7-t13
8,14,174.339,0.7322722140015685,3.6293,device,19880,19456,424,0,0,0.325,cmp_three_tier_to-c8-t14
11,9,175.755,0.25180661199919996,2.6538,device,14937,13568,1369,0,0,1.489,cmp_three_tier_to-c11-t9
4,10,167.97,0.12795749599899864,11.2735,device,18419,18368,51,0,0,2.887,cmp_three_tier_to-c4-t10
12,5,170.429,0.7598419290006859,10.1683,device,18270,11776,6494,0,0,0.453,cmp_three_tier_to-c12-t5
15,3,177.477,0.2125156039983267,3.5404,device,12763,11584,1179,0,0,20.78,cmp_three_tier_to-c15-t3
4,11,179.963,0.14660069799720077,1.696,device,18830,18752,78,0,0,0.72,cmp_three_tier_to-c4-t11
8,15,178.851,0.16484442399814725,3.1247,device,20189,19968,221,0,0,0.881,cmp_three_tier_to-c8-t15
12,6,180.599,0.13869595500000287,1.6157,device,18687,18560,127,0,0,0.002,cmp_three_tier_to-c12-t6
15,4,181.06,0.15122725800029002,3.0211,device,13270,12864,406,0,0,0.042,cmp_three_tier_to-c15-t4
4,12,182.407,0.15856305400302517,2.0994,device,18986,18880,106,0,0,0.746,cmp_three_tier_to-c4-t12
10,2,184.516,0.1834737019999011,1.5676,device,10481,9024,1457,0,0,94.637,cmp_three_tier_to-c10-t2
15,5,184.125,0.19808170499891276,2.0277,device,14044,13376,668,0,0,0.043,cmp_three_tier_to-c15-t5
8,16,181.98,0.16659530700053438,5.9097,device,20442,20288,154,0,0,0.004,cmp_three_tier_to-c8-t16
10,3,186.347,0.16557139399810694,1.91,device,11355,10496,859,0,0,0.262,cmp_three_tier_to-c10-t3
14,9,174.217,0.7279814840003382,17.1634,device,21176,16064,5112,0,0,0.043,cmp_three_tier_to-c14-t9
11,10,179.617,0.2586587529985991,17.047,device,16092,14976,1116,0,0,1.207,cmp_three_tier_to-c11-t10
6,13,196.234,0.19880431499768747,1.7965,device,20940,20672,268,0,0,64.357,cmp_three_tier_to-c6-t13
1,17,177.297,0.20684479000192368,21.7816,device,29336,29120,216,0,0,0.027,cmp_three_tier_to-c1-t17
17,1,195.441,0.13553493699873798,3.9946,device,13977,13888,89,0,0,18.646,cmp_three_tier_to-c17-t1
8,17,191.944,0.18945828800133313,8.2664,device,20997,20672,325,0,0,4.053,cmp_three_tier_to-c8-t17
10,4,188.259,0.5342929899998126,11.9723,device,16597,11392,5205,0,0,0.001,cmp_three_tier_to-c10-t4
15,6,197.322,0.13927375200000824,3.2583,device,14204,14080,124,0,0,11.169,cmp_three_tier_to-c15-t6
6,14,198.05,0.1550136379992182,2.8619,device,21072,20992,80,0,0,0.018,cmp_three_tier_to-c6-t14
17,2,199.481,0.12865951599815162,1.4945,device,14318,14080,238,0,0,0.044,cmp_three_tier_to-c17-t2
3,12,160.898,0.28533529299966176,41.4429,device,26622,25984,638,0,0,0.154,cmp_three_tier_to-c3-t12
6,15,200.931,0.1530889189998561,1.4973,device,21417,21184,233,0,0,0.019,cmp_three_tier_to-c6-t15
11,11,196.665,0.13758290999976452,6.2893,device,16898,16704,194,0,0,0.0,cmp_three_tier_to-c11-t11
15,7,200.6,0.15605815600065398,3.3692,device,14682,14272,410,0,0,0.017,cmp_three_tier_to-c15-t7
7,14,177.879,0.393077507000271,29.5121,device,26641,25600,1041,0,0,0.071,cmp_three_tier_to-c7-t14
7,15,207.452,0.4104357199976221,2.1157,device,29212,27776,1436,0,0,0.06,cmp_three_tier_to-c7-t15
6,16,206.543,0.1539546159983729,3.14,device,21543,21440,103,0,0,4.115,cmp_three_tier_to-c6-t16
7,16,209.588,0.2048182380021899,1.5899,device,29381,29248,133,0,0,0.02,cmp_three_tier_to-c7-t16
7,17,211.179,0.19705698799953097,1.5907,device,29522,29440,82,0,0,0.0,cmp_three_tier_to-c7-t17
11,12,203.589,0.13494809799885843,9.4986,device,17236,17088,148,0,0,0.634,cmp_three_tier_to-c11-t12
11,13,213.401,0.21908073399754358,2.1342,device,17822,17600,222,0,0,0.312,cmp_three_tier_to-c11-t13
8,18,201.608,0.15671788200052106,13.9742,device,21397,21312,85,0,0,1.397,cmp_three_tier_to-c8-t18
6,17,213.821,0.16670506399896112,1.8772,device,21884,21632,252,0,0,4.137,cmp_three_tier_to-c6-t17
18,0,213.27,0.2531832089989621,3.3988,device,10466,7808,2658,0,0,0.0,cmp_three_tier_to-c18-t0
0,2,216.628,0.11430713799927616,1.736,device,10682,10432,250,0,0,212.908,cmp_three_tier_to-c0-t2
6,18,215.701,0.17105893199914135,3.21,device,22026,21952,74,0,0,0.002,cmp_three_tier_to-c6-t18
18,1,216.758,0.10020824799721595,3.1781,device,10624,10560,64,0,0,0.09,cmp_three_tier_to-c18-t1
7,18,212.775,0.22010005899937823,8.2733,device,29834,29568,266,0,0,0.005,cmp_three_tier_to-c7-t18
18,2,219.938,0.1186216809983307,2.9803,device,10931,10688,243,0,0,0.001,cmp_three_tier_to-c18-t2
0,3,218.61,0.2053661630015995,4.7467,device,12089,10688,1401,0,0,0.245,cmp_three_tier_to-c0-t3
1,18,204.298,0.32610697699783486,19.6718,device,30673,30144,529,0,0,5.218,cmp_three_tier_to-c1-t18
7,19,222.078,0.4563205429985828,2.5123,device,31547,30080,1467,0,0,1.029,cmp_three_tier_to-c7-t19
0,4,223.57,0.1287976579988026,2.4184,device,12325,12224,101,0,0,0.213,cmp_three_tier_to-c0-t4
1,19,223.985,0.22060037499977625,2.0294,device,31484,31360,124,0,0,0.015,cmp_three_tier_to-c1-t19
18,3,223.057,0.20105866699668695,4.6129,device,12173,11008,1165,0,0,0.138,cmp_three_tier_to-c18-t3
8,19,217.834,0.27197286000227905,9.9344,device,22588,21888,700,0,0,2.252,cmp_three_tier_to-c8-t19
1,20,226.02,0.33506520000082674,2.931,device,32506,31552,954,0,0,0.006,cmp_three_tier_to-c1-t20
3,13,202.366,0.19016230199849815,26.787,device,28169,28096,73,0,0,0.024,cmp_three_tier_to-c3-t13
6,19,220.128,0.18468880299769808,9.0637,device,22406,22080,326,0,0,1.216,cmp_three_tier_to-c6-t19
0,5,226.49,0.19350507499984815,4.3756,device,12970,12416,554,0,0,0.501,cmp_three_tier_to-c0-t5
8,20,227.872,0.1779275190019689,3.153,device,23102,22912,190,0,0,0.102,cmp_three_tier_to-c8-t20
15,8,226.031,0.38682521199734765,5.3696,device,14935,14784,151,0,0,22.061,cmp_three_tier_to-c15-t8
14,10,229.464,0.1578360919993429,1.9589,device,21909,21760,149,0,0,38.083,cmp_three_tier_to-c14-t10
8,21,231.027,0.19378102399787167,3.7122,device,23481,23168,313,0,0,0.002,cmp_three_tier_to-c8-t21
0,6,230.965,0.11476816299909842,3.797,device,13199,13120,79,0,0,0.097,cmp_three_tier_to-c0-t6
19,0,229.889,0.12148942400017404,4.9162,device,8296,7808,488,0,0,0.0,cmp_three_tier_to-c19-t0
0,7,234.93,0.1204207850023522,1.8754,device,13307,13248,59,0,0,0.168,cmp_three_tier_to-c0-t7
15,9,231.788,2.0786130870001216,5.8936,device,28913,15104,13809,0,0,0.386,cmp_three_tier_to-c15-t9
0,8,237.069,0.1937589269982709,1.9682,device,14086,13376,710,0,0,0.263,cmp_three_tier_to-c0-t8
19,1,234.845,0.08275619900086895,5.0592,device,8447,8384,63,0,0,0.038,cmp_three_tier_to-c19-t1
12,7,240.047,0.1436550239995995,1.9468,device,18936,18688,248,0,0,57.83,cmp_three_tier_to-c12-t7
15,10,237.701,0.3248760369970114,4.7254,device,29593,29056,537,0,0,0.017,cmp_three_tier_to-c15-t10
12,8,241.995,0.1643417679988488,2.3273,device,19434,19008,426,0,0,0.0,cmp_three_tier_to-c12-t8
3,14,229.203,0.31242810399999144,15.5441,device,30014,29120,894,0,0,0.05,cmp_three_tier_to-c3-t14
15,11,242.498,0.2355085630006215,2.6774,device,30115,29760,355,0,0,0.072,cmp_three_tier_to-c15-t11
14,11,243.524,0.21419964500091737,2.2389,device,22070,21952,118,0,0,12.1,cmp_three_tier_to-c14-t11
12,9,244.342,0.14871864000087953,2.1679,device,19551,19456,95,0,0,0.018,cmp_three_tier_to-c12-t9
10,5,243.493,0.13543209899944486,3.172,device,17142,17024,118,0,0,43.261,cmp_three_tier_to-c10-t5
14,12,246.032,0.1967012729983253,2.4554,device,22598,22144,454,0,0,0.268,cmp_three_tier_to-c14-t12
14,13,249.942,0.16908810399763752,2.0574,device,22781,22656,125,0,0,1.455,cmp_three_tier_to-c14-t13
6,20,246.62,0.20643849600310205,5.6042,device,23222,22720,502,0,0,17.427,cmp_three_tier_to-c6-t20
20,0,253.134,0.13595188500039512,2.2499,device,8690,7808,882,0,0,0.0,cmp_three_tier_to-c20-t0
2,6,250.732,0.27603051000187406,5.1862,device,22660,21888,772,0,0,200.586,cmp_three_tier_to-c2-t6
2,7,255.966,0.1744106769983773,2.2697,device,22950,22848,102,0,0,0.046,cmp_three_tier_to-c2-t7
0,9,257.247,0.12959006099845283,1.9651,device,14284,14144,140,0,0,18.209,cmp_three_tier_to-c0-t9
8,22,243.137,0.2039662839997618,16.2405,device,23880,23488,392,0,0,8.397,cmp_three_tier_to-c8-t22
21,0,256.848,0.20644752599764615,3.2121,device,9834,7808,2026,0,0,0.0,cmp_three_tier_to-c21-t0
21,1,260.067,0.10992134699699818,1.689,device,10138,9920,218,0,0,0.007,cmp_three_tier_to-c21-t1
0,10,260.495,0.12231815899940557,2.1416,device,14481,14336,145,0,0,1.282,cmp_three_tier_to-c0-t10
2,8,258.319,0.19748973800233216,6.2044,device,23381,22976,405,0,0,0.083,cmp_three_tier_to-c2-t8
21,2,263.391,0.19854594400021597,2.5658,device,11374,10176,1198,0,0,1.634,cmp_three_tier_to-c21-t2
6,21,252.318,0.28443146599965985,14.9211,device,24158,23424,734,0,0,0.093,cmp_three_tier_to-c6-t21
3,15,244.799,0.33023497099929955,22.7514,device,31152,30528,624,0,0,0.051,cmp_three_tier_to-c3-t15
19,2,266.554,0.10259385499739437,1.5123,device,8844,8640,204,0,0,26.649,cmp_three_tier_to-c19-t2
21,3,265.96,0.1454640769989055,3.0017,device,11776,11456,320,0,0,0.001,cmp_three_tier_to-c21-t3
2,9,264.525,0.15890699100054917,5.2668,device,23724,23616,108,0,0,0.001,cmp_three_tier_to-c2-t9
8,23,259.383,0.20629988400105503,11.9062,device,24792,24512,280,0,0,0.005,cmp_three_tier_to-c8-t23
19,3,268.074,0.16740743499758537,3.7216,device,10039,8896,1143,0,0,0.006,cmp_three_tier_to-c19-t3
21,4,269.202,0.1394633909985714,2.5936,device,12309,11840,469,0,0,0.238,cmp_three_tier_to-c21-t4
2,10,269.792,0.16834206800194806,2.2674,device,24011,23936,75,0,0,0.0,cmp_three_tier_to-c2-t10
22,0,269.936,0.18156360400098492,2.638,device,9746,7808,1938,0,0,0.0,cmp_three_tier_to-c22-t0
17,3,270.538,0.2534171619990957,2.4668,device,15513,14336,1177,0,0,69.561,cmp_three_tier_to-c17-t3
21,5,271.807,0.21002838899948983,1.9446,device,12978,12352,626,0,0,0.011,cmp_three_tier_to-c21-t5
19,4,271.807,0.09617715700005647,2.2081,device,10306,10176,130,0,0,0.011,cmp_three_tier_to-c19-t4
6,22,267.315,0.1875778950015956,6.6996,device,24904,24704,200,0,0,0.075,cmp_three_tier_to-c6-t22
1,21,273.661,0.21154749099878245,2.8914,device,32690,32576,114,0,0,44.709,cmp_three_tier_to-c1-t21
22,1,272.599,0.10031560400238959,4.4878,device,9880,9792,88,0,0,0.025,cmp_three_tier_to-c22-t1
9,1,273.723,0.19182307299706736,4.1076,device,10099,10048,51,0,0,192.0,cmp_three_tier_to-c9-t1
0,11,275.405,0.8012652719990001,3.2005,device,20651,14528,6123,0,0,12.768,cmp_three_tier_to-c0-t11
14,14,276.508,0.17329746299947146,2.1466,device,23026,22848,178,0,0,24.507,cmp_three_tier_to-c14-t14
15,12,274.367,0.22174066500156187,4.7747,device,30407,30144,263,0,0,29.19,cmp_three_tier_to-c15-t12
1,22,276.554,0.4116122269988409,2.6816,device,33236,32704,532,0,0,0.0,cmp_three_tier_to-c1-t22
14,15,279.495,0.20542568800010486,1.7073,device,23133,23040,93,0,0,0.841,cmp_three_tier_to-c14-t15
22,2,280.757,0.09970138700009556,1.8049,device,10188,9984,204,0,0,3.669,cmp_three_tier_to-c22-t2
15,13,279.4,0.18957141500141006,3.8915,device,30620,30528,92,0,0,0.258,cmp_three_tier_to-c15-t13
14,16,281.341,0.2773978189979971,2.3727,device,23773,23168,605,0,0,0.138,cmp_three_tier_to-c14-t16
15,14,283.295,0.24059534799744142,1.8793,device,31155,30720,435,0,0,0.003,cmp_three_tier_to-c15-t14
