kind,t0,t1,tokens,ms,key
evict_device,168.68301653862,168.68301653862,640,,
evict_device,170.48601651191711,170.48601651191711,128,,
evict_device,170.6700165271759,170.6700165271759,1856,,
evict_device,173.11601662635803,173.11601662635803,1984,,
evict_device,173.4050166606903,173.4050166606903,384,,
evict_device,173.55201649665833,173.55201649665833,64,,
evict_device,173.5670166015625,173.5670166015625,576,,
evict_device,173.62801671028137,173.62801671028137,2688,,
evict_device,173.64301657676697,173.64301657676697,1984,,
evict_device,174.3720166683197,174.3720166683197,128,,
evict_device,174.85101652145386,174.85101652145386,2176,,
evict_device,176.70401668548584,176.70401668548584,2240,,
evict_device,180.22101664543152,180.22101664543152,3648,,
evict_device,180.81101655960083,180.81101655960083,1984,,
evict_device,180.91901659965515,180.91901659965515,6080,,
evict_device,181.3410165309906,181.3410165309906,1088,,
evict_device,181.35701656341553,181.35701656341553,2176,,
evict_device,181.7030165195465,181.7030165195465,4160,,
evict_device,182.27901649475098,182.27901649475098,7360,,
evict_device,182.29601669311523,182.29601669311523,6336,,
evict_device,182.9290165901184,182.9290165901184,1984,,
evict_device,183.31401658058167,183.31401658058167,2240,,
evict_device,183.33201670646667,183.33201670646667,5248,,
evict_device,183.5800166130066,183.5800166130066,6080,,
evict_device,183.86701655387878,183.86701655387878,4864,,
evict_device,184.17701649665833,184.17701649665833,2432,,
evict_device,184.53901648521423,184.53901648521423,8896,,
evict_device,185.01801657676697,185.01801657676697,5376,,
evict_device,185.16101670265198,185.16101670265198,5120,,
evict_device,185.45601654052734,185.45601654052734,3456,,
evict_device,185.8300166130066,185.8300166130066,12160,,
evict_device,186.51701664924622,186.51701664924622,6848,,
evict_device,186.76401662826538,186.76401662826538,7872,,
evict_device,187.21501660346985,187.21501660346985,9216,,
evict_device,187.67601656913757,187.67601656913757,8000,,
evict_device,188.17501664161682,188.17501664161682,7552,,
evict_device,188.75701665878296,188.75701665878296,8320,,
evict_device,189.22301650047302,189.22301650047302,8640,,
evict_device,189.6790165901184,189.6790165901184,7872,,
evict_device,190.16401648521423,190.16401648521423,4032,,
evict_device,190.66701650619507,190.66701650619507,7488,,
evict_device,190.89401650428772,190.89401650428772,8960,,
evict_device,191.34801650047302,191.34801650047302,1536,,
evict_device,191.79801654815674,191.79801654815674,2304,,
evict_device,191.96501660346985,191.96501660346985,2240,,
evict_device,192.07501649856567,192.07501649856567,4864,,
evict_device,192.24501657485962,192.24501657485962,5056,,
evict_device,192.47201657295227,192.47201657295227,2176,,
evict_device,192.76901650428772,192.76901650428772,7744,,
evict_device,192.96901655197144,192.96901655197144,8640,,
evict_device,193.42601656913757,193.42601656913757,5568,,
evict_device,193.9000165462494,193.9000165462494,3264,,
evict_device,194.26601648330688,194.26601648330688,64,,
evict_device,194.34401655197144,194.34401655197144,64,,
evict_device,194.42301654815674,194.42301654815674,128,,
evict_device,194.46301651000977,194.46301651000977,1856,,
