conv,turn,t0,ttft,lat,tier,prompt,cached,uncached,host,storage,gap,rid
120,0,0.027,16.897338689996104,20.7646,device,9572,7808,1764,0,0,0.0,cmp_three_tier_to-c120-t0
80,0,0.021,10.78862962200219,20.8565,device,10968,7808,3160,0,0,0.0,cmp_three_tier_to-c80-t0
85,0,0.022,11.618148702000326,20.856,device,9919,7808,2111,0,0,0.0,cmp_three_tier_to-c85-t0
82,0,0.021,10.990301935999014,20.8567,device,8606,7808,798,0,0,0.0,cmp_three_tier_to-c82-t0
92,0,0.023,12.60828065899841,21.0448,device,8415,7808,607,0,0,0.0,cmp_three_tier_to-c92-t0
91,0,0.023,12.41799062800419,21.0816,device,9736,7808,1928,0,0,0.0,cmp_three_tier_to-c91-t0
110,0,0.026,15.134212719000061,21.0792,device,9617,7808,1809,0,0,0.0,cmp_three_tier_to-c110-t0
90,0,0.023,12.418207931004872,21.1129,device,8445,7808,637,0,0,0.0,cmp_three_tier_to-c90-t0
100,0,0.025,13.363846761996683,21.1111,device,8477,7808,669,0,0,0.0,cmp_three_tier_to-c100-t0
111,0,0.026,15.134044930004166,21.1776,device,11265,7808,3457,0,0,0.0,cmp_three_tier_to-c111-t0
51,1,10.547,7.80948854899907,10.7404,device,8394,8320,74,0,0,2.751,cmp_three_tier_to-c51-t1
47,1,10.557,7.799228875999688,10.731,device,8317,8256,61,0,0,3.178,cmp_three_tier_to-c47-t1
9,1,10.792,7.704190606003976,10.5657,device,8687,8640,47,0,0,3.43,cmp_three_tier_to-c9-t1
126,0,0.028,17.98072972799855,21.4876,device,8265,7808,457,0,0,0.0,cmp_three_tier_to-c126-t0
106,0,0.026,14.36631637699611,21.6219,device,9946,5824,4122,0,0,0.0,cmp_three_tier_to-c106-t0
43,0,0.013,4.162345513002947,21.6708,device,8964,7808,1156,0,0,0.0,cmp_three_tier_to-c43-t0
117,0,0.027,15.942692910997721,21.6578,device,10151,7808,2343,0,0,0.0,cmp_three_tier_to-c117-t0
102,0,0.025,13.77600947600149,21.6907,device,10008,7808,2200,0,0,0.0,cmp_three_tier_to-c102-t0
108,0,0.026,14.770738453000376,21.69,device,10375,7808,2567,0,0,0.0,cmp_three_tier_to-c108-t0
113,0,0.027,15.321475507000287,21.8505,device,9942,7808,2134,0,0,0.0,cmp_three_tier_to-c113-t0
93,0,0.023,12.608179987997573,21.8539,device,9741,7808,1933,0,0,0.0,cmp_three_tier_to-c93-t0
77,0,0.02,10.285712436998438,21.8919,device,9944,7808,2136,0,0,0.0,cmp_three_tier_to-c77-t0
95,0,0.024,12.881659603001026,21.8887,device,10270,7808,2462,0,0,0.0,cmp_three_tier_to-c95-t0
78,0,0.02,10.28540322900517,21.9211,device,10308,7808,2500,0,0,0.0,cmp_three_tier_to-c78-t0
118,0,0.027,16.23903787299787,22.183,device,12149,7808,4341,0,0,0.0,cmp_three_tier_to-c118-t0
101,0,0.025,13.776237281002977,22.1856,device,10934,7808,3126,0,0,0.0,cmp_three_tier_to-c101-t0
116,0,0.027,15.699950016998628,22.1835,device,9674,7808,1866,0,0,0.0,cmp_three_tier_to-c116-t0
112,0,0.026,15.321574574998522,22.2176,device,8220,7808,412,0,0,0.0,cmp_three_tier_to-c112-t0
81,0,0.021,10.788450334002846,22.2233,device,9868,7808,2060,0,0,0.0,cmp_three_tier_to-c81-t0
121,0,0.028,17.082687513000565,22.2596,device,8147,7808,339,0,0,0.0,cmp_three_tier_to-c121-t0
105,0,0.025,14.229907998000272,22.5146,device,11008,7808,3200,0,0,0.0,cmp_three_tier_to-c105-t0
61,1,10.477,7.805607506001252,12.0637,device,9698,9664,34,0,0,2.415,cmp_three_tier_to-c61-t1
98,0,0.024,13.26868880999973,22.5161,device,8552,7808,744,0,0,0.0,cmp_three_tier_to-c98-t0
123,0,0.028,17.22909452699969,22.5747,device,9651,7808,1843,0,0,0.0,cmp_three_tier_to-c123-t0
114,0,0.027,15.700094596999406,22.733,device,8820,7808,1012,0,0,0.0,cmp_three_tier_to-c114-t0
16,1,11.794,6.780487206000544,10.9659,device,9750,9664,86,0,0,2.737,cmp_three_tier_to-c16-t1
115,0,0.027,15.70011306899687,22.7332,device,9835,7808,2027,0,0,0.0,cmp_three_tier_to-c115-t0
32,1,12.183,6.461833245004527,10.6098,device,9964,9920,44,0,0,2.506,cmp_three_tier_to-c32-t1
125,0,0.028,17.980839793002815,23.0917,device,10136,7808,2328,0,0,0.0,cmp_three_tier_to-c125-t0
122,0,0.028,17.082612211001106,23.1278,device,9946,7808,2138,0,0,0.0,cmp_three_tier_to-c122-t0
23,1,10.892,7.682582141998864,12.5667,device,8301,8256,45,0,0,2.38,cmp_three_tier_to-c23-t1
33,1,14.168,6.343920873994648,9.3162,device,8533,8448,85,0,0,2.688,cmp_three_tier_to-c33-t1
0,1,12.086,6.48880498699873,11.5832,device,8328,8256,72,0,0,3.339,cmp_three_tier_to-c0-t1
89,0,0.023,12.418304167003953,23.7883,device,8303,7808,495,0,0,0.0,cmp_three_tier_to-c89-t0
76,0,0.02,10.285963173999335,24.3111,device,10370,7808,2562,0,0,0.0,cmp_three_tier_to-c76-t0
124,0,0.028,17.779236271002446,24.4483,device,10015,7808,2207,0,0,0.0,cmp_three_tier_to-c124-t0
54,1,12.84,7.1365229209986865,11.7811,device,8296,8256,40,0,0,2.443,cmp_three_tier_to-c54-t1
4,1,12.608,7.158375981001882,12.0822,device,8813,8768,45,0,0,2.863,cmp_three_tier_to-c4-t1
22,1,14.113,6.2563933540004655,10.8416,device,9956,9920,36,0,0,3.066,cmp_three_tier_to-c22-t1
11,1,12.57,7.0205620730048395,12.453,device,8494,8448,46,0,0,3.549,cmp_three_tier_to-c11-t1
66,0,0.018,8.006747506005922,25.0809,device,10350,7808,2542,0,0,0.0,cmp_three_tier_to-c66-t0
87,1,20.564,1.8323890250030672,4.6128,device,8318,8256,62,0,0,2.926,cmp_three_tier_to-c87-t1
44,1,12.31,6.8213001520052785,12.9474,device,8455,8384,71,0,0,3.052,cmp_three_tier_to-c44-t1
27,1,15.256,5.74071363099938,10.002,device,8569,8512,57,0,0,2.996,cmp_three_tier_to-c27-t1
71,1,20.977,1.7569351330021163,4.3018,device,10085,10048,37,0,0,2.583,cmp_three_tier_to-c71-t1
72,1,19.974,2.422475546001806,5.4509,device,8327,8256,71,0,0,3.227,cmp_three_tier_to-c72-t1
21,1,12.448,6.9694097800020245,13.0117,device,11107,11072,35,0,0,3.36,cmp_three_tier_to-c21-t1
48,1,13.31,6.919041283996194,12.2117,device,8409,8320,89,0,0,3.598,cmp_three_tier_to-c48-t1
96,1,20.952,1.6955073409990291,4.5712,device,8313,8256,57,0,0,2.422,cmp_three_tier_to-c96-t1
127,0,0.028,18.181019164003374,25.5375,device,8590,7808,782,0,0,0.0,cmp_three_tier_to-c127-t0
99,1,21.482,1.3890372480018414,4.1694,device,8351,8256,95,0,0,3.052,cmp_three_tier_to-c99-t1
12,1,13.517,6.712226151001232,12.2131,device,8317,8256,61,0,0,2.569,cmp_three_tier_to-c12-t1
94,1,21.257,1.6144274109974504,4.5341,device,8266,8192,74,0,0,3.01,cmp_three_tier_to-c94-t1
55,1,12.962,7.014711121999426,13.0734,device,8314,8256,58,0,0,2.618,cmp_three_tier_to-c55-t1
25,1,16.485,5.267888494003273,9.5514,device,8713,8640,73,0,0,2.989,cmp_three_tier_to-c25-t1
1,1,12.716,7.120747003995348,13.3696,device,8579,8512,67,0,0,2.338,cmp_three_tier_to-c1-t1
103,0,0.025,14.230081284003973,26.1387,device,10083,7808,2275,0,0,0.0,cmp_three_tier_to-c103-t0
53,1,14.125,6.315416521996667,12.0386,device,8606,8512,94,0,0,2.359,cmp_three_tier_to-c53-t1
19,1,13.828,6.400892839003063,12.5315,device,8371,8320,51,0,0,2.52,cmp_three_tier_to-c19-t1
60,1,12.981,7.174951900000451,13.4484,device,10217,10176,41,0,0,3.22,cmp_three_tier_to-c60-t1
41,1,15.445,5.83873599999788,10.9845,device,8672,8576,96,0,0,2.464,cmp_three_tier_to-c41-t1
109,1,22.271,1.5012470280053094,4.2328,device,8280,8192,88,0,0,2.779,cmp_three_tier_to-c109-t1
50,1,14.922,6.074327012996946,11.767,device,9921,9856,65,0,0,3.248,cmp_three_tier_to-c50-t1
42,1,15.259,5.737296687999333,11.4983,device,9859,9792,67,0,0,2.59,cmp_three_tier_to-c42-t1
57,1,16.212,5.184391998001956,10.8091,device,8534,8448,86,0,0,3.542,cmp_three_tier_to-c57-t1
8,1,14.536,6.382220418003271,12.5224,device,9880,9792,88,0,0,3.227,cmp_three_tier_to-c8-t1
18,1,14.187,6.501764820000972,13.0942,device,8661,8576,85,0,0,3.304,cmp_three_tier_to-c18-t1
28,1,15.337,5.833161697999458,11.9809,device,8610,8576,34,0,0,2.394,cmp_three_tier_to-c28-t1
20,1,17.984,3.856573412005673,9.3655,device,10572,10496,76,0,0,2.597,cmp_three_tier_to-c20-t1
10,1,15.605,5.678230766003253,11.8447,device,10443,10368,75,0,0,3.346,cmp_three_tier_to-c10-t1
14,1,19.193,3.127118630996847,8.3322,device,8641,8576,65,0,0,2.821,cmp_three_tier_to-c14-t1
56,1,14.372,6.470163067999238,13.2062,device,12920,12864,56,0,0,2.604,cmp_three_tier_to-c56-t1
24,1,21.248,1.6229891379989567,6.4684,device,10366,10304,62,0,0,3.003,cmp_three_tier_to-c24-t1
74,1,22.026,1.3054508740024175,5.7833,device,11358,11264,94,0,0,2.996,cmp_three_tier_to-c74-t1
2,1,18.667,3.397856336996483,9.1741,device,10624,10560,64,0,0,2.905,cmp_three_tier_to-c2-t1
34,1,15.561,5.722680364000553,12.2805,device,9789,9728,61,0,0,2.618,cmp_three_tier_to-c34-t1
49,1,15.394,5.889475418996881,12.5071,device,8989,8896,93,0,0,1.932,cmp_three_tier_to-c49-t1
38,1,18.952,3.113062550997711,8.9801,device,8340,8256,84,0,0,3.122,cmp_three_tier_to-c38-t1
17,1,18.024,3.9590144679968944,9.9374,device,8928,8832,96,0,0,3.192,cmp_three_tier_to-c17-t1
52,1,17.518,4.321822232996055,10.5331,device,11039,10944,95,0,0,3.087,cmp_three_tier_to-c52-t1
75,1,23.284,1.8687736020001466,4.768,device,9880,9792,88,0,0,3.234,cmp_three_tier_to-c75-t1
13,1,16.409,5.058427295000001,11.7289,device,9049,8960,89,0,0,3.206,cmp_three_tier_to-c13-t1
117,1,24.192,1.4215063709998503,3.977,device,10287,10240,47,0,0,2.506,cmp_three_tier_to-c117-t1
126,1,24.793,0.9627209700047388,3.3772,device,8370,8320,50,0,0,3.276,cmp_three_tier_to-c126-t1
30,1,16.045,5.277921355002036,12.1522,device,8394,8320,74,0,0,2.618,cmp_three_tier_to-c30-t1
35,1,16.71,5.130194480996579,11.4877,device,8924,8832,92,0,0,3.283,cmp_three_tier_to-c35-t1
69,1,21.496,1.4430917319987202,6.8261,device,8524,8448,76,0,0,3.031,cmp_three_tier_to-c69-t1
67,1,21.794,1.42853990799631,6.529,device,8568,8512,56,0,0,3.647,cmp_three_tier_to-c67-t1
107,1,22.517,1.4087795029990957,5.8532,device,11859,11776,83,0,0,2.786,cmp_three_tier_to-c107-t1
7,1,16.456,5.152353724995919,11.9395,device,8556,8512,44,0,0,2.961,cmp_three_tier_to-c7-t1
26,1,18.552,3.4315665920003084,9.8447,device,9259,9216,43,0,0,3.164,cmp_three_tier_to-c26-t1
68,1,20.795,1.8531168960034847,7.6484,device,8317,8256,61,0,0,2.716,cmp_three_tier_to-c68-t1
45,1,17.973,3.8667947389985784,10.5696,device,11067,11008,59,0,0,3.542,cmp_three_tier_to-c45-t1
64,1,20.043,2.3534134939982323,8.5981,device,10040,9984,56,0,0,2.373,cmp_three_tier_to-c64-t1
58,1,19.791,2.5288949410023633,8.85,device,8516,8448,68,0,0,3.01,cmp_three_tier_to-c58-t1
65,1,20.718,1.9300503030026448,7.9701,device,10164,10112,52,0,0,3.115,cmp_three_tier_to-c65-t1
40,1,19.041,3.0240736589985318,9.7821,device,10031,9984,47,0,0,3.654,cmp_three_tier_to-c40-t1
90,1,24.434,1.1798878909976338,4.5564,device,8594,8512,82,0,0,3.297,cmp_three_tier_to-c90-t1
110,1,24.452,1.1618095250014449,4.6581,device,9750,9664,86,0,0,3.346,cmp_three_tier_to-c110-t1
77,1,25.133,1.1520231299946317,4.1185,device,10120,10048,72,0,0,3.22,cmp_three_tier_to-c77-t1
104,1,23.681,1.704109525999229,5.5932,device,8522,8448,74,0,0,2.94,cmp_three_tier_to-c104-t1
79,1,22.107,1.4442769770030282,7.192,device,8525,8448,77,0,0,2.443,cmp_three_tier_to-c79-t1
62,1,23.124,1.6882884560036473,6.2198,device,10661,10624,37,0,0,3.038,cmp_three_tier_to-c62-t1
84,1,23.42,1.8775664109998615,5.9697,device,10175,10112,63,0,0,2.835,cmp_three_tier_to-c84-t1
36,1,22.248,1.383237285001087,7.1423,device,11085,11008,77,0,0,2.373,cmp_three_tier_to-c36-t1
73,1,22.896,1.685061839001719,6.5389,device,8795,8704,91,0,0,2.779,cmp_three_tier_to-c73-t1
83,1,23.435,1.9500151469983393,6.0695,device,11785,11712,73,0,0,3.031,cmp_three_tier_to-c83-t1
86,1,23.019,1.7086080529988976,6.4857,device,8395,8320,75,0,0,3.143,cmp_three_tier_to-c86-t1
70,1,22.716,1.7359794369986048,6.8315,device,8880,8832,48,0,0,2.45,cmp_three_tier_to-c70-t1
43,1,24.499,1.186953631004144,5.0697,device,9226,9152,74,0,0,2.814,cmp_three_tier_to-c43-t1
63,1,23.289,1.933600178999768,6.2969,device,11527,11456,71,0,0,3.171,cmp_three_tier_to-c63-t1
102,1,24.824,1.0058402189970366,4.7618,device,10155,10112,43,0,0,3.108,cmp_three_tier_to-c102-t1
37,1,19.845,2.475223900997662,9.7728,device,10041,9984,57,0,0,3.031,cmp_three_tier_to-c37-t1
82,1,23.692,1.692713114003709,6.0247,device,8756,8704,52,0,0,2.814,cmp_three_tier_to-c82-t1
3,1,16.342,5.053598376995069,13.3905,device,8447,8384,63,0,0,2.506,cmp_three_tier_to-c3-t1
106,1,24.036,1.4954116660010186,5.7133,device,10090,10048,42,0,0,2.387,cmp_three_tier_to-c106-t1
118,1,25.256,1.0282260309977573,4.5403,device,12294,12224,70,0,0,3.045,cmp_three_tier_to-c118-t1
92,1,24.918,1.2798430190014187,4.9239,device,8561,8512,49,0,0,3.85,cmp_three_tier_to-c92-t1
97,1,23.25,1.814245982997818,6.6061,device,10107,10048,59,0,0,2.919,cmp_three_tier_to-c97-t1
124,1,27.502,0.11872518900054274,2.5126,device,10184,10112,72,0,0,3.024,cmp_three_tier_to-c124-t1
112,1,25.535,1.0067010399943683,4.4937,device,8373,8320,53,0,0,3.29,cmp_three_tier_to-c112-t1
123,1,25.487,0.9818416830021306,4.5714,device,9792,9728,64,0,0,2.884,cmp_three_tier_to-c123-t1
122,1,26.013,1.1175535630027298,4.0459,device,10099,10048,51,0,0,2.856,cmp_three_tier_to-c122-t1
93,1,24.824,1.0797174720064504,5.2343,device,9901,9856,45,0,0,2.947,cmp_three_tier_to-c93-t1
100,1,24.833,1.2962855990044773,5.2369,device,8617,8576,41,0,0,3.696,cmp_three_tier_to-c100-t1
121,1,25.501,1.0402860729955137,4.6091,device,8282,8192,90,0,0,3.213,cmp_three_tier_to-c121-t1
125,1,26.137,1.0675780329984264,3.9736,device,10274,10240,34,0,0,3.017,cmp_three_tier_to-c125-t1
105,1,25.865,1.0069656830019085,4.3072,device,11170,11136,34,0,0,3.325,cmp_three_tier_to-c105-t1
114,1,25.631,0.9831725699987146,4.6418,device,8980,8896,84,0,0,2.87,cmp_three_tier_to-c114-t1
98,1,25.713,1.0829107089957688,4.7155,device,8719,8640,79,0,0,3.171,cmp_three_tier_to-c98-t1
78,1,24.847,1.2820219909990556,5.6256,device,10485,10432,53,0,0,2.905,cmp_three_tier_to-c78-t1
89,1,26.331,1.0535391319936025,4.322,device,8504,8448,56,0,0,2.52,cmp_three_tier_to-c89-t1
127,1,28.654,0.09623487999488134,2.0499,device,8774,8704,70,0,0,3.087,cmp_three_tier_to-c127-t1
89,2,32.265,0.0652375670033507,1.1467,device,8706,8640,66,0,0,1.61,cmp_three_tier_to-c89-t2
5,1,58.957,0.074331041003461,0.618,device,9921,9728,193,0,0,51.163,cmp_three_tier_to-c5-t1
29,1,61.988,0.08163052400050219,0.6321,device,10944,10624,320,0,0,50.239,cmp_three_tier_to-c29-t1
6,1,63.617,0.07495696299884003,0.6443,device,10138,9920,218,0,0,50.12,cmp_three_tier_to-c6-t1
15,1,64.347,0.07361798300553346,0.6913,device,10269,10048,221,0,0,51.366,cmp_three_tier_to-c15-t1
59,1,64.503,0.09508849700068822,0.6569,device,10791,10368,423,0,0,50.666,cmp_three_tier_to-c59-t1
46,1,65.58,0.07962354499613866,0.6854,device,10274,9920,354,0,0,51.149,cmp_three_tier_to-c46-t1
39,1,66.716,0.09527893499762286,0.661,device,11006,10688,318,0,0,51.884,cmp_three_tier_to-c39-t1
31,1,66.662,0.07984634499734966,0.7251,device,10662,10304,358,0,0,49.7,cmp_three_tier_to-c31-t1
119,1,68.276,0.07790292299614521,0.7299,device,10887,10688,199,0,0,48.965,cmp_three_tier_to-c119-t1
88,1,68.689,0.09981152300315443,0.865,device,14919,14784,135,0,0,50.26,cmp_three_tier_to-c88-t1
47,2,70.912,0.1000728539947886,0.6841,device,8697,8320,377,0,0,49.623,cmp_three_tier_to-c47-t2
51,2,70.878,0.07235238599969307,0.8097,device,8807,8448,359,0,0,49.588,cmp_three_tier_to-c51-t2
9,2,71.261,0.07358862099499675,1.1457,device,8935,8704,231,0,0,49.903,cmp_three_tier_to-c9-t2
