kind,t0,t1,tokens,ms,key
s2h,-3.349870204925537,,,,9464275b7d1d423e8ba2b74cc62b6ba8
s2h,-2.864870309829712,,,,HEALTH_CHECK_ca5de3e58e51497897f53d9a9720c52c
s2h,-1.8088703155517578,,,,HEALTH_CHECK_bc5c6f2d025c4f5094cc85cb1abe1338
s2h,0.05012965202331543,,,,cmp_three_tier_to-c0-t0
s2h,0.07212972640991211,,,,cmp_three_tier_to-c1-t0
s2h,0.09012985229492188,,,,cmp_three_tier_to-c2-t0
s2h,0.1111297607421875,,,,cmp_three_tier_to-c3-t0
d2h,0.9981298446655273,1.0361297130584717,7808,15.7,
d2h,0.9991297721862793,1.0361297130584717,384,0.8,
d2h,1.0001296997070312,1.0371296405792236,640,1.2,
d2h,1.0021297931671143,1.0371296405792236,2624,4.8,
d2h,1.0031297206878662,1.0371296405792236,448,0.8,
s2h,1.0071296691894531,,,,cmp_three_tier_to-c22-t0
s2h,1.0081298351287842,,,,cmp_three_tier_to-c23-t0
s2h,1.0081298351287842,,,,cmp_three_tier_to-c24-t0
s2h,1.0091297626495361,,,,cmp_three_tier_to-c25-t0
s2h,1.0091297626495361,,,,cmp_three_tier_to-c26-t0
s2h,1.010129690170288,,,,cmp_three_tier_to-c27-t0
s2h,1.0111298561096191,,,,cmp_three_tier_to-c28-t0
s2h,1.0111298561096191,,,,cmp_three_tier_to-c29-t0
s2h,1.012129783630371,,,,cmp_three_tier_to-c30-t0
s2h,1.012129783630371,,,,cmp_three_tier_to-c31-t0
s2h,1.013129711151123,,,,cmp_three_tier_to-c32-t0
s2h,1.013129711151123,,,,cmp_three_tier_to-c33-t0
s2h,1.014129638671875,,,,cmp_three_tier_to-c34-t0
s2h,1.014129638671875,,,,cmp_three_tier_to-c35-t0
s2h,1.015129804611206,,,,cmp_three_tier_to-c36-t0
s2h,1.015129804611206,,,,cmp_three_tier_to-c37-t0
s2h,1.016129732131958,,,,cmp_three_tier_to-c38-t0
s2h,1.01712965965271,,,,cmp_three_tier_to-c39-t0
s2h,1.01712965965271,,,,cmp_three_tier_to-c40-t0
s2h,1.018129825592041,,,,cmp_three_tier_to-c41-t0
s2h,1.018129825592041,,,,cmp_three_tier_to-c42-t0
s2h,1.019129753112793,,,,cmp_three_tier_to-c43-t0
s2h,1.019129753112793,,,,cmp_three_tier_to-c44-t0
s2h,1.020129680633545,,,,cmp_three_tier_to-c45-t0
s2h,1.021129846572876,,,,cmp_three_tier_to-c46-t0
s2h,1.021129846572876,,,,cmp_three_tier_to-c47-t0
s2h,1.022129774093628,,,,cmp_three_tier_to-c48-t0
s2h,1.022129774093628,,,,cmp_three_tier_to-c49-t0
s2h,1.0231297016143799,,,,cmp_three_tier_to-c50-t0
s2h,1.0231297016143799,,,,cmp_three_tier_to-c51-t0
s2h,1.0241296291351318,,,,cmp_three_tier_to-c52-t0
s2h,1.0241296291351318,,,,cmp_three_tier_to-c53-t0
s2h,1.025129795074463,,,,cmp_three_tier_to-c54-t0
s2h,1.025129795074463,,,,cmp_three_tier_to-c55-t0
