conv,turn,t0,ttft,lat,tier,prompt,cached,uncached,host,storage,gap,rid
32,34,5751.761,255.190404812005,310.9717,cold,29085,7808,21277,0,0,0.651,cmp_hbm_host-c32-t34
67,37,5514.895,258.9657801519934,552.6823,cold,37255,7808,29447,0,0,7.441,cmp_hbm_host-c67-t37
0,34,5717.051,260.5948900899966,354.7468,cold,27381,7808,19573,0,0,0.741,cmp_hbm_host-c0-t34
21,35,5782.932,263.62813441699836,288.9026,cold,33863,7808,26055,0,0,0.661,cmp_hbm_host-c21-t35
114,36,5794.775,263.73899336799514,282.1186,cold,29900,7808,22092,0,0,7.313,cmp_hbm_host-c114-t36
60,37,5797.721,264.6311593480059,282.6658,cold,34389,7808,26581,0,0,7.221,cmp_hbm_host-c60-t37
33,31,5388.975,259.6995033980056,693.8359,cold,37943,7808,30135,0,0,0.479,cmp_hbm_host-c33-t31
102,30,5785.153,265.4942804970051,304.6493,cold,36544,7808,28736,0,0,7.097,cmp_hbm_host-c102-t30
58,24,5776.923,262.35958389000734,316.1751,cold,34591,7808,26783,0,0,7.348,cmp_hbm_host-c58-t24
105,36,5820.533,266.1698194280034,276.3261,cold,34205,7808,26397,0,0,7.341,cmp_hbm_host-c105-t36
9,29,5793.888,261.4254921969987,306.0185,cold,29657,7808,21849,0,0,0.599,cmp_hbm_host-c9-t29
96,39,5820.397,262.34076300100423,283.4284,cold,28387,7808,20579,0,0,7.15,cmp_hbm_host-c96-t39
121,36,5815.406,261.15915624500485,288.4196,cold,39416,7808,31608,0,0,12.404,cmp_hbm_host-c121-t36
72,27,5495.593,255.36578381199797,614.7359,cold,33690,7808,25882,0,0,0.72,cmp_hbm_host-c72-t27
86,36,5739.693,258.29846144199837,371.9005,cold,34250,7808,26442,0,0,17.455,cmp_hbm_host-c86-t36
99,37,5835.112,257.4194267769926,283.342,cold,30418,7808,22610,0,0,7.275,cmp_hbm_host-c99-t37
76,39,5835.493,260.9501518939942,290.1878,cold,32958,7808,25150,0,0,7.249,cmp_hbm_host-c76-t39
100,35,5852.713,254.91846719601017,277.1418,cold,33561,7808,25753,0,0,7.251,cmp_hbm_host-c100-t35
8,33,5635.395,259.8496974489972,494.5342,cold,37190,7808,29382,0,0,12.04,cmp_hbm_host-c8-t33
3,31,5836.713,262.9661449520063,298.7978,cold,30693,7808,22885,0,0,0.995,cmp_hbm_host-c3-t31
44,33,5670.305,255.5328657229984,465.2424,cold,35218,7808,27410,0,0,12.398,cmp_hbm_host-c44-t33
62,33,5828.322,260.60658819400123,313.9888,cold,30074,7808,22266,0,0,7.27,cmp_hbm_host-c62-t33
39,31,5846.044,257.66708438399655,298.5424,cold,35216,7808,27408,0,0,0.585,cmp_hbm_host-c39-t31
83,36,5853.341,256.79731194699707,291.2827,cold,31660,7808,23852,0,0,12.475,cmp_hbm_host-c83-t36
108,31,5800.334,266.6751290240063,353.4804,cold,37157,7808,29349,0,0,0.728,cmp_hbm_host-c108-t31
25,33,5856.988,261.428138378993,298.0493,cold,46913,7808,39105,0,0,0.87,cmp_hbm_host-c25-t33
31,26,5865.87,259.6255374750035,298.6084,cold,47783,7808,39975,0,0,6.956,cmp_hbm_host-c31-t26
22,24,5886.169,261.2982282199955,281.599,cold,31004,7808,23196,0,0,7.244,cmp_hbm_host-c22-t24
61,37,5875.357,258.48304364700743,292.4481,cold,35043,7808,27235,0,0,37.759,cmp_hbm_host-c61-t37
124,35,5882.47,259.8010859259957,294.5223,cold,30994,7808,23186,0,0,7.037,cmp_hbm_host-c124-t35
37,25,5893.895,256.3385629609984,283.0982,cold,31022,7808,23214,0,0,7.195,cmp_hbm_host-c37-t25
24,23,5885.975,258.234294881011,299.2929,cold,25223,7808,17415,0,0,7.127,cmp_hbm_host-c24-t23
52,38,5871.303,257.72179524799867,314.0434,cold,32937,7808,25129,0,0,12.427,cmp_hbm_host-c52-t38
116,33,5743.992,259.9354383720056,448.0965,cold,32466,7808,24658,0,0,6.799,cmp_hbm_host-c116-t33
88,31,5880.378,259.27748807398893,312.0237,cold,35979,7808,28171,0,0,7.572,cmp_hbm_host-c88-t31
14,29,5713.242,259.27067779400386,487.6383,cold,36502,7808,28694,0,0,7.264,cmp_hbm_host-c14-t29
118,38,5920.559,256.05519564799033,283.7732,cold,39364,7808,31556,0,0,12.382,cmp_hbm_host-c118-t38
26,27,5713.104,255.4422586849978,496.5508,cold,29252,7808,21444,0,0,12.271,cmp_hbm_host-c26-t27
106,31,5711.776,253.90366495399212,498.93,cold,39204,5824,33380,0,0,17.448,cmp_hbm_host-c106-t31
28,34,5934.258,254.90742999399663,285.1587,cold,34282,7808,26474,0,0,0.801,cmp_hbm_host-c28-t34
