conv,turn,t0,ttft,lat,tier,prompt,cached,uncached,host,storage,gap,rid
57,0,0.022,5.175320655005635,12.4666,device,8394,7808,586,0,0,0.0,cmp_three_tier_wc-c57-t0
34,0,0.015,3.3712701719923643,12.7447,device,9646,7808,1838,0,0,0.0,cmp_three_tier_wc-c34-t0
28,0,0.013,2.936394445001497,12.7468,device,8467,7808,659,0,0,0.0,cmp_three_tier_wc-c28-t0
15,0,0.006,1.6840755100129172,12.7911,device,9940,7808,2132,0,0,0.0,cmp_three_tier_wc-c15-t0
41,0,0.017,3.81192344900046,12.7806,device,8528,7808,720,0,0,0.0,cmp_three_tier_wc-c41-t0
13,0,0.005,1.6847914609970758,13.0174,device,8903,7808,1095,0,0,0.0,cmp_three_tier_wc-c13-t0
30,0,0.014,2.935672229010379,13.2311,device,8246,7808,438,0,0,0.0,cmp_three_tier_wc-c30-t0
35,0,0.015,3.3712965330050793,13.2302,device,8776,7808,968,0,0,0.0,cmp_three_tier_wc-c35-t0
49,0,0.019,4.723893410991877,13.2661,device,8840,7808,1032,0,0,0.0,cmp_three_tier_wc-c49-t0
6,0,0.003,1.685119356989162,13.3099,device,9834,7808,2026,0,0,0.0,cmp_three_tier_wc-c6-t0
25,0,0.013,2.490922455006512,13.3011,device,8563,7808,755,0,0,0.0,cmp_three_tier_wc-c25-t0
7,0,0.004,1.6851002970070112,13.3104,device,8406,7808,598,0,0,0.0,cmp_three_tier_wc-c7-t0
3,0,0.002,1.6856990870001027,13.6522,device,8296,7808,488,0,0,0.0,cmp_three_tier_wc-c3-t0
59,0,0.022,5.600758643995505,13.6333,device,10294,7808,2486,0,0,0.0,cmp_three_tier_wc-c59-t0
45,0,0.018,4.25721767199866,14.2292,device,10915,7808,3107,0,0,0.0,cmp_three_tier_wc-c45-t0
52,0,0.02,4.722980004007695,14.2277,device,10887,7808,3079,0,0,0.0,cmp_three_tier_wc-c52-t0
46,0,0.019,4.2573744539986365,14.2299,device,9838,7808,2030,0,0,0.0,cmp_three_tier_wc-c46-t0
39,0,0.017,3.812732767997659,14.6336,device,10569,7808,2761,0,0,0.0,cmp_three_tier_wc-c39-t0
17,0,0.006,2.0456513020035345,14.6441,device,8775,7808,967,0,0,0.0,cmp_three_tier_wc-c17-t0
20,0,0.007,2.0445741689909482,15.1977,device,10417,7808,2609,0,0,0.0,cmp_three_tier_wc-c20-t0
40,0,0.017,3.812380827992456,15.1883,device,9876,7808,2068,0,0,0.0,cmp_three_tier_wc-c40-t0
26,0,0.013,2.4905924159975257,15.1929,device,9104,7808,1296,0,0,0.0,cmp_three_tier_wc-c26-t0
2,0,0.002,1.6860866329952842,15.5774,device,10466,7808,2658,0,0,0.0,cmp_three_tier_wc-c2-t0
38,0,0.016,3.8130057789967395,15.6305,device,8180,7808,372,0,0,0.0,cmp_three_tier_wc-c38-t0
14,0,0.006,1.6844112719991244,16.1846,device,8477,7808,669,0,0,0.0,cmp_three_tier_wc-c14-t0
72,0,0.026,9.166951976003475,16.5386,device,8241,7808,433,0,0,0.0,cmp_three_tier_wc-c72-t0
58,0,0.022,5.174955290000071,16.5763,device,8345,7808,537,0,0,0.0,cmp_three_tier_wc-c58-t0
37,0,0.016,3.8133289749966934,16.6155,device,9869,7808,2061,0,0,0.0,cmp_three_tier_wc-c37-t0
31,0,0.014,2.935366885998519,16.7643,device,10205,7808,2397,0,0,0.0,cmp_three_tier_wc-c31-t0
65,0,0.024,7.499594626991893,17.3958,device,10032,7808,2224,0,0,0.0,cmp_three_tier_wc-c65-t0
87,0,0.03,11.499964087997796,17.4245,device,8235,7808,427,0,0,0.0,cmp_three_tier_wc-c87-t0
64,0,0.024,7.499950782002998,17.4638,device,9906,7808,2098,0,0,0.0,cmp_three_tier_wc-c64-t0
68,0,0.025,7.985663909013965,17.8717,device,8188,7808,380,0,0,0.0,cmp_three_tier_wc-c68-t0
67,0,0.024,7.846430181991309,17.9396,device,8434,7808,626,0,0,0.0,cmp_three_tier_wc-c67-t0
24,0,0.012,2.4907844359986484,18.052,device,10174,7808,2366,0,0,0.0,cmp_three_tier_wc-c24-t0
94,0,0.032,12.690526842998224,18.0333,device,8182,7808,374,0,0,0.0,cmp_three_tier_wc-c94-t0
71,0,0.026,9.044936543010408,18.184,device,9974,7808,2166,0,0,0.0,cmp_three_tier_wc-c71-t0
88,0,0.03,12.011211218006792,18.2158,device,14752,7808,6944,0,0,0.0,cmp_three_tier_wc-c88-t0
99,0,0.034,13.077731773999403,18.2131,device,8268,7808,460,0,0,0.0,cmp_three_tier_wc-c99-t0
69,0,0.025,8.460705692996271,18.2631,device,8400,7808,592,0,0,0.0,cmp_three_tier_wc-c69-t0
96,0,0.033,12.955780975986272,18.3168,device,8227,7808,419,0,0,0.0,cmp_three_tier_wc-c96-t0
74,0,0.026,9.394859930995153,18.8178,device,11234,7808,3426,0,0,0.0,cmp_three_tier_wc-c74-t0
119,0,0.038,16.387239543997566,19.0933,device,10679,7808,2871,0,0,0.0,cmp_three_tier_wc-c119-t0
109,0,0.036,14.943507578005665,19.2696,device,8179,7808,371,0,0,0.0,cmp_three_tier_wc-c109-t0
79,0,0.028,10.259279915000661,19.4548,device,8394,7808,586,0,0,0.0,cmp_three_tier_wc-c79-t0
107,0,0.035,14.579517798003508,19.5139,device,11751,7808,3943,0,0,0.0,cmp_three_tier_wc-c107-t0
36,0,0.016,3.3709456060023513,19.6813,device,10857,7808,3049,0,0,0.0,cmp_three_tier_wc-c36-t0
86,0,0.03,11.427479998004856,19.668,device,8268,7808,460,0,0,0.0,cmp_three_tier_wc-c86-t0
75,0,0.027,9.64835855300771,19.846,device,9737,7808,1929,0,0,0.0,cmp_three_tier_wc-c75-t0
62,0,0.023,5.599817437003367,19.8855,device,10428,7808,2620,0,0,0.0,cmp_three_tier_wc-c62-t0
73,0,0.026,9.166797156998655,19.9131,device,8645,7808,837,0,0,0.0,cmp_three_tier_wc-c73-t0
70,0,0.025,8.697543759000837,20.0556,device,8721,7808,913,0,0,0.0,cmp_three_tier_wc-c70-t0
97,0,0.033,12.955422145008924,20.114,device,9980,7808,2172,0,0,0.0,cmp_three_tier_wc-c97-t0
83,0,0.029,11.06307834200561,20.1893,device,11645,7808,3837,0,0,0.0,cmp_three_tier_wc-c83-t0
84,0,0.029,11.232842810990405,20.3687,device,10033,7808,2225,0,0,0.0,cmp_three_tier_wc-c84-t0
104,0,0.035,14.0394566449977,20.5099,device,8394,7808,586,0,0,0.0,cmp_three_tier_wc-c104-t0
120,0,0.038,16.705313951999415,20.5721,device,9572,7808,1764,0,0,0.0,cmp_three_tier_wc-c120-t0
82,0,0.029,10.80088106400217,20.653,device,8606,7808,798,0,0,0.0,cmp_three_tier_wc-c82-t0
80,0,0.028,10.599495852991822,20.6539,device,10968,7808,3160,0,0,0.0,cmp_three_tier_wc-c80-t0
85,0,0.03,11.427853159999358,20.6529,device,9919,7808,2111,0,0,0.0,cmp_three_tier_wc-c85-t0
92,0,0.032,12.418653925997205,20.8462,device,8415,7808,607,0,0,0.0,cmp_three_tier_wc-c92-t0
91,0,0.031,12.228320227994118,20.8837,device,9736,7808,1928,0,0,0.0,cmp_three_tier_wc-c91-t0
110,0,0.036,14.943358870004886,20.88,device,9617,7808,1809,0,0,0.0,cmp_three_tier_wc-c110-t0
100,0,0.034,13.173207871994236,20.9273,device,8477,7808,669,0,0,0.0,cmp_three_tier_wc-c100-t0
90,0,0.031,12.228628049997496,20.9307,device,8445,7808,637,0,0,0.0,cmp_three_tier_wc-c90-t0
9,1,7.515,10.658178491008584,13.4784,device,8687,8640,47,0,0,0.49,cmp_three_tier_wc-c9-t1
111,0,0.036,14.942988933005836,20.9873,device,11265,7808,3457,0,0,0.0,cmp_three_tier_wc-c111-t0
47,1,7.5,10.601651917997515,13.5245,device,8317,8256,61,0,0,0.454,cmp_three_tier_wc-c47-t1
51,1,8.04,10.133784199992078,13.0855,device,8394,8320,74,0,0,0.393,cmp_three_tier_wc-c51-t1
126,0,0.039,17.78733397400356,21.2729,device,8265,7808,457,0,0,0.0,cmp_three_tier_wc-c126-t0
106,0,0.035,14.174885646993062,21.4192,device,9946,5824,4122,0,0,0.0,cmp_three_tier_wc-c106-t0
43,0,0.018,4.258175790993846,21.4746,device,8964,7808,1156,0,0,0.0,cmp_three_tier_wc-c43-t0
117,0,0.037,15.7508970790077,21.4559,device,10151,7808,2343,0,0,0.0,cmp_three_tier_wc-c117-t0
108,0,0.035,14.579370085994015,21.4976,device,10375,7808,2567,0,0,0.0,cmp_three_tier_wc-c108-t0
102,0,0.034,13.585998481998104,21.4993,device,10008,7808,2200,0,0,0.0,cmp_three_tier_wc-c102-t0
93,0,0.032,12.418436382009531,21.6473,device,9741,7808,1933,0,0,0.0,cmp_three_tier_wc-c93-t0
113,0,0.036,15.131932143995073,21.6431,device,9942,7808,2134,0,0,0.0,cmp_three_tier_wc-c113-t0
77,0,0.027,10.09971892600879,21.697,device,9944,7808,2136,0,0,0.0,cmp_three_tier_wc-c77-t0
95,0,0.032,12.690155411008163,21.6922,device,10270,7808,2462,0,0,0.0,cmp_three_tier_wc-c95-t0
78,0,0.028,10.099339428008534,21.7341,device,10308,7808,2500,0,0,0.0,cmp_three_tier_wc-c78-t0
118,0,0.037,16.047112415995798,21.9806,device,12149,7808,4341,0,0,0.0,cmp_three_tier_wc-c118-t0
116,0,0.037,15.509267239001929,21.9814,device,9674,7808,1866,0,0,0.0,cmp_three_tier_wc-c116-t0
101,0,0.034,13.586144463988603,21.9847,device,10934,7808,3126,0,0,0.0,cmp_three_tier_wc-c101-t0
81,0,0.028,10.599130219008657,22.0461,device,9868,7808,2060,0,0,0.0,cmp_three_tier_wc-c81-t0
112,0,0.036,15.132062261996907,22.0386,device,8220,7808,412,0,0,0.0,cmp_three_tier_wc-c112-t0
121,0,0.038,16.89000331700663,22.0734,device,8147,7808,339,0,0,0.0,cmp_three_tier_wc-c121-t0
105,0,0.035,14.039185635003378,22.3179,device,11008,7808,3200,0,0,0.0,cmp_three_tier_wc-c105-t0
98,0,0.033,13.078063545995974,22.3202,device,8552,7808,744,0,0,0.0,cmp_three_tier_wc-c98-t0
123,0,0.038,17.035848491010256,22.3795,device,9651,7808,1843,0,0,0.0,cmp_three_tier_wc-c123-t0
114,0,0.037,15.50978634400235,22.5336,device,8820,7808,1012,0,0,0.0,cmp_three_tier_wc-c114-t0
115,0,0.037,15.509644474004745,22.5337,device,9835,7808,2027,0,0,0.0,cmp_three_tier_wc-c115-t0
16,1,9.294,9.100658748007845,13.2776,device,9750,9664,86,0,0,0.391,cmp_three_tier_wc-c16-t1
61,1,8.253,10.0624618659931,14.3183,device,9698,9664,34,0,0,0.345,cmp_three_tier_wc-c61-t1
63,0,0.023,7.500068177992944,22.6928,device,11293,7808,3485,0,0,0.0,cmp_three_tier_wc-c63-t0
125,0,0.039,17.78757149000012,22.894,device,10136,7808,2328,0,0,0.0,cmp_three_tier_wc-c125-t0
122,0,0.038,16.889900858004694,22.9298,device,9946,7808,2138,0,0,0.0,cmp_three_tier_wc-c122-t0
23,1,8.701,9.692772423994029,14.5497,device,8301,8256,45,0,0,0.34,cmp_three_tier_wc-c23-t1
0,1,9.072,9.32251945999451,14.3592,device,8328,8256,72,0,0,0.477,cmp_three_tier_wc-c0-t1
89,0,0.031,12.228795349001302,23.5547,device,8303,7808,495,0,0,0.0,cmp_three_tier_wc-c89-t0
33,1,11.683,8.963975524005946,11.9389,device,8533,8448,85,0,0,0.384,cmp_three_tier_wc-c33-t1
32,1,9.856,9.553252194004017,13.8755,device,9964,9920,44,0,0,0.358,cmp_three_tier_wc-c32-t1
11,1,9.374,9.085156011002255,14.4274,device,8494,8448,46,0,0,0.507,cmp_three_tier_wc-c11-t1
76,0,0.027,10.100047694009845,24.1819,device,10370,7808,2562,0,0,0.0,cmp_three_tier_wc-c76-t0
124,0,0.039,17.58704633799789,24.3234,device,10015,7808,2207,0,0,0.0,cmp_three_tier_wc-c124-t0
4,1,9.971,9.612540617003106,14.6166,device,8813,8768,45,0,0,0.409,cmp_three_tier_wc-c4-t1
54,1,10.566,9.477224906004267,14.1672,device,8296,8256,40,0,0,0.349,cmp_three_tier_wc-c54-t1
5,1,14.932,6.8608497270033695,9.8212,device,9921,9728,193,0,0,7.309,cmp_three_tier_wc-c5-t1
22,1,11.302,8.953621744993143,13.5837,device,9956,9920,36,0,0,0.438,cmp_three_tier_wc-c22-t1
21,1,9.414,9.537565459002508,15.4719,device,11107,11072,35,0,0,0.48,cmp_three_tier_wc-c21-t1
66,0,0.024,7.846578493990819,24.9283,device,10350,7808,2542,0,0,0.0,cmp_three_tier_wc-c66-t0
48,1,10.046,9.754978748998838,14.9837,device,8409,8320,89,0,0,0.514,cmp_three_tier_wc-c48-t1
27,1,12.508,8.297374260000652,12.6013,device,8569,8512,57,0,0,0.428,cmp_three_tier_wc-c27-t1
72,1,17.026,5.18264846400416,8.2477,device,8327,8256,71,0,0,0.461,cmp_three_tier_wc-c72-t1
127,0,0.039,17.98857569399115,25.3827,device,8590,7808,782,0,0,0.0,cmp_three_tier_wc-c127-t0
87,1,17.873,4.656069882999873,7.589,device,8318,8256,62,0,0,0.418,cmp_three_tier_wc-c87-t1
71,1,18.579,4.242808038005023,6.8827,device,10085,10048,37,0,0,0.369,cmp_three_tier_wc-c71-t1
12,1,11.134,8.909768568002619,14.3577,device,8317,8256,61,0,0,0.367,cmp_three_tier_wc-c12-t1
44,1,9.542,9.688929148003808,15.9494,device,8455,8384,71,0,0,0.436,cmp_three_tier_wc-c44-t1
94,1,18.496,4.184775718997116,7.0792,device,8266,8192,74,0,0,0.43,cmp_three_tier_wc-c94-t1
60,1,10.042,9.616014009006904,15.7974,device,10217,10176,41,0,0,0.46,cmp_three_tier_wc-c60-t1
25,1,13.741,7.9015242449968355,12.099,device,8713,8640,73,0,0,0.427,cmp_three_tier_wc-c25-t1
99,1,18.683,4.352962734992616,7.2044,device,8351,8256,95,0,0,0.436,cmp_three_tier_wc-c99-t1
103,0,0.034,14.03969004501414,25.8719,device,10083,7808,2275,0,0,0.0,cmp_three_tier_wc-c103-t0
55,1,10.537,9.436999046010897,15.45,device,8314,8256,58,0,0,0.374,cmp_three_tier_wc-c55-t1
1,1,10.532,9.269739921001019,15.5317,device,8579,8512,67,0,0,0.334,cmp_three_tier_wc-c1-t1
96,1,18.698,4.407227996998699,7.3673,device,8313,8256,57,0,0,0.346,cmp_three_tier_wc-c96-t1
41,1,13.151,7.943380358003196,13.1068,device,8672,8576,96,0,0,0.352,cmp_three_tier_wc-c41-t1
19,1,11.488,8.837747919998947,14.9268,device,8371,8320,51,0,0,0.36,cmp_three_tier_wc-c19-t1
53,1,11.924,8.810665513999993,14.5279,device,8606,8512,94,0,0,0.337,cmp_three_tier_wc-c53-t1
50,1,11.957,8.848506148002343,14.4956,device,9921,9856,65,0,0,0.464,cmp_three_tier_wc-c50-t1
109,1,19.703,4.0648637039994355,6.7801,device,8280,8192,88,0,0,0.397,cmp_three_tier_wc-c109-t1
29,1,18.743,4.802690586991957,7.9041,device,10944,10624,320,0,0,7.177,cmp_three_tier_wc-c29-t1
8,1,11.588,8.918191324992222,15.0956,device,9879,9792,87,0,0,0.461,cmp_three_tier_wc-c8-t1
57,1,12.995,8.09950748400297,13.7209,device,8534,8448,86,0,0,0.506,cmp_three_tier_wc-c57-t1
18,1,11.172,9.012327839998761,15.6139,device,8661,8576,85,0,0,0.472,cmp_three_tier_wc-c18-t1
42,1,12.858,8.235913697004435,14.0021,device,9859,9792,67,0,0,0.37,cmp_three_tier_wc-c42-t1
28,1,13.102,7.991744218990789,14.0979,device,8610,8576,34,0,0,0.342,cmp_three_tier_wc-c28-t1
10,1,12.557,8.45816098699288,14.68,device,10443,10368,75,0,0,0.478,cmp_three_tier_wc-c10-t1
20,1,15.577,6.295613321999554,11.8508,device,10572,10496,76,0,0,0.371,cmp_three_tier_wc-c20-t1
14,1,16.594,5.536610175011447,10.8342,device,8641,8576,65,0,0,0.403,cmp_three_tier_wc-c14-t1
56,1,11.958,8.847269113000948,15.6558,device,12920,12864,56,0,0,0.372,cmp_three_tier_wc-c56-t1
15,1,20.136,4.339252113000839,7.4789,device,10269,10048,221,0,0,7.338,cmp_three_tier_wc-c15-t1
24,1,18.494,4.186735209004837,9.1565,device,10366,10304,62,0,0,0.429,cmp_three_tier_wc-c24-t1
34,1,13.134,7.959646506991703,14.7532,device,9789,9728,61,0,0,0.374,cmp_three_tier_wc-c34-t1
49,1,13.563,7.603769741006545,14.4779,device,8989,8896,93,0,0,0.276,cmp_three_tier_wc-c49-t1
17,1,15.107,6.6856419350078795,12.9696,device,8928,8832,96,0,0,0.456,cmp_three_tier_wc-c17-t1
75,1,20.335,4.511061885001254,7.7425,device,9880,9792,88,0,0,0.462,cmp_three_tier_wc-c75-t1
2,1,15.995,6.135606675001327,12.1944,device,10624,10560,64,0,0,0.415,cmp_three_tier_wc-c2-t1
52,1,14.689,6.95323916200141,13.6084,device,11039,10944,95,0,0,0.441,cmp_three_tier_wc-c52-t1
35,1,13.716,7.7010230680025415,14.6625,device,8924,8832,92,0,0,0.469,cmp_three_tier_wc-c35-t1
13,1,13.482,7.684197536989814,14.8963,device,9049,8960,89,0,0,0.458,cmp_three_tier_wc-c13-t1
38,1,16.095,6.03593709199049,12.37,device,8340,8256,84,0,0,0.446,cmp_three_tier_wc-c38-t1
67,1,18.486,4.193944099999499,9.9787,device,8568,8512,56,0,0,0.521,cmp_three_tier_wc-c67-t1
74,1,19.273,4.425329432997387,9.4358,device,11358,11264,94,0,0,0.428,cmp_three_tier_wc-c74-t1
6,1,20.475,4.599870075995568,8.2353,device,10138,9920,218,0,0,7.16,cmp_three_tier_wc-c6-t1
30,1,13.62,7.615764358997694,15.123,device,8394,8320,74,0,0,0.374,cmp_three_tier_wc-c30-t1
59,1,20.894,4.645844825994573,7.8838,device,10791,10368,423,0,0,7.238,cmp_three_tier_wc-c59-t1
126,1,21.78,4.248807395008043,7.3967,device,8370,8320,50,0,0,0.468,cmp_three_tier_wc-c126-t1
26,1,15.659,6.213640954010771,13.5536,device,9259,9216,43,0,0,0.452,cmp_three_tier_wc-c26-t1
107,1,19.948,3.9716048239934025,9.2977,device,11859,11776,83,0,0,0.398,cmp_three_tier_wc-c107-t1
7,1,13.738,7.832930140008102,15.5435,device,8556,8512,44,0,0,0.423,cmp_three_tier_wc-c7-t1
117,1,21.853,4.250752364008804,7.4302,device,10287,10240,47,0,0,0.358,cmp_three_tier_wc-c117-t1
68,1,18.286,4.394047762994887,11.1244,device,8317,8256,61,0,0,0.388,cmp_three_tier_wc-c68-t1
45,1,14.756,6.887354702994344,14.6554,device,11067,11008,59,0,0,0.506,cmp_three_tier_wc-c45-t1
39,1,22.063,4.312007867003558,7.3816,device,11006,10688,318,0,0,7.412,cmp_three_tier_wc-c39-t1
69,1,18.722,4.633539399001165,10.9623,device,8524,8448,76,0,0,0.433,cmp_three_tier_wc-c69-t1
58,1,17.029,5.1791586600011215,12.6553,device,8516,8448,68,0,0,0.43,cmp_three_tier_wc-c58-t1
46,1,21.556,4.397645696008112,8.1293,device,10274,9920,354,0,0,7.307,cmp_three_tier_wc-c46-t1
65,1,17.865,4.595183562007151,11.8475,device,10164,10112,52,0,0,0.445,cmp_three_tier_wc-c65-t1
40,1,15.727,6.144760406008572,14.2168,device,10031,9984,47,0,0,0.522,cmp_three_tier_wc-c40-t1
64,1,17.827,4.633249057995272,12.1171,device,10040,9984,56,0,0,0.339,cmp_three_tier_wc-c64-t1
90,1,21.433,4.256413092996809,8.9691,device,8594,8512,82,0,0,0.471,cmp_three_tier_wc-c90-t1
110,1,21.394,4.2265191530023,9.1396,device,9750,9664,86,0,0,0.478,cmp_three_tier_wc-c110-t1
31,1,23.88,3.8497696139966138,6.9197,device,10662,10304,358,0,0,7.1,cmp_three_tier_wc-c31-t1
85,1,27.964,0.3761260800092714,3.0543,device,10414,9984,430,0,0,7.28,cmp_three_tier_wc-c85-t1
104,1,20.965,4.655145247001201,10.1134,device,8522,8448,74,0,0,0.42,cmp_three_tier_wc-c104-t1
120,1,27.863,0.3953585200069938,3.2459,device,10094,9600,494,0,0,7.252,cmp_three_tier_wc-c120-t1
84,1,20.805,4.5769911450042855,10.339,device,10175,10112,63,0,0,0.405,cmp_three_tier_wc-c84-t1
77,1,22.185,4.424960645992542,8.9599,device,10120,10048,72,0,0,0.46,cmp_three_tier_wc-c77-t1
119,1,26.127,2.1314763840055093,5.0192,device,10887,10688,199,0,0,6.995,cmp_three_tier_wc-c119-t1
80,1,28.006,0.42066378399613313,3.1397,device,11470,11072,398,0,0,7.324,cmp_three_tier_wc-c80-t1
62,1,20.343,4.653131316008512,10.829,device,10661,10624,37,0,0,0.434,cmp_three_tier_wc-c62-t1
83,1,20.652,4.580865099007497,10.5207,device,11785,11712,73,0,0,0.433,cmp_three_tier_wc-c83-t1
79,1,19.833,4.005598742005532,11.3399,device,8525,8448,77,0,0,0.349,cmp_three_tier_wc-c79-t1
9,2,28.124,0.4026771109929541,3.0491,device,8935,8704,231,0,0,7.129,cmp_three_tier_wc-c9-t2
86,1,20.148,4.545683984004427,11.0768,device,8395,8320,75,0,0,0.449,cmp_three_tier_wc-c86-t1
47,2,28.114,0.413002821005648,3.1114,device,8697,8320,377,0,0,7.089,cmp_three_tier_wc-c47-t2
88,1,25.427,2.5760966790112434,5.8244,device,14919,14784,135,0,0,7.18,cmp_three_tier_wc-c88-t1
108,1,28.877,0.193309436988784,2.4014,device,10900,10432,468,0,0,7.343,cmp_three_tier_wc-c108-t1
73,1,20.337,4.509772236007848,10.9645,device,8795,8704,91,0,0,0.397,cmp_three_tier_wc-c73-t1
91,1,28.15,0.4869782859896077,3.1768,device,10232,9792,440,0,0,7.234,cmp_three_tier_wc-c91-t1
111,1,28.273,0.5635250089981128,3.0535,device,11780,11328,452,0,0,7.249,cmp_three_tier_wc-c111-t1
37,1,17.067,5.141925422009081,14.2833,device,10041,9984,57,0,0,0.433,cmp_three_tier_wc-c37-t1
113,1,28.813,0.17130361999443267,2.5623,device,10467,10048,419,0,0,7.133,cmp_three_tier_wc-c113-t1
51,2,28.211,0.4258234800072387,3.1879,device,8807,8448,359,0,0,7.084,cmp_three_tier_wc-c51-t2
92,1,21.429,4.192009011996561,10.064,device,8561,8512,49,0,0,0.55,cmp_three_tier_wc-c92-t1
36,1,20.037,4.285331815000973,11.4801,device,11085,11008,77,0,0,0.339,cmp_three_tier_wc-c36-t1
102,1,21.978,4.204852053997456,9.5397,device,10155,10112,43,0,0,0.444,cmp_three_tier_wc-c102-t1
43,1,21.895,4.288171719992533,9.6456,device,9226,9152,74,0,0,0.402,cmp_three_tier_wc-c43-t1
70,1,20.432,4.564596222000546,11.196,device,8880,8832,48,0,0,0.35,cmp_three_tier_wc-c70-t1
82,1,21.085,4.53623391900328,10.5996,device,8756,8704,52,0,0,0.402,cmp_three_tier_wc-c82-t1
116,1,29.377,0.20093305899354164,2.4414,device,10203,9728,475,0,0,7.358,cmp_three_tier_wc-c116-t1
3,1,14.014,7.629017377999844,17.8274,device,8447,8384,63,0,0,0.358,cmp_three_tier_wc-c3-t1
101,1,29.34,0.15527219300565775,2.5027,device,11438,11008,430,0,0,7.32,cmp_three_tier_wc-c101-t1
97,1,20.564,4.585827898001298,11.6467,device,10107,10048,59,0,0,0.417,cmp_three_tier_wc-c97-t1
16,2,29.712,0.13500334200216457,2.5235,device,10057,9792,265,0,0,7.14,cmp_three_tier_wc-c16-t2
106,1,21.796,4.233009760995628,10.5326,device,10090,10048,42,0,0,0.341,cmp_three_tier_wc-c106-t1
118,1,22.453,4.156316006992711,9.9231,device,12294,12224,70,0,0,0.435,cmp_three_tier_wc-c118-t1
115,1,29.825,0.16704481199849397,2.5529,device,10375,9920,455,0,0,7.253,cmp_three_tier_wc-c115-t1
81,1,29.352,0.22549172599974554,3.0823,device,10395,9984,411,0,0,7.277,cmp_three_tier_wc-c81-t1
23,2,30.145,0.1632760659995256,2.5013,device,8720,8384,336,0,0,6.893,cmp_three_tier_wc-c23-t2
