kind,t0,t1,tokens,ms,key
evict_device,42.15504217147827,42.15504217147827,1408,,
evict_device,43.40904211997986,43.40904211997986,384,,
evict_device,43.467042207717896,43.467042207717896,3776,,
evict_device,43.520042181015015,43.520042181015015,704,,
evict_device,46.794042110443115,46.794042110443115,1600,,
evict_device,47.01904225349426,47.01904225349426,3520,,
evict_device,50.009042263031006,50.009042263031006,4480,,
evict_device,55.06104230880737,55.06104230880737,384,,
evict_device,55.115042209625244,55.115042209625244,576,,
evict_device,56.56004214286804,56.56004214286804,896,,
evict_device,56.615042209625244,56.615042209625244,704,,
evict_device,56.669042110443115,56.669042110443115,1920,,
evict_device,57.948042154312134,57.948042154312134,3648,,
evict_device,57.99904227256775,57.99904227256775,704,,
evict_device,61.74804210662842,61.74804210662842,832,,
evict_device,61.80304217338562,61.80304217338562,1024,,
evict_device,63.40404224395752,63.40404224395752,6208,,
evict_device,66.07104229927063,66.07104229927063,5376,,
evict_device,71.28404211997986,71.28404211997986,128,,
evict_device,71.33904218673706,71.33904218673706,3712,,
evict_device,74.0370421409607,74.0370421409607,3392,,
evict_device,74.76204228401184,74.76204228401184,1344,,
evict_device,77.64804220199585,77.64804220199585,2240,,
evict_device,79.09904217720032,79.09904217720032,4416,,
evict_device,79.15104222297668,79.15104222297668,896,,
evict_device,84.84604215621948,84.84604215621948,5568,,
evict_device,87.52304220199585,87.52304220199585,960,,
evict_device,87.57504224777222,87.57504224777222,1984,,
evict_device,90.09504222869873,90.09504222869873,2688,,
evict_device,92.73504209518433,92.73504209518433,6400,,
evict_device,96.96604228019714,96.96604228019714,2432,,
evict_device,97.01804208755493,97.01804208755493,832,,
evict_device,99.51004219055176,99.51004219055176,64,,
evict_device,99.56604218482971,99.56604218482971,3648,,
evict_device,102.3750422000885,102.3750422000885,6080,,
evict_device,104.54204225540161,104.54204225540161,3072,,
evict_device,104.59504222869873,104.59504222869873,1280,,
evict_device,109.24604225158691,109.24604225158691,4288,,
evict_device,113.04904222488403,113.04904222488403,10112,,
evict_device,120.38804221153259,120.38804221153259,1088,,
evict_device,120.94604229927063,120.94604229927063,5184,,
evict_device,125.52504229545593,125.52504229545593,3456,,
evict_device,125.74704217910767,125.74704217910767,6144,,
evict_device,131.50204229354858,131.50204229354858,1728,,
evict_device,134.4670422077179,134.4670422077179,2688,,
evict_device,135.7390422821045,135.7390422821045,2368,,
evict_device,135.79004216194153,135.79004216194153,1088,,
evict_device,139.5790421962738,139.5790421962738,7552,,
evict_device,145.54404211044312,145.54404211044312,3648,,
evict_device,147.82204222679138,147.82204222679138,4608,,
evict_device,151.27304220199585,151.27304220199585,2816,,
evict_device,152.38104224205017,152.38104224205017,3968,,
evict_device,156.99204230308533,156.99204230308533,3264,,
evict_device,157.17704224586487,157.17704224586487,6528,,
evict_device,163.68604230880737,163.68604230880737,4544,,
evict_device,166.38204216957092,166.38204216957092,4032,,
evict_device,170.11904215812683,170.11904215812683,192,,
evict_device,170.40104222297668,170.40104222297668,5760,,
evict_device,174.9320421218872,174.9320421218872,3520,,
evict_device,174.98204231262207,174.98204231262207,8000,,
evict_device,179.78004217147827,179.78004217147827,6592,,
evict_device,186.40504217147827,186.40504217147827,8512,,
evict_device,194.25804209709167,194.25804209709167,128,,
evict_device,194.3640422821045,194.3640422821045,5760,,
evict_device,197.78804230690002,197.78804230690002,8960,,
evict_device,205.68804216384888,205.68804216384888,1152,,
evict_device,205.98804211616516,205.98804211616516,6464,,
evict_device,210.16804218292236,210.16804218292236,4480,,
evict_device,213.89804220199585,213.89804220199585,5696,,
evict_device,213.9430422782898,213.9430422782898,1984,,
evict_device,219.73604226112366,219.73604226112366,3840,,
evict_device,222.13004231452942,222.13004231452942,1728,,
evict_device,222.17504215240479,222.17504215240479,1344,,
evict_device,225.57304215431213,225.57304215431213,5952,,
evict_device,230.09904217720032,230.09904217720032,6784,,
evict_device,234.58204221725464,234.58204221725464,3648,,
evict_device,239.2170422077179,239.2170422077179,4288,,
evict_device,239.45904231071472,239.45904231071472,2944,,
evict_device,245.00804209709167,245.00804209709167,11776,,
evict_device,253.29804229736328,253.29804229736328,3776,,
evict_device,253.34604215621948,253.34604215621948,4800,,
evict_device,256.719042301178,256.719042301178,10624,,
evict_device,268.0990421772003,268.0990421772003,8640,,
evict_device,268.1400423049927,268.1400423049927,6528,,
evict_device,279.14404225349426,279.14404225349426,960,,
evict_device,280.1970422267914,280.1970422267914,7040,,
evict_device,284.7110421657562,284.7110421657562,5888,,
evict_device,289.4610421657562,289.4610421657562,2112,,
evict_device,291.26004219055176,291.26004219055176,4160,,
evict_device,292.62204217910767,292.62204217910767,7424,,
evict_device,301.605042219162,301.605042219162,7872,,
evict_device,307.8250422477722,307.8250422477722,6016,,
evict_device,311.10004210472107,311.10004210472107,2560,,
evict_device,314.0700421333313,314.0700421333313,7424,,
evict_device,316.86104226112366,316.86104226112366,3008,,
evict_device,321.5370421409607,321.5370421409607,9728,,
evict_device,325.7880423069,325.7880423069,8256,,
evict_device,337.9540421962738,337.9540421962738,3968,,
evict_device,337.9930422306061,337.9930422306061,4352,,
evict_device,342.3130421638489,342.3130421638489,3904,,
evict_device,346.6880421638489,346.6880421638489,6400,,
evict_device,352.27704215049744,352.27704215049744,13888,,
evict_device,359.64404225349426,359.64404225349426,4416,,
evict_device,366.11504220962524,366.11504220962524,5888,,
evict_device,371.32104229927063,371.32104229927063,8384,,
evict_device,378.3200421333313,378.3200421333313,3328,,
evict_device,381.270042181015,381.270042181015,7808,,
evict_device,387.2020421028137,387.2020421028137,6592,,
evict_device,387.241042137146,387.241042137146,12928,,
evict_device,402.9930422306061,402.9930422306061,9280,,
evict_device,409.28604221343994,409.28604221343994,2624,,
evict_device,413.3510422706604,413.3510422706604,3776,,
evict_device,413.40004229545593,413.40004229545593,4672,,
evict_device,417.4450421333313,417.4450421333313,2304,,
evict_device,420.7210421562195,420.7210421562195,9536,,
evict_device,427.4710421562195,427.4710421562195,1280,,
evict_device,427.5110421180725,427.5110421180725,3072,,
evict_device,432.230042219162,432.230042219162,9408,,
evict_device,442.1490421295166,442.1490421295166,11008,,
evict_device,450.28604221343994,450.28604221343994,10112,,
evict_device,458.31004214286804,458.31004214286804,9280,,
evict_device,462.2850422859192,462.2850422859192,2560,,
evict_device,462.3220422267914,462.3220422267914,8192,,
evict_device,473.5630421638489,473.5630421638489,3968,,
evict_device,473.60204219818115,473.60204219818115,9792,,
evict_device,489.3010423183441,489.3010423183441,3968,,
evict_device,489.3400421142578,489.3400421142578,8192,,
evict_device,498.2830421924591,498.2830421924591,10368,,
evict_device,502.355042219162,502.355042219162,2240,,
evict_device,506.4130423069,506.4130423069,7616,,
evict_device,514.0590422153473,514.0590422153473,8384,,
evict_device,519.5990421772003,519.5990421772003,960,,
evict_device,520.578042268753,520.578042268753,14080,,
evict_device,529.5150423049927,529.5150423049927,7296,,
evict_device,537.5520422458649,537.5520422458649,5952,,
evict_device,540.4080421924591,540.4080421924591,2368,,
evict_device,544.2440421581268,544.2440421581268,5568,,
evict_device,546.1790421009064,546.1790421009064,7040,,
evict_device,553.3200421333313,553.3200421333313,3072,,
evict_device,555.2490422725677,555.2490422725677,8192,,
evict_device,555.2880423069,555.2880423069,8704,,
evict_device,568.0130422115326,568.0130422115326,3840,,
evict_device,570.8570423126221,570.8570423126221,9408,,
evict_device,578.2430422306061,578.2430422306061,2816,,
evict_device,580.4740421772003,580.4740421772003,12544,,
evict_device,588.5380423069,588.5380423069,5504,,
evict_device,594.2320423126221,594.2320423126221,5248,,
evict_device,597.5290422439575,597.5290422439575,9664,,
evict_device,605.7200422286987,605.7200422286987,5760,,
evict_device,613.9790422916412,613.9790422916412,64,,
evict_device,614.0160422325134,614.0160422325134,10880,,
evict_device,617.6980421543121,617.6980421543121,2240,,
evict_device,617.7360422611237,617.7360422611237,8192,,
evict_device,627.8020422458649,627.8020422458649,4992,,
evict_device,627.8400421142578,627.8400421142578,4160,,
evict_device,638.3620421886444,638.3620421886444,9280,,
evict_device,638.4000422954559,638.4000422954559,8192,,
evict_device,652.6030421257019,652.6030421257019,7360,,
evict_device,659.5220422744751,659.5220422744751,5312,,
evict_device,664.1540422439575,664.1540422439575,5184,,
evict_device,664.1920421123505,664.1920421123505,10944,,
evict_device,679.0430421829224,679.0430421829224,5888,,
evict_device,687.9020421504974,687.9020421504974,7936,,
evict_device,695.0670421123505,695.0670421123505,6848,,
evict_device,702.8810422420502,702.8810422420502,8192,,
evict_device,702.9200422763824,702.9200422763824,11520,,
evict_device,714.2400422096252,714.2400422096252,6336,,
evict_device,723.6150422096252,723.6150422096252,704,,
evict_device,726.5060422420502,726.5060422420502,8576,,
evict_device,726.5460422039032,726.5460422039032,8768,,
evict_device,741.3850421905518,741.3850421905518,10816,,
evict_device,741.4260423183441,741.4260423183441,7616,,
evict_device,752.241042137146,752.241042137146,3072,,
evict_device,758.6820421218872,758.6820421218872,7936,,
evict_device,764.3730421066284,764.3730421066284,1472,,
evict_device,765.0520422458649,765.0520422458649,8192,,
evict_device,765.0910422801971,765.0910422801971,5696,,
evict_device,775.3760421276093,775.3760421276093,5440,,
evict_device,780.3740422725677,780.3740422725677,8640,,
evict_device,791.9320421218872,791.9320421218872,15168,,
evict_device,799.3060421943665,799.3060421943665,3136,,
evict_device,805.3240423202515,805.3240423202515,12992,,
evict_device,817.4160420894623,817.4160420894623,10496,,
evict_device,827.6750421524048,827.6750421524048,13504,,
evict_device,837.634042263031,837.634042263031,11392,,
evict_device,843.5230422019958,843.5230422019958,5440,,
evict_device,849.2130422592163,849.2130422592163,256,,
evict_device,852.1400423049927,852.1400423049927,7936,,
evict_device,859.3200421333313,859.3200421333313,12096,,
evict_device,865.3170421123505,865.3170421123505,3200,,
evict_device,865.3560421466827,865.3560421466827,8192,,
evict_device,874.6260421276093,874.6260421276093,1600,,
evict_device,874.6640422344208,874.6640422344208,8192,,
evict_device,890.0320422649384,890.0320422649384,8256,,
evict_device,890.0710422992706,890.0710422992706,7040,,
evict_device,895.719042301178,895.719042301178,8192,,
evict_device,906.9010422229767,906.9010422229767,3456,,
evict_device,906.940042257309,906.940042257309,8192,,
evict_device,915.2070422172546,915.2070422172546,1792,,
evict_device,915.2460422515869,915.2460422515869,4736,,
evict_device,929.6330420970917,929.6330420970917,5888,,
evict_device,929.672042131424,929.672042131424,8192,,
evict_device,937.8130421638489,937.8130421638489,3392,,
evict_device,937.8530421257019,937.8530421257019,7168,,
evict_device,947.5750422477722,947.5750422477722,4992,,
evict_device,947.6130421161652,947.6130421161652,14080,,
evict_device,963.7140421867371,963.7140421867371,11008,,
evict_device,974.7220423221588,974.7220423221588,8384,,
evict_device,982.5850422382355,982.5850422382355,5056,,
evict_device,982.6240422725677,982.6240422725677,10880,,
