conv,turn,t0,ttft,lat,tier,prompt,cached,uncached,host,storage,gap,rid
13,3,103.345,54.32933203299763,80.7007,device,11382,7808,3574,0,0,6.886,cmp_three_tier-c13-t3
12,3,102.617,53.52557720699406,81.476,device,12484,7808,4676,0,0,0.277,cmp_three_tier-c12-t3
18,3,103.392,57.249582430988085,86.7261,device,11585,7808,3777,0,0,6.886,cmp_three_tier-c18-t3
27,3,114.146,54.0008591680089,76.0226,device,10310,7808,2502,0,0,6.816,cmp_three_tier-c27-t3
9,3,107.913,58.24323378999543,88.5663,device,12808,7808,5000,0,0,0.275,cmp_three_tier-c9-t3
23,3,114.14,52.01567471100134,85.4008,device,10741,7808,2933,0,0,6.876,cmp_three_tier-c23-t3
21,3,114.578,57.05132332799258,88.8921,device,11924,7808,4116,0,0,6.896,cmp_three_tier-c21-t3
11,3,124.333,53.96120020200033,81.545,device,13668,7808,5860,0,0,6.853,cmp_three_tier-c11-t3
14,4,136.032,53.98694467100722,76.0497,device,11193,7808,3385,0,0,6.949,cmp_three_tier-c14-t4
22,4,142.396,56.768410657998174,69.7781,device,11782,7808,3974,0,0,6.784,cmp_three_tier-c22-t4
1,3,146.125,56.476069434997044,70.9708,device,12188,7808,4380,0,0,16.945,cmp_three_tier-c1-t3
30,3,124.355,54.96210876999248,92.7416,device,11393,7808,3585,0,0,6.876,cmp_three_tier-c30-t3
5,3,128.055,61.52403770800447,89.0885,device,13207,7808,5399,0,0,6.886,cmp_three_tier-c5-t3
0,4,146.279,58.570866221009055,81.557,device,9799,7808,1991,0,0,6.799,cmp_three_tier-c0-t4
25,3,127.937,55.42771138199896,100.3205,device,12779,7808,4971,0,0,6.862,cmp_three_tier-c25-t3
26,4,157.141,59.47761185199488,76.3517,device,9910,7808,2102,0,0,6.922,cmp_three_tier-c26-t4
3,3,146.32,65.4270612669934,87.2216,cold,16031,7808,8223,0,0,6.93,cmp_three_tier-c3-t3
16,4,157.621,69.88312194100581,83.7998,device,9097,7808,1289,0,0,6.867,cmp_three_tier-c16-t4
6,4,164.947,62.55772637001064,76.6664,device,13684,7808,5876,0,0,6.836,cmp_three_tier-c6-t4
31,3,167.569,64.73637569899438,79.1665,device,9959,7808,2151,0,0,6.874,cmp_three_tier-c31-t3
8,4,165.031,67.27429787300935,84.8592,device,11699,7808,3891,0,0,6.826,cmp_three_tier-c8-t4
29,3,157.493,65.33872641800554,92.584,device,15529,7808,7721,0,0,6.785,cmp_three_tier-c29-t3
20,4,173.322,67.03940631200385,77.7716,device,11085,7808,3277,0,0,6.874,cmp_three_tier-c20-t4
28,3,168.621,70.23439135799708,93.9354,device,11098,7808,3290,0,0,0.276,cmp_three_tier-c28-t3
7,4,167.625,71.23055527599354,95.2466,device,11609,7808,3801,0,0,6.883,cmp_three_tier-c7-t4
2,3,150.392,64.74391742100124,116.8438,device,12105,7808,4297,0,0,6.839,cmp_three_tier-c2-t3
17,4,179.728,70.06075445900206,88.2513,device,12099,7808,4291,0,0,6.934,cmp_three_tier-c17-t4
15,4,175.594,70.5216719230084,99.4927,device,14126,7808,6318,0,0,6.928,cmp_three_tier-c15-t4
4,4,180.5,81.38129149700399,96.4548,cold,21618,7808,13810,0,0,0.597,cmp_three_tier-c4-t4
12,4,184.622,82.45393621199764,105.3001,device,13843,7808,6035,0,0,0.527,cmp_three_tier-c12-t4
13,4,184.942,90.10160836999421,111.1936,cold,17472,7808,9664,0,0,0.895,cmp_three_tier-c13-t4
18,4,197.038,90.6676626260014,107.4037,device,11750,7808,3942,0,0,6.918,cmp_three_tier-c18-t4
9,4,197.054,92.20134523100569,108.0397,device,14341,7808,6533,0,0,0.574,cmp_three_tier-c9-t4
10,3,87.817,29.270908856997266,224.6379,cold,17971,7808,10163,0,0,0.897,cmp_three_tier-c10-t3
24,4,190.724,91.64072991500143,129.9492,device,10586,7808,2778,0,0,6.823,cmp_three_tier-c24-t4
21,4,204.381,90.96403315701173,116.6359,device,12389,7808,4581,0,0,0.909,cmp_three_tier-c21-t4
19,4,140.142,56.252500747010345,182.5957,cold,16617,7808,8809,0,0,0.709,cmp_three_tier-c19-t4
14,5,213.02,98.84846516599646,119.8085,cold,17273,7808,9465,0,0,0.937,cmp_three_tier-c14-t5
23,4,206.4,89.17839452699991,136.8303,device,11608,7808,3800,0,0,6.858,cmp_three_tier-c23-t4
0,5,234.62,103.73218121301034,112.0857,device,10373,7808,2565,0,0,6.781,cmp_three_tier-c0-t5
26,5,240.389,104.3658190510032,106.8499,device,10073,7808,2265,0,0,6.895,cmp_three_tier-c26-t5
30,4,223.965,108.45246833701094,123.461,device,11605,7808,3797,0,0,6.867,cmp_three_tier-c30-t4
25,4,235.143,106.92217698600143,120.1528,device,13290,7808,5482,0,0,6.884,cmp_three_tier-c25-t4
3,4,240.456,113.74707440499333,117.2825,cold,17050,7808,9242,0,0,6.914,cmp_three_tier-c3-t4
11,4,207.196,95.52804902999196,159.4579,cold,16955,7808,9147,0,0,1.316,cmp_three_tier-c11-t4
1,4,223.973,114.37876879800751,142.6809,device,13360,7808,5552,0,0,6.876,cmp_three_tier-c1-t4
22,5,213.048,107.08801452400803,166.5066,cold,18294,7808,10486,0,0,0.873,cmp_three_tier-c22-t5
31,4,253.53,123.20662684699346,133.5512,device,10109,7808,2301,0,0,6.793,cmp_three_tier-c31-t4
20,5,257.928,118.8093419450015,130.0312,device,11428,7808,3620,0,0,6.831,cmp_three_tier-c20-t5
16,5,248.302,108.04520049098937,139.8513,device,9312,7808,1504,0,0,6.878,cmp_three_tier-c16-t5
6,5,248.515,114.88473887600412,146.127,device,15007,7808,7199,0,0,6.901,cmp_three_tier-c6-t5
29,4,251.772,124.96447352299583,146.9192,cold,16397,7808,8589,0,0,1.694,cmp_three_tier-c29-t4
7,5,264.409,122.53050600900315,144.6508,device,12699,7808,4891,0,0,1.536,cmp_three_tier-c7-t5
28,4,263.148,121.89000479099923,146.1051,device,13672,7808,5864,0,0,0.591,cmp_three_tier-c28-t4
8,5,250.745,115.67767813398677,159.2024,device,12935,7808,5127,0,0,0.853,cmp_three_tier-c8-t5
2,4,274.137,123.61193850600102,147.4334,device,12345,7808,4537,0,0,6.899,cmp_three_tier-c2-t4
15,5,276.004,131.93010260298615,151.2708,cold,19872,7808,12064,0,0,0.917,cmp_three_tier-c15-t5
27,4,190.736,91.62872695499391,244.546,device,12740,7808,4932,0,0,0.567,cmp_three_tier-c27-t4
12,5,290.846,135.28173158699065,149.0126,device,14279,7808,6471,0,0,0.922,cmp_three_tier-c12-t5
4,5,283.729,137.32345991300826,162.5232,cold,21801,7808,13993,0,0,6.771,cmp_three_tier-c4-t5
13,5,303.07,131.57427393700345,151.7112,cold,17827,7808,10019,0,0,6.934,cmp_three_tier-c13-t5
9,5,311.962,132.82048582799325,150.0339,device,14828,7808,7020,0,0,6.867,cmp_three_tier-c9-t5
10,4,319.351,135.27688093499455,150.7831,cold,19023,7808,11215,0,0,6.893,cmp_three_tier-c10-t4
5,4,218.02,114.3971849810041,262.3519,cold,17595,7808,9787,0,0,0.875,cmp_three_tier-c5-t4
24,5,327.608,133.25732783399872,159.2968,device,11541,7808,3733,0,0,6.932,cmp_three_tier-c24-t5
21,5,321.494,138.72830962100124,166.138,device,13004,7808,5196,0,0,0.477,cmp_three_tier-c21-t5
19,5,329.637,139.13612630599528,164.265,cold,17166,7808,9358,0,0,6.898,cmp_three_tier-c19-t5
26,6,354.125,131.54989850100537,139.8217,device,10585,7808,2777,0,0,6.885,cmp_three_tier-c26-t6
23,5,350.162,129.67235370000708,151.6522,device,11938,7808,4130,0,0,6.93,cmp_three_tier-c23-t5
18,5,311.345,127.25126193200413,190.4694,device,12470,7808,4662,0,0,6.902,cmp_three_tier-c18-t5
14,6,334.71,145.12513991699961,174.2665,cold,17474,7808,9666,0,0,1.878,cmp_three_tier-c14-t6
0,6,353.583,132.09182256399072,159.8619,device,10598,7808,2790,0,0,6.876,cmp_three_tier-c0-t6
25,5,356.132,135.99002143499092,165.8811,device,14068,7808,6260,0,0,0.835,cmp_three_tier-c25-t5
