kind,t0,t1,tokens,ms,key
evict_host,774.0652987957001,774.0652987957001,5312,,
d2h,774.0672986507416,778.3002986907959,5568,56.5,
evict_host,778.244298696518,778.244298696518,8192,,
d2h,778.2452986240387,778.3682987689972,2560,26.0,
d2h,778.2472987174988,778.3832986354828,5568,57.3,
d2h,779.2132987976074,779.2142987251282,64,0.8,
evict_device,779.2542986869812,779.2542986869812,14144,,
evict_host,789.757298707962,789.757298707962,8640,,
d2h,789.7582986354828,789.842298746109,8192,83.4,
evict_host,789.7592988014221,789.7592988014221,6528,,
d2h,789.7602987289429,789.9182987213135,5184,52.7,
d2h,791.4882986545563,791.5272986888885,128,1.6,
evict_device,791.5292987823486,791.5292987823486,5696,,
evict_host,795.2782986164093,795.2782986164093,3200,,
d2h,795.2792987823486,795.3602986335754,5376,54.9,
d2h,796.074298620224,796.0752987861633,128,1.5,
d2h,798.0612986087799,798.0622987747192,64,0.8,
evict_device,798.1012988090515,798.1012988090515,8256,,
evict_host,805.1182987689972,805.1182987689972,8192,,
d2h,805.1202986240387,805.2042987346649,8192,83.5,
d2h,805.121298789978,805.2382986545563,1472,15.0,
evict_device,809.1042988300323,809.1042988300323,64,,
evict_device,809.6112987995148,809.6112987995148,5376,,
d2h,822.121298789978,822.1602988243103,640,6.8,
evict_host,822.121298789978,822.121298789978,5952,,
evict_device,822.1622986793518,822.1622986793518,10432,,
evict_host,830.882298707962,830.882298707962,8192,,
d2h,830.8832986354828,830.967298746109,8192,83.4,
d2h,830.8842988014221,831.0102987289429,128,1.4,
d2h,830.8862986564636,831.0442986488342,4288,43.5,
d2h,833.1832988262177,833.1842987537384,64,0.8,
d2h,834.0892987251282,834.0902986526489,64,0.8,
evict_device,834.130298614502,834.130298614502,12736,,
evict_host,839.7702987194061,839.7702987194061,11392,,
d2h,839.7712986469269,841.956298828125,7872,79.8,
d2h,841.8762986660004,841.9602987766266,256,2.7,
d2h,841.8782987594604,841.9992988109589,3072,31.1,
d2h,843.1462986469269,843.1852986812592,768,8.0,
evict_host,844.7652986049652,844.7652986049652,2560,,
d2h,844.7662987709045,844.8052988052368,704,7.5,
evict_device,844.8072986602783,844.8072986602783,7168,,
d2h,844.8442988395691,850.4892988204956,64,0.7,
evict_device,844.8472986221313,844.8472986221313,14080,,
evict_device,850.4912986755371,850.4912986755371,7936,,
evict_host,856.5432987213135,856.5432987213135,6080,,
d2h,856.5442986488342,866.2972986698151,8192,86.4,
evict_host,856.5452988147736,856.5452988147736,9792,,
d2h,856.5462987422943,866.2972986698151,3392,39.0,
d2h,862.518298625946,866.380298614502,4736,48.1,
evict_host,862.5192987918854,862.5192987918854,4352,,
d2h,862.5212986469269,866.4212987422943,4992,50.7,
evict_host,866.2902987003326,866.2902987003326,8384,,
d2h,866.2912986278534,866.4212987422943,3136,31.8,
d2h,866.2942986488342,866.4892988204956,5504,55.9,
d2h,868.427298784256,868.4292986392975,64,0.8,
d2h,868.5432987213135,868.5832986831665,640,6.7,
evict_device,868.5852987766266,868.5852987766266,9792,,
evict_device,868.6232986450195,868.6232986450195,10304,,
evict_host,880.6832988262177,880.6832988262177,13056,,
d2h,880.6842987537384,880.7702987194061,8192,83.5,
evict_host,880.6852986812592,880.6852986812592,8192,,
d2h,880.6862986087799,880.8502986431122,6976,70.8,
d2h,880.7692987918854,880.8502986431122,128,1.4,
d2h,880.8102986812592,880.8502986431122,64,0.7,
evict_device,880.8922986984253,880.8922986984253,3200,,
evict_host,885.018298625946,885.018298625946,7936,,
d2h,885.0192987918854,885.1012988090515,6080,62.0,
d2h,886.2672986984253,886.268298625946,64,0.9,
evict_device,886.3082988262177,886.3082988262177,6912,,
evict_device,886.3472986221313,886.3472986221313,8192,,
evict_host,898.0552988052368,898.0552988052368,5056,,
d2h,898.0562987327576,898.2722988128662,8192,83.1,
d2h,898.0572986602783,898.3442988395691,3072,31.2,
evict_host,898.18829870224,898.18829870224,4736,,
d2h,898.1892986297607,898.3592987060547,5056,51.3,
d2h,898.1902987957001,898.3602986335754,64,0.7,
d2h,898.3582987785339,898.3602986335754,128,1.5,
d2h,900.018298625946,900.0202987194061,64,0.8,
d2h,900.0592987537384,900.0602986812592,64,0.8,
evict_device,900.0622987747192,900.0622987747192,12672,,
evict_device,900.1002986431122,900.1002986431122,8192,,
evict_device,905.7422986030579,905.7422986030579,6144,,
evict_host,911.7332987785339,911.7332987785339,10304,,
d2h,911.7352986335754,917.177298784256,8192,83.2,
d2h,911.7362987995148,917.246298789978,2688,27.3,
evict_host,917.0942988395691,917.0942988395691,6656,,
d2h,917.0962986946106,917.2602987289429,5440,55.2,
evict_host,917.0972986221313,917.0972986221313,11648,,
d2h,917.0982987880707,917.3322987556458,6336,64.3,
d2h,918.4102988243103,918.4122986793518,128,1.5,
evict_device,918.4502987861633,918.4502987861633,3200,,
evict_device,918.4902987480164,918.4902987480164,8192,,
d2h,923.9542987346649,929.0772986412048,6720,68.2,
evict_host,928.9952986240387,928.9952986240387,5632,,
d2h,928.996298789978,929.0782988071442,1408,14.3,
